algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
qr,geqrt,8192,512,23068672,1200000,16,1077009,1584602623,960336763,1618006885,
qr,ormqr,8192,512,23068672,1200000,120,5353055,6104052892,1073883975,2703480589,
qr,tsmqr,8192,512,23068672,1200000,1240,162215184,98601081247,8277577614,33722839793,
qr,tsqrt,8192,512,23068672,1200000,120,10781701,15823671116,11739649366,18735068836,
qr,geqrt,8192,512,23068672,2801000,16,1069553,1584590747,1179747771,1840534336,
qr,ormqr,8192,512,23068672,2801000,120,5321596,6104052266,1500786767,3136339067,
qr,tsmqr,8192,512,23068672,2801000,1240,157584925,98601073574,9074294385,34477138855,
qr,tsqrt,8192,512,23068672,2801000,120,10652341,15823670765,15783783742,22872406983,
qr,geqrt,12288,512,23068672,1200000,24,1621876,2376627874,1439505720,2427629226,
qr,ormqr,12288,512,23068672,1200000,276,11966013,14039309843,2462402433,6211750463,
qr,tsmqr,12288,512,23068672,1200000,4324,552649082,343831459613,28641693349,117372134597,
qr,tsqrt,12288,512,23068672,1200000,276,25472060,36394455686,27074839321,43160880487,
qr,geqrt,12288,512,23068672,2801000,24,1617027,2376607906,1766608046,2761866289,
qr,ormqr,12288,512,23068672,2801000,276,12219113,14039308051,3471739236,7234273666,
qr,tsmqr,12288,512,23068672,2801000,4324,550579841,343831482556,31615101688,120196259325,
qr,tsqrt,12288,512,23068672,2801000,276,25278414,36394451880,36346595777,52668391643,
qr,geqrt,16384,512,23068672,1200000,32,2273237,3168651544,1923605643,3239865272,
qr,ormqr,16384,512,23068672,1200000,496,21892185,25230055556,4629552395,11373061972,
qr,tsmqr,16384,512,23068672,1200000,10416,1331730671,828249019875,69426391779,283168443097,
qr,tsqrt,16384,512,23068672,1200000,496,46195121,65404514443,48677996457,77600315050,
qr,geqrt,16384,512,23068672,2801000,32,2180627,3168651057,2345970641,3668675355,
qr,ormqr,16384,512,23068672,2801000,496,21144069,25230053628,6044386836,12796478334,
qr,tsmqr,16384,512,23068672,2801000,10416,1299388520,828248906567,80317959257,294029496393,
qr,tsqrt,16384,512,23068672,2801000,496,45892296,65404533545,65014886898,94677802699,
qr,geqrt,20480,512,23068672,1200000,40,2828905,3960676311,2401773062,4045101574,
qr,ormqr,20480,512,23068672,1200000,780,34142536,39676291421,6956026579,17548793928,
qr,tsmqr,20480,512,23068672,1200000,20540,2646854040,1633279025805,136343240174,557867858023,
qr,tsqrt,20480,512,23068672,1200000,780,73584313,102853894122,76541681595,121940424389,
qr,geqrt,20480,512,23068672,2801000,40,2786397,3960642610,2938141536,4592258553,
qr,ormqr,20480,512,23068672,2801000,780,37473509,39676287362,9893663084,20528005327,
qr,tsmqr,20480,512,23068672,2801000,20540,2820280139,1633278999550,151405963367,572328157765,
qr,tsqrt,20480,512,23068672,2801000,780,71853481,102853865966,102765024813,148947945695,
qr,geqrt,24576,512,23068672,1200000,48,3320691,4752701553,2880261279,4851779722,
qr,ormqr,24576,512,23068672,1200000,1128,47960781,57378016494,10068688558,25381339823,
qr,tsmqr,24576,512,23068672,1200000,35720,4495197677,2840347170940,236749987997,969874145818,
qr,tsqrt,24576,512,23068672,1200000,1128,105430379,148742568592,110631115984,176339319500,
qr,geqrt,24576,512,23068672,2801000,48,3164284,4752700324,3523873701,5511204637,
qr,ormqr,24576,512,23068672,2801000,1128,50010028,57378014053,14268564073,29646208160,
qr,tsmqr,24576,512,23068672,2801000,35720,4417820200,2840346825017,275239567699,1008048718864,
qr,tsqrt,24576,512,23068672,2801000,1128,105608529,148742558984,148765586356,215471499362,
qr,geqrt,28672,512,23068672,1200000,56,4011760,5544724072,3365933860,5673292015,
qr,ormqr,28672,512,23068672,1200000,1540,64002534,78335230604,13709477836,34609531392,
qr,tsmqr,28672,512,23068672,1200000,56980,6987808869,4530878698326,379764267637,1549004144475,
qr,tsqrt,28672,512,23068672,1200000,1540,142815275,203070516234,149785908260,240831118696,
qr,geqrt,28672,512,23068672,2801000,56,3775990,5544723892,4119613868,6437390287,
qr,ormqr,28672,512,23068672,2801000,1540,64906031,78335226616,18670834510,39640455888,
qr,tsmqr,28672,512,23068672,2801000,56980,7035524129,4530878316763,437584985260,1606717278129,
qr,tsqrt,28672,512,23068672,2801000,1540,145069719,203070464046,202993496546,293980368673,
