algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
qr,geqrt,8192,512,23068672,1200000,16,1061687,1584603228,
qr,ormqr,8192,512,23068672,1200000,120,5081788,6104052027,
qr,tsmqr,8192,512,23068672,1200000,1240,163881434,98601069609,
qr,tsqrt,8192,512,23068672,1200000,120,10657224,15823669234,
qr,geqrt,8192,512,23068672,2801000,16,1244135,1584602864,
qr,ormqr,8192,512,23068672,2801000,120,5086868,6104051228,
qr,tsmqr,8192,512,23068672,2801000,1240,158614361,98601062746,
qr,tsqrt,8192,512,23068672,2801000,120,10630532,15823668189,
qr,geqrt,12288,512,23068672,1200000,24,1664926,2376608659,
qr,ormqr,12288,512,23068672,1200000,276,12064367,14039306622,
qr,tsmqr,12288,512,23068672,1200000,4324,556401752,343831440556,
qr,tsqrt,12288,512,23068672,1200000,276,25282957,36394455065,
qr,geqrt,12288,512,23068672,2801000,24,1602515,2376626427,
qr,ormqr,12288,512,23068672,2801000,276,12775448,14039305311,
qr,tsmqr,12288,512,23068672,2801000,4324,551672400,343831446950,
qr,tsqrt,12288,512,23068672,2801000,276,25133268,36394445714,
qr,geqrt,16384,512,23068672,1200000,32,2214850,3168651025,
qr,ormqr,16384,512,23068672,1200000,496,21381276,25230050145,
qr,tsmqr,16384,512,23068672,1200000,10416,1351844688,828248726684,
qr,tsqrt,16384,512,23068672,1200000,496,45940016,65404503403,
qr,geqrt,16384,512,23068672,2801000,32,2133464,3168651740,
qr,ormqr,16384,512,23068672,2801000,496,21426416,25230048387,
qr,tsmqr,16384,512,23068672,2801000,10416,1318079813,828248881324,
qr,tsqrt,16384,512,23068672,2801000,496,44964079,65404515591,
qr,geqrt,20480,512,23068672,1200000,40,3547795,3960644143,
qr,ormqr,20480,512,23068672,1200000,780,34957718,39676282593,
qr,tsmqr,20480,512,23068672,1200000,20540,2756865818,1633278874220,
qr,tsqrt,20480,512,23068672,1200000,780,72132105,102853875480,
qr,geqrt,20480,512,23068672,2801000,40,2835700,3960675604,
qr,ormqr,20480,512,23068672,2801000,780,33245533,39676278274,
qr,tsmqr,20480,512,23068672,2801000,20540,2521447972,1633278031383,
qr,tsqrt,20480,512,23068672,2801000,780,71627598,102853855494,
qr,geqrt,24576,512,23068672,1200000,48,3403646,4752699868,
qr,ormqr,24576,512,23068672,1200000,1128,48871444,57378005154,
qr,tsmqr,24576,512,23068672,1200000,35720,4594704213,2840346782056,
qr,tsqrt,24576,512,23068672,1200000,1128,104384443,148742561768,
qr,geqrt,24576,512,23068672,2801000,48,3177162,4752698698,
qr,ormqr,24576,512,23068672,2801000,1128,48756945,57377998313,
qr,tsmqr,24576,512,23068672,2801000,35720,4493527265,2840346287187,
qr,tsqrt,24576,512,23068672,2801000,1128,105173902,148742527657,
qr,geqrt,28672,512,23068672,1200000,56,4080013,5544680674,
qr,ormqr,28672,512,23068672,1200000,1540,67408208,78335216322,
qr,tsmqr,28672,512,23068672,1200000,56980,7233463252,4530878007632,
qr,tsqrt,28672,512,23068672,1200000,1540,141334878,203070558528,
qr,geqrt,28672,512,23068672,2801000,56,3968639,5544724511,
qr,ormqr,28672,512,23068672,2801000,1540,64426874,78335206710,
qr,tsmqr,28672,512,23068672,2801000,56980,7013110170,4530877467317,
qr,tsqrt,28672,512,23068672,2801000,1540,140897870,203070469182,
