algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
cholesky,potrf,8192,512,20185088,1000000,16,838076,267298522,99797849,22380473,
cholesky,trsm,8192,512,20185088,1000000,120,7026553,4826042375,2046023513,676347549,
cholesky,syrk,8192,512,20185088,1000000,120,12186908,2121782908,730056747,174643258,
cholesky,gemm,8192,512,20185088,1000000,560,55968774,17538792115,5563922288,1040334247,
cholesky,potrf,8192,512,20185088,2601000,16,762883,267298305,105088131,28020359,
cholesky,trsm,8192,512,20185088,2601000,120,6746066,4826039121,2091914859,728563015,
cholesky,syrk,8192,512,20185088,2601000,120,12036724,2121780169,797199532,241711058,
cholesky,gemm,8192,512,20185088,2601000,560,55913240,17538792915,5777307187,1255652502,
cholesky,potrf,8192,1024,20185088,1000000,8,1896595,736203627,278448786,71577549,
cholesky,trsm,8192,1024,20185088,1000000,28,9428422,6253275034,2474810852,750712196,
cholesky,syrk,8192,1024,20185088,1000000,28,13843440,3650874504,1162348432,225649546,
cholesky,gemm,8192,1024,20185088,1000000,56,39743434,13685533930,4169029837,682163924,
cholesky,potrf,8192,1024,20185088,2601000,8,1839650,736205093,294979432,85331821,
cholesky,trsm,8192,1024,20185088,2601000,28,9093560,6253273536,2565197225,814407413,
cholesky,syrk,8192,1024,20185088,2601000,28,13650670,3650873590,1241012445,303578732,
cholesky,gemm,8192,1024,20185088,2601000,56,38595328,13685531863,4320000160,832254403,
cholesky,potrf,8192,2048,20185088,1000000,4,4611454,2193115808,838631412,232179740,
cholesky,trsm,8192,2048,20185088,1000000,6,20913061,8253707557,3010679581,786491900,
cholesky,syrk,8192,2048,20185088,1000000,6,21707552,5997669490,1839039609,314187218,
cholesky,gemm,8192,2048,20185088,1000000,4,27525787,7729465515,2300992554,344823858,
cholesky,potrf,8192,2048,20185088,2601000,4,4712252,2193114509,875411327,269181099,
cholesky,trsm,8192,2048,20185088,2601000,6,20531620,8253706740,3098597000,879623893,
cholesky,syrk,8192,2048,20185088,2601000,6,21349849,5997668992,1947340782,418725417,
cholesky,gemm,8192,2048,20185088,2601000,4,27277698,7729464954,2380737577,418897989,
cholesky,potrf,12288,512,20185088,1000000,24,1387490,400937634,149836935,33065685,
cholesky,trsm,12288,512,20185088,1000000,276,16265463,11099888116,4713206662,1544077327,
cholesky,syrk,12288,512,20185088,1000000,276,29797050,4880098447,1683415157,405435228,
cholesky,gemm,12288,512,20185088,1000000,2024,216444673,63390178460,20172959787,3800738536,
cholesky,potrf,12288,512,20185088,2601000,24,1337720,400937575,159430280,43417833,
cholesky,trsm,12288,512,20185088,2601000,276,16339440,11099893573,4818379851,1675802119,
cholesky,syrk,12288,512,20185088,2601000,276,29208235,4880097852,1845340550,565520460,
cholesky,gemm,12288,512,20185088,2601000,2024,215753422,63390180211,20961353573,4586912898,
cholesky,potrf,12288,1024,20185088,1000000,12,2870979,1104297739,416762454,106948980,
cholesky,trsm,12288,1024,20185088,1000000,66,23798787,14739862094,5833599639,1769639111,
cholesky,syrk,12288,1024,20185088,1000000,66,33646098,8605632855,2741420195,533074556,
cholesky,gemm,12288,1024,20185088,1000000,220,162138491,53764587057,16373580763,2679382753,
