algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
cholesky,potrf,8192,512,20185088,1000000,16,6174844,1779883,
cholesky,trsm,8192,512,20185088,1000000,120,238903578,16854330,
cholesky,syrk,8192,512,20185088,1000000,120,24575364,17654850,
cholesky,gemm,8192,512,20185088,1000000,560,150126076,99381260,
cholesky,potrf,8192,512,20185088,2601000,16,6102746,1719387,
cholesky,trsm,8192,512,20185088,2601000,120,237785273,15089974,
cholesky,syrk,8192,512,20185088,2601000,120,24142344,16695793,
cholesky,gemm,8192,512,20185088,2601000,560,149906742,99021933,
cholesky,potrf,8192,1024,20185088,1000000,8,21851577,3058023,
cholesky,trsm,8192,1024,20185088,1000000,28,249180098,18308486,
cholesky,syrk,8192,1024,20185088,1000000,28,22717071,16892647,
cholesky,gemm,8192,1024,20185088,1000000,56,60796980,44445895,
cholesky,potrf,8192,1024,20185088,2601000,8,21899814,2807999,
cholesky,trsm,8192,1024,20185088,2601000,28,249417408,16787485,
cholesky,syrk,8192,1024,20185088,2601000,28,22284877,15281754,
cholesky,gemm,8192,1024,20185088,2601000,56,61874039,43611694,
cholesky,potrf,8192,2048,20185088,1000000,4,70227171,7127857,
cholesky,trsm,8192,2048,20185088,1000000,6,230460966,19622627,
cholesky,syrk,8192,2048,20185088,1000000,6,29740921,18286640,
cholesky,gemm,8192,2048,20185088,1000000,4,32066457,17771042,
cholesky,potrf,8192,2048,20185088,2601000,4,70222444,6748731,
cholesky,trsm,8192,2048,20185088,2601000,6,232149040,18275024,
cholesky,syrk,8192,2048,20185088,2601000,6,30876841,17207511,
cholesky,gemm,8192,2048,20185088,2601000,4,35801216,17566965,
cholesky,potrf,12288,512,20185088,1000000,24,9249213,2678295,
cholesky,trsm,12288,512,20185088,1000000,276,549025164,41298973,
cholesky,syrk,12288,512,20185088,1000000,276,56455258,40627158,
cholesky,gemm,12288,512,20185088,1000000,2024,542440561,359609847,
cholesky,potrf,12288,512,20185088,2601000,24,9178483,2578348,
cholesky,trsm,12288,512,20185088,2601000,276,546284616,34678511,
cholesky,syrk,12288,512,20185088,2601000,276,55255180,38554436,
cholesky,gemm,12288,512,20185088,2601000,2024,543236172,357460824,
cholesky,potrf,12288,1024,20185088,1000000,12,32703326,4591858,
cholesky,trsm,12288,1024,20185088,1000000,66,587391155,43554980,
cholesky,syrk,12288,1024,20185088,1000000,66,53258169,39846859,
cholesky,gemm,12288,1024,20185088,1000000,220,239083205,174919568,
cholesky,potrf,12288,1024,20185088,2601000,12,32536468,4130637,
cholesky,trsm,12288,1024,20185088,2601000,66,586873362,38984173,
cholesky,syrk,12288,1024,20185088,2601000,66,52608335,36249637,
cholesky,gemm,12288,1024,20185088,2601000,220,240980479,171352097,
cholesky,potrf,12288,2048,20185088,1000000,6,105319951,10793686,
cholesky,trsm,12288,2048,20185088,1000000,15,575699899,49141367,
cholesky,syrk,12288,2048,20185088,1000000,15,74307512,45677071,
cholesky,gemm,12288,2048,20185088,1000000,20,160662953,88776723,
cholesky,potrf,12288,2048,20185088,2601000,6,105297054,10478432,
