algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
cholesky,potrf,8192,512,20185088,1000000,16,878024,267298492,98628555,21689147,
cholesky,trsm,8192,512,20185088,1000000,120,6948356,4826038415,2035250974,670695023,
cholesky,syrk,8192,512,20185088,1000000,120,12093887,2121779329,729816945,174355520,
cholesky,gemm,8192,512,20185088,1000000,560,56238827,17538778565,5560511698,1042254581,
cholesky,potrf,8192,512,20185088,2601000,16,831425,267298169,105607037,28689357,
cholesky,trsm,8192,512,20185088,2601000,120,6776494,4826043348,2096863813,732498012,
cholesky,syrk,8192,512,20185088,2601000,120,12414338,2121781444,800804586,245283164,
cholesky,gemm,8192,512,20185088,2601000,560,56362528,17538783040,5776365220,1256722956,
cholesky,potrf,8192,1024,20185088,1000000,8,1720576,736203472,279189598,71522238,
cholesky,trsm,8192,1024,20185088,1000000,28,9833021,6253275378,2479252251,752314194,
cholesky,syrk,8192,1024,20185088,1000000,28,13723484,3650874714,1162128520,225288317,
cholesky,gemm,8192,1024,20185088,1000000,56,41145929,13685534704,4167565169,680858964,
cholesky,potrf,8192,1024,20185088,2601000,8,1721441,736205142,289764376,83338268,
cholesky,trsm,8192,1024,20185088,2601000,28,9488188,6253273705,2531540708,809035751,
cholesky,syrk,8192,1024,20185088,2601000,28,13601202,3650874002,1240754466,303108600,
cholesky,gemm,8192,1024,20185088,2601000,56,39547126,13685531744,4319076992,831583856,
cholesky,potrf,8192,2048,20185088,1000000,4,4587889,2193115772,835781428,232506045,
cholesky,trsm,8192,2048,20185088,1000000,6,20889723,8253707463,2999291138,789684747,
cholesky,syrk,8192,2048,20185088,1000000,6,21558345,5997669288,1839140742,313997730,
cholesky,gemm,8192,2048,20185088,1000000,4,27743477,7729465523,2301594390,345050005,
cholesky,potrf,8192,2048,20185088,2601000,4,4584637,2193114477,870548192,267789326,
cholesky,trsm,8192,2048,20185088,2601000,6,20466818,8253706756,3089620706,877998778,
cholesky,syrk,8192,2048,20185088,2601000,6,21157414,5997669013,1946230943,417991563,
cholesky,gemm,8192,2048,20185088,2601000,4,27236042,7729465022,2380441581,418385219,
cholesky,potrf,12288,512,20185088,1000000,24,1366402,400937613,148047371,32760528,
cholesky,trsm,12288,512,20185088,1000000,276,15908001,11099893536,4677402845,1540977965,
cholesky,syrk,12288,512,20185088,1000000,276,29382832,4880096514,1680317740,402650690,
cholesky,gemm,12288,512,20185088,1000000,2024,215117043,63390178614,20107067310,3777559708,
cholesky,potrf,12288,512,20185088,2601000,24,1271247,400937562,158288162,42918973,
cholesky,trsm,12288,512,20185088,2601000,276,15814658,11099897179,4804190771,1668988052,
cholesky,syrk,12288,512,20185088,2601000,276,29312259,4880099066,1845258699,567551342,
cholesky,gemm,12288,512,20185088,2601000,2024,216596092,63390122484,20939819534,4598770452,
cholesky,potrf,12288,1024,20185088,1000000,12,2854734,1104297662,417533483,107024164,
cholesky,trsm,12288,1024,20185088,1000000,66,23664859,14739861362,5848422408,1770927025,
cholesky,syrk,12288,1024,20185088,1000000,66,33139086,8605631992,2742341982,533741988,
cholesky,gemm,12288,1024,20185088,1000000,220,162169211,53764592985,16380819874,2682032978,
cholesky,potrf,12288,1024,20185088,2601000,12,2754240,1104297440,435519033,126276291,
cholesky,trsm,12288,1024,20185088,2601000,66,23441283,14739860469,5967356698,1906793963,
cholesky,syrk,12288,1024,20185088,2601000,66,32781980,8605631150,2923112317,713613012,
cholesky,gemm,12288,1024,20185088,2601000,220,158798068,53764583863,16952517507,3253163320,
cholesky,potrf,12288,2048,20185088,1000000,6,7190346,3289662848,1258441042,348314092,
cholesky,trsm,12288,2048,20185088,1000000,15,50988614,20634268088,7524537046,1967359637,
cholesky,syrk,12288,2048,20185088,1000000,15,54255868,14994173620,4599558435,786276468,
cholesky,gemm,12288,2048,20185088,1000000,20,138345896,38647324764,11515113832,1726895527,
cholesky,potrf,12288,2048,20185088,2601000,6,7048472,3289662594,1302521603,398567837,
cholesky,trsm,12288,2048,20185088,2601000,15,50240814,20634266596,7716654088,2187561987,
cholesky,syrk,12288,2048,20185088,2601000,15,53107050,14994172469,4872618688,1051136543,
cholesky,gemm,12288,2048,20185088,2601000,20,137271132,38647320894,11908092169,2099395154,
cholesky,potrf,16384,512,20185088,1000000,32,1885840,534576747,197947722,44363025,
cholesky,trsm,16384,512,20185088,1000000,496,29477865,19947639167,8418015604,2772846133,
cholesky,syrk,16384,512,20185088,1000000,496,54118863,8770028451,3024274958,730832359,
cholesky,gemm,16384,512,20185088,1000000,4960,543302179,155343583640,49321190139,9293870018,
cholesky,potrf,16384,512,20185088,2601000,32,1857769,534576047,212880295,58795240,
cholesky,trsm,16384,512,20185088,2601000,496,28467885,19947646259,8666841025,3007181154,
cholesky,syrk,16384,512,20185088,2601000,496,54748242,8770027511,3315357230,1018112989,
cholesky,gemm,16384,512,20185088,2601000,4960,539490406,155343635395,51349097259,11298931778,
cholesky,potrf,16384,1024,20185088,1000000,16,3831307,1472390133,558162450,143896337,
cholesky,trsm,16384,1024,20185088,1000000,120,43926185,26799747558,10650003121,3245943600,
cholesky,syrk,16384,1024,20185088,1000000,120,61184639,15646604582,4987886602,973289252,
cholesky,gemm,16384,1024,20185088,1000000,560,419302577,136855324191,41693495742,6826951204,
cholesky,potrf,16384,1024,20185088,2601000,16,3729877,1472389617,580145491,167826354,
cholesky,trsm,16384,1024,20185088,2601000,120,42669264,26799745346,10843459588,3461733227,
cholesky,syrk,16384,1024,20185088,2601000,120,59431188,15646602624,5324464114,1306821811,
cholesky,gemm,16384,1024,20185088,2601000,560,400001945,136855295751,43173589750,8301886198,
cholesky,potrf,16384,2048,20185088,1000000,8,10009234,4386210053,1669959160,464509722,
cholesky,trsm,16384,2048,20185088,1000000,28,96864806,38517300814,13980431948,3666980449,
cholesky,syrk,16384,2048,20185088,1000000,28,101845471,27989124065,8587810262,1471597251,
cholesky,gemm,16384,2048,20185088,1000000,56,387080545,108212504233,32236689868,4839561637,
cholesky,potrf,16384,2048,20185088,2601000,8,9772303,4386209649,1740699609,532035558,
cholesky,trsm,16384,2048,20185088,2601000,28,94431164,38517296950,14431859496,4081448193,
cholesky,syrk,16384,2048,20185088,2601000,28,99820263,27989122085,9104806366,1971698471,
cholesky,gemm,16384,2048,20185088,2601000,56,382791909,108212500606,33368582916,5899840270,
cholesky,potrf,20480,512,20185088,1000000,40,2394005,668215571,247178830,55064225,
cholesky,trsm,20480,512,20185088,1000000,780,44885923,31369257446,13239167340,4355360293,
cholesky,syrk,20480,512,20185088,1000000,780,85160333,13791586098,4756355552,1150285598,
cholesky,gemm,20480,512,20185088,1000000,9880,1086371970,309434434528,98271935233,18540711916,
cholesky,potrf,20480,512,20185088,2601000,40,2287186,668215794,265333784,72856695,
cholesky,trsm,20480,512,20185088,2601000,780,44957104,31369266138,13584738813,4705513078,
cholesky,syrk,20480,512,20185088,2601000,780,85554304,13791576251,5216683679,1603794523,
cholesky,gemm,20480,512,20185088,2601000,9880,1082570213,309434205980,102313261229,22539999767,
cholesky,potrf,20480,1024,20185088,1000000,20,4842813,1840482319,696890540,178938024,
cholesky,trsm,20480,1024,20185088,1000000,190,69873750,42432932891,16835902375,5101206026,
cholesky,syrk,20480,1024,20185088,1000000,190,98133394,24773788268,7899976618,1541984426,
cholesky,gemm,20480,1024,20185088,1000000,1140,862585405,278598303778,84880733741,13897683505,
cholesky,potrf,20480,1024,20185088,2601000,20,4930938,1840482437,729766256,212059639,
cholesky,trsm,20480,1024,20185088,2601000,190,64303431,42432925488,17214755196,5475814548,
cholesky,syrk,20480,1024,20185088,2601000,190,95260545,24773787801,8437080430,2076692624,
