algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
cholesky,potrf,8192,512,20185088,1000000,16,2322548,48431,
cholesky,trsm,8192,512,20185088,1000000,120,22909614,1183747,
cholesky,syrk,8192,512,20185088,1000000,120,26626095,494630,
cholesky,gemm,8192,512,20185088,1000000,560,185387250,335823,
cholesky,potrf,8192,512,20185088,2601000,16,2237527,66265,
cholesky,trsm,8192,512,20185088,2601000,120,21827952,1970454,
cholesky,syrk,8192,512,20185088,2601000,120,25980850,763811,
cholesky,gemm,8192,512,20185088,2601000,560,183281555,643062,
cholesky,potrf,8192,1024,20185088,1000000,8,5455252,129629,
cholesky,trsm,8192,1024,20185088,1000000,28,34004747,913393,
cholesky,syrk,8192,1024,20185088,1000000,28,35771471,708310,
cholesky,gemm,8192,1024,20185088,1000000,56,115027478,374221,
cholesky,potrf,8192,1024,20185088,2601000,8,5267409,243627,
cholesky,trsm,8192,1024,20185088,2601000,28,32902129,1667348,
cholesky,syrk,8192,1024,20185088,2601000,28,34798103,1316153,
cholesky,gemm,8192,1024,20185088,2601000,56,113939038,760611,
cholesky,potrf,8192,2048,20185088,1000000,4,14213066,230360,
cholesky,trsm,8192,2048,20185088,1000000,6,47983601,655205,
cholesky,syrk,8192,2048,20185088,1000000,6,53018422,547649,
cholesky,gemm,8192,2048,20185088,1000000,4,60334976,62973,
cholesky,potrf,8192,2048,20185088,2601000,4,14116432,378540,
cholesky,trsm,8192,2048,20185088,2601000,6,47208535,1139467,
cholesky,syrk,8192,2048,20185088,2601000,6,52335408,873837,
cholesky,gemm,8192,2048,20185088,2601000,4,60074351,131178,
cholesky,potrf,12288,512,20185088,1000000,24,3443309,73436,
cholesky,trsm,12288,512,20185088,1000000,276,52741054,2735273,
cholesky,syrk,12288,512,20185088,1000000,276,61270147,1153627,
cholesky,gemm,12288,512,20185088,1000000,2024,668720915,1291782,
cholesky,potrf,12288,512,20185088,2601000,24,3380197,97372,
cholesky,trsm,12288,512,20185088,2601000,276,50309998,4472160,
cholesky,syrk,12288,512,20185088,2601000,276,59843351,1769945,
cholesky,gemm,12288,512,20185088,2601000,2024,664398139,2501208,
cholesky,potrf,12288,1024,20185088,1000000,12,8158234,202054,
cholesky,trsm,12288,1024,20185088,1000000,66,79912967,2113319,
cholesky,syrk,12288,1024,20185088,1000000,66,84159109,1682989,
cholesky,gemm,12288,1024,20185088,1000000,220,451250690,1457779,
cholesky,potrf,12288,1024,20185088,2601000,12,7875264,374585,
cholesky,trsm,12288,1024,20185088,2601000,66,77691303,3581724,
cholesky,syrk,12288,1024,20185088,2601000,66,81813403,3062756,
cholesky,gemm,12288,1024,20185088,2601000,220,448280093,2909964,
cholesky,potrf,12288,2048,20185088,1000000,6,21364014,376665,
cholesky,trsm,12288,2048,20185088,1000000,15,120417439,1645796,
cholesky,syrk,12288,2048,20185088,1000000,15,132586622,1360171,
cholesky,gemm,12288,2048,20185088,1000000,20,302250504,314650,
cholesky,potrf,12288,2048,20185088,2601000,6,20923706,589937,
cholesky,trsm,12288,2048,20185088,2601000,15,118314785,2767381,
cholesky,syrk,12288,2048,20185088,2601000,15,131027370,2160185,
cholesky,gemm,12288,2048,20185088,2601000,20,299776718,664977,
cholesky,potrf,16384,512,20185088,1000000,32,4619049,100711,
cholesky,trsm,16384,512,20185088,1000000,496,94765271,4946355,
cholesky,syrk,16384,512,20185088,1000000,496,109610187,2081549,
cholesky,gemm,16384,512,20185088,1000000,4960,1636769473,2836819,
cholesky,potrf,16384,512,20185088,2601000,32,4461991,131868,
cholesky,trsm,16384,512,20185088,2601000,496,90421579,7977163,
cholesky,syrk,16384,512,20185088,2601000,496,106880995,3074561,
cholesky,gemm,16384,512,20185088,2601000,4960,1627273021,5732373,
cholesky,potrf,16384,1024,20185088,1000000,16,10888274,266841,
cholesky,trsm,16384,1024,20185088,1000000,120,145256908,3971773,
cholesky,syrk,16384,1024,20185088,1000000,120,152715909,3106499,
cholesky,gemm,16384,1024,20185088,1000000,560,1149809226,3799530,
cholesky,potrf,16384,1024,20185088,2601000,16,10575721,494123,
cholesky,trsm,16384,1024,20185088,2601000,120,141282919,6571256,
cholesky,syrk,16384,1024,20185088,2601000,120,148682858,5606026,
cholesky,gemm,16384,1024,20185088,2601000,560,1140376262,7567885,
cholesky,potrf,16384,2048,20185088,1000000,8,28341537,497669,
cholesky,trsm,16384,2048,20185088,1000000,28,224435567,3079869,
cholesky,syrk,16384,2048,20185088,1000000,28,247550520,2504167,
cholesky,gemm,16384,2048,20185088,1000000,56,843914513,861265,
cholesky,potrf,16384,2048,20185088,2601000,8,28026643,797853,
cholesky,trsm,16384,2048,20185088,2601000,28,221189434,5091209,
cholesky,syrk,16384,2048,20185088,2601000,28,244426331,4021720,
cholesky,gemm,16384,2048,20185088,2601000,56,838526734,1833907,
cholesky,potrf,20480,512,20185088,1000000,40,5769817,124185,
cholesky,trsm,20480,512,20185088,1000000,780,148949033,7798772,
cholesky,syrk,20480,512,20185088,1000000,780,172508287,3291944,
cholesky,gemm,20480,512,20185088,1000000,9880,3262611582,5590185,
cholesky,potrf,20480,512,20185088,2601000,40,5609981,163258,
cholesky,trsm,20480,512,20185088,2601000,780,142312212,12536528,
cholesky,syrk,20480,512,20185088,2601000,780,168371987,4999364,
