algorithm, matrix_size, tile_size, case, PKG1, PKG2, DRAM1, DRAM2, time
cholesky, 32768, 512, 1, 2292125663, 2287629275, 127562175, 264019493, 16.809700
cholesky, 32768, 512, 2, 2276609772, 2269657275, 131685922, 271857775, 17.345300
cholesky, 32768, 512, 3, 2283928846, 2100978020, 371506980, 239704013, 31.581500
cholesky, 32768, 512, 4, 2282461870, 2104266281, 375840981, 241308999, 31.578800
cholesky, 32768, 512, 5, 2303116236, 2348256623, 133254692, 276325206, 17.576300
cholesky, 32768, 512, 6, 2258429033, 2260525707, 132755714, 268348015, 17.456800
cholesky, 32768, 512, 7, 2287504520, 2341610277, 256179314, 405561215, 34.619900
cholesky, 32768, 512, 8, 2146955136, 2193037415, 234657890, 385906866, 31.552500
cholesky, 32768, 512, 9, 2276443391, 2306176408, 130705574, 268900117, 17.215400
cholesky, 32768, 512, 10, 2241882017, 2244575186, 131255992, 266027940, 17.303900
cholesky, 32768, 512, 11, 2165041515, 2214919439, 238084509, 385171961, 32.027200
cholesky, 32768, 512, 12, 2159964075, 2199207810, 236767653, 378273115, 31.793400
cholesky, 32768, 512, 13, 2296660502, 2349382230, 138792328, 270034275, 18.251900
cholesky, 32768, 512, 14, 2274210365, 2311560367, 136969991, 280567284, 18.067200
cholesky, 32768, 512, 15, 2161881734, 2201868814, 239748170, 386714155, 32.211300
cholesky, 32768, 512, 16, 2150331958, 2187994643, 237685791, 386270639, 31.917200
cholesky, 32768, 1024, 1, 2191033515, 2188372450, 145825661, 259610598, 16.006400
cholesky, 32768, 1024, 2, 2159996912, 2151204087, 147966423, 256228105, 16.347900
cholesky, 32768, 1024, 3, 2100485529, 2110588835, 244152687, 367105002, 29.388900
cholesky, 32768, 1024, 4, 2115337358, 2127491258, 244395224, 372474491, 29.466700
cholesky, 32768, 1024, 5, 2186082477, 2203257421, 151367123, 263781929, 16.833600
cholesky, 32768, 1024, 6, 2170166076, 2169085206, 152356299, 263937362, 16.977100
cholesky, 32768, 1024, 7, 2095160957, 2119923528, 249726386, 375510730, 30.135700
cholesky, 32768, 1024, 8, 2104482466, 2116292556, 249591517, 374948089, 30.194700
cholesky, 32768, 1024, 9, 2190997993, 2198510302, 151319969, 261755888, 16.848700
cholesky, 32768, 1024, 10, 2159374538, 2162509783, 151798996, 258139642, 16.932400
cholesky, 32768, 1024, 11, 2088249537, 2116521438, 249389250, 375251028, 30.135300
cholesky, 32768, 1024, 12, 2109735322, 2122738889, 249585856, 376566783, 30.150300
cholesky, 32768, 1024, 13, 2166737434, 2186545550, 157078643, 268291376, 17.675000
cholesky, 32768, 1024, 14, 2197273550, 2198772264, 159095949, 270292172, 17.882400
cholesky, 32768, 1024, 15, 2097830262, 2123602291, 255432307, 379888091, 30.960000
cholesky, 32768, 1024, 16, 2112313501, 2119595282, 255899538, 382015556, 30.970500
cholesky, 32768, 2048, 1, 2136541589, 2130911599, 137883875, 258410314, 15.669900
cholesky, 32768, 2048, 2, 2138662799, 2139578629, 260217917, 141880297, 16.282200
cholesky, 32768, 2048, 3, 2090876239, 2100875787, 229714138, 361723518, 28.022200
cholesky, 32768, 2048, 4, 2119090889, 2101767202, 232397452, 365928142, 28.185300
cholesky, 32768, 2048, 5, 2139032000, 2181312653, 151028075, 268190227, 17.341500
cholesky, 32768, 2048, 6, 2146085265, 2140152846, 149812306, 270498339, 17.226600
cholesky, 32768, 2048, 7, 2082301005, 2096597782, 242485400, 374387955, 29.546000
cholesky, 32768, 2048, 8, 2091363360, 2115918167, 238829511, 378484331, 29.627800
cholesky, 32768, 2048, 9, 2131300635, 2159205288, 146887895, 272845818, 17.225000
cholesky, 32768, 2048, 10, 2180637118, 2150882434, 150938753, 273940686, 17.520900
cholesky, 32768, 2048, 11, 2087795375, 2107718664, 242864550, 377508543, 29.651100
cholesky, 32768, 2048, 12, 2103294909, 2100833001, 243268990, 373682304, 29.737200
cholesky, 32768, 2048, 13, 2126144093, 2181169831, 153495200, 287519160, 18.686700
cholesky, 32768, 2048, 14, 2127734849, 2171590266, 160931367, 282305593, 18.745600
cholesky, 32768, 2048, 15, 2084476231, 2118265635, 251487492, 385437110, 30.918900
cholesky, 32768, 2048, 16, 2071792243, 2091225665, 251648647, 382583125, 30.905600
