algorithm, matrix_size, tile_size, case, PKG1, PKG2, DRAM1, DRAM2, time
cholesky, 16384, 1024, 1, 153570591, 160211259, 14247972, 25564495, 1.274620
cholesky, 16384, 1024, 2, 155900785, 164312873, 14714040, 25911866, 1.300570
cholesky, 16384, 1024, 3, 191313170, 198871988, 23339523, 36603414, 2.202710
cholesky, 16384, 1024, 4, 189957643, 200790502, 23821733, 36523272, 2.207890
cholesky, 16384, 1024, 5, 159766925, 170381095, 16182167, 27885290, 1.515040
cholesky, 16384, 1024, 6, 161370009, 172877976, 16952859, 27757459, 1.527500
cholesky, 16384, 1024, 7, 200494054, 209444288, 25269174, 38642400, 2.457210
cholesky, 16384, 1024, 8, 203236906, 211536018, 25909770, 38764738, 2.483060
cholesky, 16384, 1024, 9, 157512902, 165925235, 15511094, 26673224, 1.380290
cholesky, 16384, 1024, 10, 156751735, 166402406, 15356289, 26776056, 1.386490
cholesky, 16384, 1024, 11, 200228125, 209235671, 25022936, 38028288, 2.390320
cholesky, 16384, 1024, 12, 196391892, 207035236, 24427582, 38385160, 2.325370
cholesky, 16384, 1024, 13, 164052253, 173678083, 17082006, 29095245, 1.616560
cholesky, 16384, 1024, 14, 166681763, 174022199, 17375323, 29448307, 1.644750
cholesky, 16384, 1024, 15, 203656705, 213295657, 26260676, 40180799, 2.572110
cholesky, 16384, 1024, 16, 206291586, 217351738, 26747154, 40560285, 2.619520
cholesky, 16384, 2048, 1, 165458561, 173979352, 14781606, 25630499, 1.361340
cholesky, 16384, 2048, 2, 176753332, 186617930, 17109424, 26546938, 1.493130
cholesky, 16384, 2048, 3, 195411731, 205652733, 24511472, 35925547, 2.274550
cholesky, 16384, 2048, 4, 198605205, 216463191, 25351397, 37127270, 2.399680
cholesky, 16384, 2048, 5, 206122458, 206412374, 20676971, 30817015, 1.896960
cholesky, 16384, 2048, 6, 222380596, 195981249, 33061663, 21095441, 2.019200
cholesky, 16384, 2048, 7, 229576683, 207866045, 39016943, 26665314, 2.597670
cholesky, 16384, 2048, 8, 269961528, 244340439, 45383288, 29782919, 3.213540
cholesky, 16384, 2048, 9, 217148553, 188352790, 31043624, 19002707, 1.792270
cholesky, 16384, 2048, 10, 199981543, 179286895, 30325472, 17624866, 1.683090
cholesky, 16384, 2048, 11, 219866015, 198896098, 39626786, 24326556, 2.445190
cholesky, 16384, 2048, 12, 233310560, 213570743, 40396835, 25982689, 2.591900
cholesky, 16384, 2048, 13, 220792038, 199766395, 34248821, 21886451, 2.120940
cholesky, 16384, 2048, 14, 252780847, 229332482, 37684833, 25194632, 2.481550
cholesky, 16384, 2048, 15, 201364170, 216829767, 27054960, 40336997, 2.736330
cholesky, 16384, 2048, 16, 229294946, 208584304, 42370519, 27737599, 2.884110
cholesky, 16384, 512, 1, 181103113, 157078517, 26844064, 13974836, 1.379760
cholesky, 16384, 512, 2, 160568376, 172582017, 13604653, 26371875, 1.375690
cholesky, 16384, 512, 3, 226352570, 201980440, 39431634, 23168652, 2.485080
cholesky, 16384, 512, 4, 227677273, 202581025, 40044920, 24282523, 2.493270
cholesky, 16384, 512, 5, 188802068, 166541993, 28930220, 15898092, 1.595450
cholesky, 16384, 512, 6, 190645753, 167002136, 29514970, 15959476, 1.610320
cholesky, 16384, 512, 7, 236283758, 211263863, 41237907, 25551015, 2.702450
cholesky, 16384, 512, 8, 235890692, 210486339, 41296505, 25344052, 2.712510
cholesky, 16384, 512, 9, 186404613, 161919751, 28492119, 14853484, 1.471960
cholesky, 16384, 512, 10, 185169203, 161354933, 28159191, 14798420, 1.469690
cholesky, 16384, 512, 11, 230212789, 205297326, 40442076, 24110979, 2.563900
cholesky, 16384, 512, 12, 229611961, 204892969, 40301149, 24905860, 2.556220
cholesky, 16384, 512, 13, 191363768, 168314876, 29809326, 16458715, 1.660280
cholesky, 16384, 512, 14, 191857907, 169630974, 29590246, 16523511, 1.667110
cholesky, 16384, 512, 15, 237553835, 213731569, 42569083, 25789619, 2.762850
cholesky, 16384, 512, 16, 236298468, 203251432, 41231052, 25290211, 2.625690
