algorithm, matrix_size, tile_size, case, PKG1, PKG2, DRAM1, DRAM2, time
cholesky, 32768, 1024, 1, 1185431352, 1104735209, 185692719, 107924333, 9.258110
cholesky, 32768, 1024, 2, 1193507747, 1115003433, 186345325, 108501786, 9.338210
cholesky, 32768, 1024, 3, 1593822396, 1439746802, 277348699, 170244155, 17.420800
cholesky, 32768, 1024, 4, 1582674110, 1434261038, 273992889, 170426838, 17.407700
cholesky, 32768, 1024, 5, 1261528387, 1146433589, 195188832, 114919065, 10.242200
cholesky, 32768, 1024, 6, 1269445541, 1155773775, 196328712, 115576078, 10.323100
cholesky, 32768, 1024, 7, 1638757280, 1485876872, 286456224, 178039903, 18.504400
cholesky, 32768, 1024, 8, 1636721274, 1488468358, 283741193, 178621365, 18.555600
cholesky, 32768, 1024, 9, 1217450314, 1120159608, 189421390, 111316221, 9.654960
cholesky, 32768, 1024, 10, 1225939123, 1129303810, 191080338, 112037142, 9.737080
cholesky, 32768, 1024, 11, 1612823264, 1465549349, 281018145, 173951024, 17.897000
cholesky, 32768, 1024, 12, 1603244065, 1457297722, 277911740, 173657556, 17.929200
cholesky, 32768, 1024, 13, 1286928529, 1155678254, 199914681, 117948419, 10.655500
cholesky, 32768, 1024, 14, 1285177435, 1162985853, 199919882, 118053087, 10.669600
cholesky, 32768, 1024, 15, 1650641099, 1503415951, 292206958, 180268517, 18.967600
cholesky, 32768, 1024, 16, 1641887399, 1440404028, 282407507, 173951239, 18.184300
cholesky, 32768, 2048, 1, 1152021831, 1070212836, 185971041, 102781942, 8.984120
cholesky, 32768, 2048, 2, 1139063918, 1056528057, 181287971, 103122230, 8.926860
cholesky, 32768, 2048, 3, 1486933144, 1340465135, 262328062, 149616467, 16.028600
cholesky, 32768, 2048, 4, 1388076952, 1427402901, 151977470, 266084213, 16.231400
cholesky, 32768, 2048, 5, 1222758771, 1110516567, 197500372, 112640146, 10.144200
cholesky, 32768, 2048, 6, 1226732882, 1113979143, 197192076, 115528021, 10.255300
cholesky, 32768, 2048, 7, 1520399916, 1382250062, 275387730, 167543660, 17.542800
cholesky, 32768, 2048, 8, 1498997200, 1373397790, 270394421, 168430279, 17.592700
cholesky, 32768, 2048, 9, 1198966352, 1093522042, 191597524, 110215677, 9.628310
cholesky, 32768, 2048, 10, 1215693299, 1109490506, 195236506, 110002211, 9.779420
cholesky, 32768, 2048, 11, 1436661666, 1311164307, 265886705, 161950622, 16.932500
cholesky, 32768, 2048, 12, 1532075362, 1383775876, 276639192, 153584490, 17.057900
cholesky, 32768, 2048, 13, 1284119027, 1136088278, 208762533, 119051457, 11.072800
cholesky, 32768, 2048, 14, 1270475813, 1157386563, 206977604, 122111197, 11.091700
cholesky, 32768, 2048, 15, 1503543148, 1386683950, 279789019, 173824860, 18.273200
cholesky, 32768, 2048, 16, 1533988383, 1404275458, 282743005, 175032704, 18.481400
cholesky, 32768, 512, 1, 1287217530, 1164835275, 198140737, 100312140, 10.073000
cholesky, 32768, 512, 2, 1288521970, 1167414125, 197936422, 101026084, 10.109100
cholesky, 32768, 512, 3, 1736387340, 1548655521, 300154513, 144859497, 19.463700
cholesky, 32768, 512, 4, 1737077035, 1550091674, 303410720, 150020371, 19.484700
cholesky, 32768, 512, 5, 1356614691, 1200381327, 205458742, 105304667, 10.904500
cholesky, 32768, 512, 6, 1355462717, 1204679716, 206167041, 104794871, 10.906500
cholesky, 32768, 512, 7, 1765106382, 1585597626, 306549377, 151868489, 20.327400
cholesky, 32768, 512, 8, 1775984590, 1590493915, 312102237, 151020333, 20.394400
cholesky, 32768, 512, 9, 1311978514, 1178214330, 200359421, 102344041, 10.355900
cholesky, 32768, 512, 10, 1323910612, 1183329307, 204892643, 103126314, 10.467900
cholesky, 32768, 512, 11, 1741353880, 1555075915, 303417482, 148965100, 19.742400
cholesky, 32768, 512, 12, 1756201254, 1563105191, 309665651, 149253474, 19.792600
cholesky, 32768, 512, 13, 1375833331, 1211027173, 209369744, 104469012, 11.145500
cholesky, 32768, 512, 14, 1357090154, 1210049698, 204036975, 102962651, 11.083700
cholesky, 32768, 512, 15, 1782637404, 1607926853, 309753732, 157351228, 20.706300
cholesky, 32768, 512, 16, 1761375923, 1594127023, 312037548, 153067365, 20.589500
