algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
cholesky,16384,512,1,180989709.66666666,157120712.0,27056749.666666668,13996531.666666666,1.38265
cholesky,16384,512,2,174615052.0,162243033.33333334,22661896.0,18112711.0,1.3829133333333334
cholesky,16384,512,3,220453883.0,208050289.66666666,34162880.333333336,29253079.666666668,2.4896766666666665
cholesky,16384,512,4,227092619.33333334,202082084.0,39791103.0,23919959.0,2.49274
cholesky,16384,512,5,182019004.33333334,171608325.33333334,24348710.666666668,20266752.0,1.5958666666666668
cholesky,16384,512,6,190029278.66666666,166217856.66666666,29379855.666666668,15866217.333333334,1.6054899999999999
cholesky,16384,512,7,236128118.66666666,211064034.66666666,41581055.333333336,25502065.666666668,2.7052899999999998
cholesky,16384,512,8,235460192.0,207704607.33333334,41104138.666666664,25258280.666666668,2.66896
cholesky,16384,512,9,184506607.66666666,160211219.0,27904925.666666668,14727535.0,1.4621566666666668
cholesky,16384,512,10,185033400.33333334,160913447.0,28204591.333333332,14781375.666666666,1.4700066666666665
cholesky,16384,512,11,230577026.0,205274377.33333334,40684694.0,24055659.0,2.560556666666667
cholesky,16384,512,12,230329692.0,205646120.33333334,40408809.666666664,24740931.666666668,2.5644766666666667
cholesky,16384,512,13,191745379.33333334,168240922.66666666,29726986.666666668,16435229.333333334,1.6605133333333333
cholesky,16384,512,14,184586584.0,173574628.66666666,25072681.666666668,20666087.666666668,1.6599866666666667
cholesky,16384,512,15,237641684.66666666,210114981.0,42124577.0,25702954.333333332,2.7144833333333334
cholesky,16384,512,16,237072086.0,209896801.0,42142116.0,25887156.333333332,2.718103333333333
cholesky,16384,1024,1,158851522.0,156771184.33333334,18121427.0,21997656.666666668,1.27668
cholesky,16384,1024,2,161555576.33333334,159637734.33333334,18770488.333333332,22222051.333333332,1.3056466666666666
cholesky,16384,1024,3,195560697.33333334,194469981.33333334,27801130.333333332,32438677.666666668,2.199873333333333
cholesky,16384,1024,4,196101732.0,196092108.66666666,28431261.0,32326089.666666668,2.214306666666667
cholesky,16384,1024,5,167535683.33333334,165935895.33333334,20397026.666666668,24313974.333333332,1.51884
cholesky,16384,1024,6,168229712.0,167747821.33333334,20752206.333333332,24315953.0,1.5340999999999998
cholesky,16384,1024,7,205448367.33333334,204697860.66666666,30007665.666666668,34466234.0,2.46047
cholesky,16384,1024,8,208226721.0,207079405.33333334,30370566.333333332,34640291.333333336,2.49013
cholesky,16384,1024,9,162590017.33333334,161809237.33333334,19415695.0,23088179.0,1.3849166666666666
cholesky,16384,1024,10,163025013.66666666,162774058.33333334,19488436.333333332,23283127.0,1.3976466666666667
cholesky,16384,1024,11,201672234.0,201476677.66666666,29276157.666666668,33520179.0,2.332943333333333
cholesky,16384,1024,12,200976414.33333334,200928094.66666666,29208153.666666668,33647127.666666664,2.3259633333333336
cholesky,16384,1024,13,170039359.66666666,169064020.0,21255912.666666668,25385785.666666668,1.6189900000000002
cholesky,16384,1024,14,171901985.0,170898610.33333334,21462555.0,25573261.333333332,1.6397699999999997
cholesky,16384,1024,15,209865816.33333334,206912190.0,30648883.333333332,35259758.0,2.5308233333333336
cholesky,16384,1024,16,210924041.0,212078192.66666666,30985922.0,36165461.666666664,2.606403333333333
cholesky,16384,2048,1,171313445.0,170121899.33333334,18848942.333333332,22303315.0,1.3694566666666665
cholesky,16384,2048,2,177833773.66666666,185672579.66666666,16814424.666666668,26862256.0,1.49766
cholesky,16384,2048,3,192601354.33333334,205497602.0,24316683.0,35927327.333333336,2.2733566666666665
cholesky,16384,2048,4,213809552.33333334,215096068.0,29357354.666666668,33002992.333333332,2.409336666666667
cholesky,16384,2048,5,212742314.0,210033926.33333334,25252303.333333332,27966976.666666668,1.9945033333333333
cholesky,16384,2048,6,218582306.0,207731544.33333334,29507763.666666668,25061068.666666668,2.0552466666666667
cholesky,16384,2048,7,235583747.33333334,222624430.0,36616638.333333336,31651298.666666668,2.77515
cholesky,16384,2048,8,243104439.66666666,229975688.66666666,37657553.0,32327553.666666668,2.887376666666667
cholesky,16384,2048,9,188554205.0,178302339.33333334,25301217.666666668,21008373.666666668,1.6176199999999998
cholesky,16384,2048,10,196856633.0,187754016.0,26856707.0,22106965.0,1.6963
cholesky,16384,2048,11,215413165.33333334,204425706.0,34763564.0,28768064.333333332,2.46362
cholesky,16384,2048,12,231367449.33333334,228991825.33333334,32256087.333333332,35592803.0,2.711533333333333
cholesky,16384,2048,13,214635599.66666666,206699686.66666666,30555665.666666668,25992063.0,2.115743333333333
cholesky,16384,2048,14,233333590.66666666,218344228.66666666,32059619.666666668,27606820.0,2.3185066666666665
cholesky,16384,2048,15,221969728.33333334,224257157.0,33810613.333333336,37446908.0,2.9323266666666665
cholesky,16384,2048,16,222661051.33333334,224347672.0,33793589.333333336,37515885.333333336,2.93487
