algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
cholesky,24576,512,1,548814452,497574471,77126321,39915910,4.290110
cholesky,24576,512,2,554951094,499790774,79051106,39458577,4.347480
cholesky,24576,512,3,699402872,644795041,114070313,54201658,8.221780
cholesky,24576,512,4,699011089,645068601,115499869,55899866,8.181310
cholesky,24576,512,5,574245417,521152535,83283990,36705848,4.842910
cholesky,24576,512,6,569364082,518399368,82098255,37387202,4.829760
cholesky,24576,512,7,731791584,673291795,124573120,57471727,8.768390
cholesky,24576,512,8,722213422,667769042,121193809,57653109,8.742090
cholesky,24576,512,9,560029267,506865463,79158313,39891353,4.484090
cholesky,24576,512,10,509187295,569390266,40264000,82974287,4.534290
cholesky,24576,512,11,710866833,657358546,116487514,55933663,8.411180
cholesky,24576,512,12,701114477,648343556,115654184,55348867,8.328540
cholesky,24576,512,13,575873648,526938837,83584772,37341119,4.988910
cholesky,24576,512,14,583166232,533597450,84203565,37938798,5.033450
cholesky,24576,512,15,721140793,670936698,119549855,58371305,8.860450
cholesky,24576,512,16,730388084,679012177,123866183,58333529,8.910400
cholesky,24576,1024,1,520510691,475292301,77335778,43066363,4.054520
cholesky,24576,1024,2,522519231,476244753,77632491,43252182,4.077610
cholesky,24576,1024,3,640522225,596331970,108452383,64945914,7.272340
cholesky,24576,1024,4,646749076,600198841,109903786,64681362,7.330080
cholesky,24576,1024,5,547599489,495925672,81447729,45749631,4.631110
cholesky,24576,1024,6,542769973,492874654,81812833,45337771,4.621370
cholesky,24576,1024,7,662322523,619118411,113892006,67916838,7.905030
cholesky,24576,1024,8,663919687,620715330,114409330,67829015,7.965970
cholesky,24576,1024,9,526665034,477576720,78753828,43579633,4.245290
cholesky,24576,1024,10,533511024,486920384,79971830,44294434,4.303830
cholesky,24576,1024,11,648655261,623665640,105171741,78439168,7.571310
cholesky,24576,1024,12,652726112,608165496,111994011,66195358,7.547210
cholesky,24576,1024,13,541953630,493309833,82192717,46949335,4.798950
cholesky,24576,1024,14,551364555,502259517,84307115,47152060,4.873610
cholesky,24576,1024,15,678592257,633751124,118635435,69867863,8.189020
cholesky,24576,1024,16,676387673,627554302,117904798,69967940,8.194470
cholesky,24576,2048,1,510574438,473632271,76118402,41471201,3.981800
cholesky,24576,2048,2,520573313,485290994,77892407,41607921,4.117380
cholesky,24576,2048,3,615992197,573305662,104998484,61388542,6.903290
cholesky,24576,2048,4,643244020,590406142,108422042,60155438,7.074880
cholesky,24576,2048,5,535170993,497343515,81658930,47954652,4.775390
cholesky,24576,2048,6,556472025,497940315,86144875,45604465,4.921300
cholesky,24576,2048,7,662504102,617530157,115729139,62052607,7.907310
cholesky,24576,2048,8,633861415,597205563,110900750,67488331,7.765780
cholesky,24576,2048,9,525616391,485331704,80423027,43872398,4.366490
cholesky,24576,2048,10,540331563,498807867,81974691,45039650,4.525110
cholesky,24576,2048,11,625426134,582840183,107833207,63696409,7.297120
cholesky,24576,2048,12,648259998,601875840,111163068,59885776,7.326150
cholesky,24576,2048,13,566518753,505830248,88866899,48203614,5.220990
cholesky,24576,2048,14,561801113,518854567,89334879,48538654,5.279740
cholesky,24576,2048,15,642184452,603220502,117799550,64972582,8.215570
cholesky,24576,2048,16,655871429,616163828,115271301,71335302,8.357410
