algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
qr,32768,512,1,8423205182,8343416934,1264921166,970828406,67.595500
qr,32768,512,2,8579967049,8487812622,1316355390,937339108,69.235500
qr,32768,512,3,9107334412,8591871926,1412157457,1071595675,79.154600
qr,32768,512,4,9705131282,9553995195,1455546865,1038780556,81.752000
qr,32768,512,5,10397305475,9805304122,1693135317,1297051257,111.318000
qr,32768,512,6,10405470188,9681123715,1749635631,1233267041,112.335000
qr,32768,512,7,10592521162,9995166551,1796644039,1328390309,119.390000
qr,32768,512,8,10548154088,10053117025,1789327059,1345745680,119.701000
qr,32768,512,9,8411069471,7977763574,1293235453,993378448,70.195500
qr,32768,512,10,8703832760,8620160244,1338990914,934123171,70.688200
qr,32768,512,11,9296950870,8808942720,1473417678,1138888211,85.799600
qr,32768,512,12,9051764181,8978412745,1328477029,1061302217,75.437900
qr,32768,512,13,10386689413,9793215957,1702212898,1283141890,112.174000
qr,32768,512,14,10267693563,9723242809,1687292523,1301840357,111.417000
qr,32768,512,15,10480274134,10107276371,1734434423,1393630702,118.819000
qr,32768,512,16,10617662455,10053723896,1858271154,1297244604,121.978000
qr,32768,1024,1,15039808604,13212479421,2504526324,1254902451,124.562000
qr,32768,1024,2,14697128879,13166979598,2439030069,1274479458,122.085000
qr,32768,1024,3,14816323215,12653795548,2613931942,1291283984,132.935000
qr,32768,1024,4,14581999169,12266086457,2574890932,1317027504,131.034000
qr,32768,1024,5,12199801714,10765600797,2178066797,1185762179,123.311000
qr,32768,1024,6,11818930925,10462763925,2169904124,1220852591,122.990000
qr,32768,1024,7,12666354537,11069151656,2460762051,1243834721,137.452000
qr,32768,1024,8,12592212820,11068707687,2447909179,1281683478,138.302000
qr,32768,1024,9,15188291379,13304943174,2525146455,1269569796,126.723000
qr,32768,1024,10,15105532619,13294676598,2518148679,1267388979,126.639000
qr,32768,1024,11,14638237001,12591050470,2591246724,1306834445,132.211000
qr,32768,1024,12,14270254666,12439303604,2523652961,1340815423,129.575000
qr,32768,1024,13,12330153188,10921658442,2223735201,1167143823,125.418000
qr,32768,1024,14,11904091046,10659451289,2277840132,1292347272,129.327000
qr,32768,1024,15,12642154220,11112376581,2457567060,1280126076,139.250000
qr,32768,1024,16,12649309841,11116682479,2454221362,1265691337,137.848000
qr,32768,2048,1,32114703431,28741599273,5090526954,2479465383,270.002000
qr,32768,2048,2,34004841781,29544962268,5314884379,2520331331,285.447000
qr,32768,2048,3,34209707283,29453916297,5509906043,2785131537,307.818000
qr,32768,2048,4,31745625518,28180696534,5345753200,2675273329,294.805000
qr,32768,2048,5,26901243876,24169003740,5126825745,2643629135,279.881000
qr,32768,2048,6,25956588092,22947395844,5109223860,2493367820,272.189000
qr,32768,2048,7,26212511753,22395506815,5458435374,2191145053,304.924000
qr,32768,2048,8,21879890765,25601491772,2496650802,5321671934,301.634000
qr,32768,2048,9,32789201155,29245373313,5182174979,2520296432,277.770000
qr,32768,2048,10,32043805846,28333237037,5175264948,2456560365,272.820000
qr,32768,2048,11,31414238122,28083198798,5384089201,2585966419,291.243000
qr,32768,2048,12,31671614050,27807830301,5422593105,2652369796,298.452000
qr,32768,2048,13,26725065251,23357661579,5114669604,2527041101,276.328000
qr,32768,2048,14,25705509756,22554360718,5040812725,2497110246,270.159000
qr,32768,2048,15,25953233425,22056603142,5481429362,2171439694,302.930000
qr,32768,2048,16,25191086817,21978652902,5436992333,2268845629,302.337000
