algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
invert,getrf,8192,512,23068672,1200000,16,3538838,477354692,130197260,259919759,
invert,gemm,8192,512,23068672,1200000,1240,209094190,38217780893,3118703704,12906334475,
invert,trsm,8192,512,23068672,1200000,120,8527641,3339575925,774776099,1734979361,
invert,getri,8192,512,23068672,1200000,16,3088395,753859818,211451643,429840222,
invert,getrf,8192,512,23068672,2801000,16,3507106,477354648,235759190,365601980,
invert,gemm,8192,512,23068672,2801000,1240,199875108,38217772779,3632774302,13426235153,
invert,trsm,8192,512,23068672,2801000,120,8529382,3339574159,809791269,1769417514,
invert,getri,8192,512,23068672,2801000,16,3075431,753860253,334928343,552575402,
invert,getrf,8192,1024,23068672,1200000,8,9140329,1310923606,332145392,681445829,
invert,gemm,8192,1024,23068672,1200000,140,137390290,33935586953,2112479447,10755620189,
invert,trsm,8192,1024,23068672,1200000,28,11946990,4888413915,873902688,2225698061,
invert,getri,8192,1024,23068672,1200000,8,7655574,2073480419,547022432,1117844624,
invert,getrf,8192,1024,23068672,2801000,8,8964930,1310923505,602734030,953025614,
invert,gemm,8192,1024,23068672,2801000,140,136056757,33935589871,2436495783,11086604028,
invert,trsm,8192,1024,23068672,2801000,28,11898734,4888413931,922564042,2273974020,
invert,getri,8192,1024,23068672,2801000,8,7436766,2073480255,863561619,1434697600,
invert,getrf,8192,2048,23068672,1200000,4,34192319,3916131090,1065833048,2112175730,
invert,gemm,8192,2048,23068672,1200000,14,112913785,26941608709,1564212068,8390151791,
invert,trsm,8192,2048,23068672,1200000,6,18031516,7092999339,917937974,2812100832,
invert,getri,8192,2048,23068672,1200000,4,44253002,6672240517,1682817078,3486318382,
invert,getrf,8192,2048,23068672,2801000,4,34163269,3916130837,2149050556,3192955971,
invert,gemm,8192,2048,23068672,2801000,14,112016728,26941607644,1800839993,8635516350,
invert,trsm,8192,2048,23068672,2801000,6,17708419,7092998942,979094098,2873457255,
invert,getri,8192,2048,23068672,2801000,4,43456664,6672240431,2814722251,4616920924,
invert,getrf,12288,512,23068672,1200000,24,5657948,716024840,198733107,392160627,
invert,gemm,12288,512,23068672,1200000,4324,736479810,133269106393,10837910289,44999806770,
invert,trsm,12288,512,23068672,1200000,276,22322327,7681020985,1776811009,3983608411,
invert,getri,12288,512,23068672,1200000,24,4953017,1130772308,325499159,652582052,
invert,getrf,12288,512,23068672,2801000,24,5643105,716024717,367261521,561560877,
invert,gemm,12288,512,23068672,2801000,4324,738628909,133269104376,13269055549,47458860709,
invert,trsm,12288,512,23068672,2801000,276,22746064,7681021669,1892996828,4098541986,
invert,getri,12288,512,23068672,2801000,24,4963048,1130772437,528826719,856463728,
invert,getrf,12288,1024,23068672,1200000,12,14671572,1966251534,503596404,1026215502,
invert,gemm,12288,1024,23068672,1200000,506,523554366,122652909013,7809554276,39052667541,
invert,trsm,12288,1024,23068672,1200000,66,32465296,11522688127,2077202126,5264550062,
invert,getri,12288,1024,23068672,1200000,12,12242327,3110217066,824107652,1681105298,
invert,getrf,12288,1024,23068672,2801000,12,14653806,1966251401,962028905,1486401251,
invert,gemm,12288,1024,23068672,2801000,506,519203919,122652884758,9181307035,40455677099,
invert,trsm,12288,1024,23068672,2801000,66,31210329,11522685288,2232326523,5421746594,
invert,getri,12288,1024,23068672,2801000,12,12216441,3110216523,1340003075,2196488496,
invert,getrf,12288,2048,23068672,1200000,6,51991014,5874011854,1604112996,3177053464,
invert,gemm,12288,2048,23068672,1200000,55,480380105,105842030871,6236384410,33062417217,
invert,trsm,12288,2048,23068672,1200000,15,51452944,17732495743,2326710237,7063500816,
invert,getri,12288,2048,23068672,1200000,6,67074695,10008211839,2530122516,5233004542,
invert,getrf,12288,2048,23068672,2801000,6,51297368,5874011741,3289453155,4855697073,
invert,gemm,12288,2048,23068672,2801000,55,483575536,105842027540,7198162151,34066506021,
invert,trsm,12288,2048,23068672,2801000,15,51124325,17732494605,2479753230,7218025964,
invert,getri,12288,2048,23068672,2801000,6,64601037,10008211424,4294825731,7002916127,
invert,getrf,16384,512,23068672,1200000,32,9602189,954684055,293495090,551604186,
invert,gemm,16384,512,23068672,1200000,10416,2392074955,321029275084,28056060205,110382543643,
invert,trsm,16384,512,23068672,1200000,496,53091358,13803570965,3315316034,7282761109,
invert,getri,16384,512,23068672,1200000,32,8742579,1507693506,454384405,890287355,
invert,getrf,16384,512,23068672,2801000,32,9490724,954683884,587961369,847006954,
invert,gemm,16384,512,23068672,2801000,10416,2274867377,321028592137,34515597663,116854612577,
invert,trsm,16384,512,23068672,2801000,496,51864212,13803560052,3573873167,7538512999,
invert,getri,16384,512,23068672,2801000,32,8651167,1507694001,780014864,1216359951,
invert,getrf,16384,1024,23068672,1200000,16,22248055,2621778882,723778035,1419440959,
invert,gemm,16384,1024,23068672,1200000,1240,1854626254,300572357756,20293321327,96854531952,
invert,trsm,16384,1024,23068672,1200000,120,80268495,20950340310,3910963581,9705843080,
invert,getri,16384,1024,23068672,1200000,16,19977858,4146944179,1153579896,2296412901,
invert,getrf,16384,1024,23068672,2801000,16,22334048,2621778708,1457924064,2155468318,
invert,gemm,16384,1024,23068672,2801000,1240,1758308036,300572360261,23877891288,100530576675,
invert,trsm,16384,1024,23068672,2801000,120,77662296,20950341365,4217191918,10009638428,
invert,getri,16384,1024,23068672,2801000,16,19636212,4146944038,1954261754,3098184237,
invert,getrf,16384,2048,23068672,1200000,8,75911175,7832062863,2236719792,4330565471,
invert,gemm,16384,2048,23068672,1200000,140,1494373469,269416080781,16816521767,85085033695,
invert,trsm,16384,2048,23068672,1200000,28,129869247,33100657581,4495496753,13338602688,
invert,getri,16384,2048,23068672,1200000,8,98061823,13344347396,3475789603,7082349641,
invert,getrf,16384,2048,23068672,2801000,8,75096931,7832062396,4718275955,6805042971,
invert,gemm,16384,2048,23068672,2801000,140,1463170716,269416066351,19251180914,87633012259,
invert,trsm,16384,2048,23068672,2801000,28,126451332,33100655843,4847696346,13692612210,
invert,getri,16384,2048,23068672,2801000,8,93855596,13344346637,6079644434,9684185358,
invert,getrf,20480,512,23068672,1200000,40,10034050,1193370376,334738348,656804324,
invert,gemm,20480,512,23068672,1200000,20540,3958235098,633059059770,52237413182,214743714034,
invert,trsm,20480,512,23068672,1200000,780,69714732,21707212553,5030545639,11267312033,
invert,getri,20480,512,23068672,1200000,40,8358979,1884609122,537295647,1081206780,
invert,getrf,20480,512,23068672,2801000,40,10170843,1193370129,629489347,953222394,
invert,gemm,20480,512,23068672,2801000,20540,3830249048,633058986321,65041354955,227763222642,
invert,trsm,20480,512,23068672,2801000,780,70039601,21707220165,5379917635,11614698104,
invert,getri,20480,512,23068672,2801000,40,8392276,1884609081,877176661,1421193239,
invert,getrf,20480,1024,23068672,1200000,20,25395604,3277103917,838006137,1707297031,
invert,gemm,20480,1024,23068672,1200000,2470,2672600316,598720777643,38056266368,190589062488,
invert,trsm,20480,1024,23068672,1200000,190,102187735,33171374963,6030792107,15207038930,
invert,getri,20480,1024,23068672,1200000,20,21261223,5183651696,1372320919,2798415800,
invert,getrf,20480,1024,23068672,2801000,20,25776520,3277103826,1628430103,2499539970,
invert,gemm,20480,1024,23068672,2801000,2470,2702062239,598720744622,45469746536,198216419591,
invert,trsm,20480,1024,23068672,2801000,190,100204967,33171372730,6404909988,15577573775,
invert,getri,20480,1024,23068672,2801000,20,21285952,5183651273,2248525179,3676858271,
invert,getrf,20480,2048,23068672,1200000,10,88189592,9790014805,2751320994,5372968303,
invert,gemm,20480,2048,23068672,1200000,285,2535437779,548454162110,32126538223,171175430940,
invert,trsm,20480,2048,23068672,1200000,45,170776913,53197484383,6978986163,21191384413,
invert,getri,20480,2048,23068672,1200000,10,111561994,16680449710,4281092110,8792446154,
invert,getrf,20480,2048,23068672,2801000,10,86988115,9790014318,5563254190,8174232734,
invert,gemm,20480,2048,23068672,2801000,285,2548819809,548454137401,37220279273,176464157744,
invert,trsm,20480,2048,23068672,2801000,45,167254110,53197481374,7490604951,21704741841,
invert,getri,20480,2048,23068672,2801000,10,107979663,16680448960,7198607216,11703573169,
invert,getrf,24576,512,23068672,1200000,48,12394984,1432037959,403893747,791585284,
invert,gemm,24576,512,23068672,1200000,35720,7864178482,1100918579357,93297316050,376062711904,
invert,trsm,24576,512,23068672,1200000,1128,123510739,31391996298,7412983207,16426888585,
invert,getri,24576,512,23068672,1200000,48,10714571,2261502694,659121332,1315768795,
invert,getrf,24576,512,23068672,2801000,48,12860956,1432038009,804040051,1193313583,
invert,gemm,24576,512,23068672,2801000,35720,7563748835,1100918612115,115899781616,398771555690,
invert,trsm,24576,512,23068672,2801000,1128,122280606,31391943540,8128016060,17147307222,
invert,getri,24576,512,23068672,2801000,48,10709089,2261500804,1080499168,1735071073,
invert,getrf,24576,1024,23068672,1200000,24,35380999,3932586542,1117974977,2160570139,
invert,gemm,24576,1024,23068672,1200000,4324,6566292078,1048124959292,68917960504,336193207442,
invert,trsm,24576,1024,23068672,1200000,276,189960695,48185780233,8918295710,22246472120,
invert,getri,24576,1024,23068672,1200000,24,30249851,6220376256,1745643650,3460023242,
invert,getrf,24576,1024,23068672,2801000,24,34678660,3932586336,2228371263,3273780869,
invert,gemm,24576,1024,23068672,2801000,4324,6232867521,1048124889837,82440551748,350079894904,
invert,trsm,24576,1024,23068672,2801000,276,182115524,48185780957,9593338786,22916918934,
invert,getri,24576,1024,23068672,2801000,24,29619732,6220376183,2969935469,4685785262,
invert,getrf,24576,2048,23068672,1200000,12,111686968,11748380885,3509214146,6652446601,
invert,gemm,24576,2048,23068672,1200000,506,5551409662,973746687320,58425248428,305408339058,
invert,trsm,24576,2048,23068672,1200000,66,328999370,78022975102,10441247423,31290750464,
invert,getri,24576,2048,23068672,1200000,12,135559618,20016589826,5338305679,10746670327,
invert,getrf,24576,2048,23068672,2801000,12,113621516,11748380116,7374744535,10506063717,
invert,gemm,24576,2048,23068672,2801000,506,5300536143,973746644900,67699359981,315053233922,
invert,trsm,24576,2048,23068672,2801000,66,316933522,78022972270,11331466605,32188909569,
invert,getri,24576,2048,23068672,2801000,12,136929197,20016588137,9429619298,14838043002,
