algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
invert,getrf,8192,512,23068672,1200000,16,3338486,477354577,
invert,gemm,8192,512,23068672,1200000,1240,192290366,38217751482,
invert,trsm,8192,512,23068672,1200000,120,7917301,3339574139,
invert,getri,8192,512,23068672,1200000,16,3067862,753859783,
invert,getrf,8192,512,23068672,2801000,16,3357530,477354547,
invert,gemm,8192,512,23068672,2801000,1240,192081191,38217742111,
invert,trsm,8192,512,23068672,2801000,120,8003726,3339574116,
invert,getri,8192,512,23068672,2801000,16,2931317,753859576,
invert,getrf,8192,1024,23068672,1200000,8,8475707,1310923481,
invert,gemm,8192,1024,23068672,1200000,140,117213807,33935589275,
invert,trsm,8192,1024,23068672,1200000,28,11360216,4888414024,
invert,getri,8192,1024,23068672,1200000,8,7403896,2073480187,
invert,getrf,8192,1024,23068672,2801000,8,8174464,1310923424,
invert,gemm,8192,1024,23068672,2801000,140,115376565,33935588292,
invert,trsm,8192,1024,23068672,2801000,28,11154933,4888413469,
invert,getri,8192,1024,23068672,2801000,8,6790172,2073480087,
invert,getrf,8192,2048,23068672,1200000,4,33570108,3916131088,
invert,gemm,8192,2048,23068672,1200000,14,100137527,26941608687,
invert,trsm,8192,2048,23068672,1200000,6,17248267,7092999257,
invert,getri,8192,2048,23068672,1200000,4,44827293,6672240497,
invert,getrf,8192,2048,23068672,2801000,4,33322668,3916130863,
invert,gemm,8192,2048,23068672,2801000,14,98762355,26941607472,
invert,trsm,8192,2048,23068672,2801000,6,16889664,7092998866,
invert,getri,8192,2048,23068672,2801000,4,42619846,6672240167,
invert,getrf,12288,512,23068672,1200000,24,5836507,716024461,
invert,gemm,12288,512,23068672,1200000,4324,743198008,133269042663,
invert,trsm,12288,512,23068672,1200000,276,21460419,7681010783,
invert,getri,12288,512,23068672,1200000,24,4932381,1130772021,
invert,getrf,12288,512,23068672,2801000,24,5683629,716024359,
invert,gemm,12288,512,23068672,2801000,4324,720719237,133269024673,
invert,trsm,12288,512,23068672,2801000,276,21366931,7681014704,
invert,getri,12288,512,23068672,2801000,24,4802317,1130771799,
invert,getrf,12288,1024,23068672,1200000,12,14390043,1966251441,
invert,gemm,12288,1024,23068672,1200000,506,504955991,122652871032,
invert,trsm,12288,1024,23068672,1200000,66,31414745,11522683740,
invert,getri,12288,1024,23068672,1200000,12,11751779,3110216519,
invert,getrf,12288,1024,23068672,2801000,12,14073408,1966251169,
invert,gemm,12288,1024,23068672,2801000,506,503317973,122652910221,
invert,trsm,12288,1024,23068672,2801000,66,30636916,11522685361,
invert,getri,12288,1024,23068672,2801000,12,11599986,3110216448,
invert,getrf,12288,2048,23068672,1200000,6,52379912,5874011915,
invert,gemm,12288,2048,23068672,1200000,55,470861714,105842031840,
invert,trsm,12288,2048,23068672,1200000,15,49889178,17732495731,
invert,getri,12288,2048,23068672,1200000,6,67568148,10008212070,
invert,getrf,12288,2048,23068672,2801000,6,51174110,5874011569,
invert,gemm,12288,2048,23068672,2801000,55,467671517,105842027028,
invert,trsm,12288,2048,23068672,2801000,15,49054115,17732494908,
invert,getri,12288,2048,23068672,2801000,6,66327277,10008211480,
invert,getrf,16384,512,23068672,1200000,32,9346193,954683532,
invert,gemm,16384,512,23068672,1200000,10416,2302497867,321029276302,
invert,trsm,16384,512,23068672,1200000,496,51013945,13803568989,
invert,getri,16384,512,23068672,1200000,32,8451549,1507692734,
invert,getrf,16384,512,23068672,2801000,32,9165929,954683561,
invert,gemm,16384,512,23068672,2801000,10416,2210423182,321029227261,
