algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
invert,getrf,8192,512,23068672,1200000,16,3550565,477354570,
invert,gemm,8192,512,23068672,1200000,1240,196119454,38217772246,
invert,trsm,8192,512,23068672,1200000,120,8175823,3339574411,
invert,getri,8192,512,23068672,1200000,16,2926310,753859927,
invert,getrf,8192,512,23068672,2801000,16,3805233,477354530,
invert,gemm,8192,512,23068672,2801000,1240,191261763,38217763543,
invert,trsm,8192,512,23068672,2801000,120,8283507,3339572158,
invert,getri,8192,512,23068672,2801000,16,3012969,753859766,
invert,getrf,8192,1024,23068672,1200000,8,8472931,1310923426,
invert,gemm,8192,1024,23068672,1200000,140,124379472,33935589892,
invert,trsm,8192,1024,23068672,1200000,28,11688053,4888413827,
invert,getri,8192,1024,23068672,1200000,8,7201035,2073480134,
invert,getrf,8192,1024,23068672,2801000,8,8491065,1310923425,
invert,gemm,8192,1024,23068672,2801000,140,122266736,33935588379,
invert,trsm,8192,1024,23068672,2801000,28,11566111,4888412945,
invert,getri,8192,1024,23068672,2801000,8,7055392,2073480005,
invert,getrf,8192,2048,23068672,1200000,4,33756418,3916130954,
invert,gemm,8192,2048,23068672,1200000,14,107342663,26941608685,
invert,trsm,8192,2048,23068672,1200000,6,17323769,7092999205,
invert,getri,8192,2048,23068672,1200000,4,43920537,6672240318,
invert,getrf,8192,2048,23068672,2801000,4,34130996,3916130857,
invert,gemm,8192,2048,23068672,2801000,14,106475165,26941606949,
invert,trsm,8192,2048,23068672,2801000,6,17157702,7092998631,
invert,getri,8192,2048,23068672,2801000,4,42466902,6672239933,
invert,getrf,12288,512,23068672,1200000,24,5770216,716024542,
invert,gemm,12288,512,23068672,1200000,4324,751737987,133269012281,
invert,trsm,12288,512,23068672,1200000,276,21944821,7681011249,
invert,getri,12288,512,23068672,1200000,24,5029768,1130771997,
invert,getrf,12288,512,23068672,2801000,24,5451835,716024413,
invert,gemm,12288,512,23068672,2801000,4324,728373247,133269059637,
invert,trsm,12288,512,23068672,2801000,276,22152497,7681016948,
invert,getri,12288,512,23068672,2801000,24,4668773,1130771924,
invert,getrf,12288,1024,23068672,1200000,12,14239968,1966251441,
invert,gemm,12288,1024,23068672,1200000,506,517370031,122652906248,
invert,trsm,12288,1024,23068672,1200000,66,31881302,11522687646,
invert,getri,12288,1024,23068672,1200000,12,11789285,3110216495,
invert,getrf,12288,1024,23068672,2801000,12,14077042,1966251323,
invert,gemm,12288,1024,23068672,2801000,506,509627574,122652908062,
invert,trsm,12288,1024,23068672,2801000,66,30276979,11522687614,
invert,getri,12288,1024,23068672,2801000,12,11661205,3110216478,
invert,getrf,12288,2048,23068672,1200000,6,52043174,5874011977,
invert,gemm,12288,2048,23068672,1200000,55,475415048,105842031840,
invert,trsm,12288,2048,23068672,1200000,15,49852321,17732495837,
invert,getri,12288,2048,23068672,1200000,6,67508878,10008211894,
invert,getrf,12288,2048,23068672,2801000,6,50533060,5874011389,
invert,gemm,12288,2048,23068672,2801000,55,475775181,105842026835,
invert,trsm,12288,2048,23068672,2801000,15,49501617,17732494713,
invert,getri,12288,2048,23068672,2801000,6,64672219,10008211229,
invert,getrf,16384,512,23068672,1200000,32,9342431,954683692,
invert,gemm,16384,512,23068672,1200000,10416,2302152382,321029219020,
invert,trsm,16384,512,23068672,1200000,496,49972402,13803569179,
invert,getri,16384,512,23068672,1200000,32,8373505,1507692700,
invert,getrf,16384,512,23068672,2801000,32,9302813,954683530,
invert,gemm,16384,512,23068672,2801000,10416,2211097078,321029054134,
invert,trsm,16384,512,23068672,2801000,496,49269897,13803559367,
invert,getri,16384,512,23068672,2801000,32,8339021,1507693913,
invert,getrf,16384,1024,23068672,1200000,16,21875994,2621778712,
invert,gemm,16384,1024,23068672,1200000,1240,1798515698,300572361778,
invert,trsm,16384,1024,23068672,1200000,120,74924778,20950340441,
invert,getri,16384,1024,23068672,1200000,16,19314907,4146943501,
invert,getrf,16384,1024,23068672,2801000,16,21997110,2621778533,
invert,gemm,16384,1024,23068672,2801000,1240,1734060936,300572332969,
invert,trsm,16384,1024,23068672,2801000,120,74442004,20950337462,
invert,getri,16384,1024,23068672,2801000,16,19345647,4146943422,
invert,getrf,16384,2048,23068672,1200000,8,73241571,7832062745,
invert,gemm,16384,2048,23068672,1200000,140,1499550825,269416079696,
invert,trsm,16384,2048,23068672,1200000,28,123167111,33100657613,
invert,getri,16384,2048,23068672,1200000,8,95069601,13344347262,
invert,getrf,16384,2048,23068672,2801000,8,73032703,7832062299,
invert,gemm,16384,2048,23068672,2801000,140,1415834395,269416063612,
invert,trsm,16384,2048,23068672,2801000,28,120200846,33100655765,
invert,getri,16384,2048,23068672,2801000,8,93542623,13344346695,
invert,getrf,20480,512,23068672,1200000,40,10190268,1193369920,
invert,gemm,20480,512,23068672,1200000,20540,3923556402,633058862920,
invert,trsm,20480,512,23068672,1200000,780,69489986,21707223506,
invert,getri,20480,512,23068672,1200000,40,8453096,1884609258,
invert,getrf,20480,512,23068672,2801000,40,10151779,1193369745,
invert,gemm,20480,512,23068672,2801000,20540,3770838091,633058585525,
invert,trsm,20480,512,23068672,2801000,780,67825325,21707220219,
invert,getri,20480,512,23068672,2801000,40,8158359,1884608749,
invert,getrf,20480,1024,23068672,1200000,20,25503676,3277103912,
invert,gemm,20480,1024,23068672,1200000,2470,2717815925,598720746759,
invert,trsm,20480,1024,23068672,1200000,190,102589856,33171372981,
invert,getri,20480,1024,23068672,1200000,20,21290709,5183653382,
