algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
invert,getri,20480,1024,23068672,1200000,20,20807859,5183651682,1289564396,2700943536,21290709,5183653382,21306811,5183651282,21292069
invert,getrf,20480,1024,23068672,2801000,20,25045417,3277103932,1577345645,2448723988,25299660,3277103529,25841494,3277103622,25589618
invert,gemm,20480,1024,23068672,2801000,2470,2538061065,598720736426,44517626636,197247298489,2656143664,598720721353,2758551819,598720521119,2720760556
invert,trsm,20480,1024,23068672,2801000,190,97268448,33171367569,6382905717,15554557719,98543353,33171370454,101792906,33171360196,99677819
invert,getri,20480,1024,23068672,2801000,20,20508288,5183652137,2145244805,3559335155,21315263,5183651181,21419422,5183651144,21026860
invert,getrf,20480,2048,23068672,1200000,10,87540134,9790014874,2725185077,5339374384,87446905,9790014644,87192754,9790014627,86899096
invert,gemm,20480,2048,23068672,1200000,285,2508686067,548454156945,32144579716,171173634741,2486388516,548454150596,2540961458,548454154887,2547246330
invert,trsm,20480,2048,23068672,1200000,45,165524627,53197484840,6988633718,21194388251,163880916,53197483049,169639672,53197482556,168601484
invert,getri,20480,2048,23068672,1200000,10,110270719,16680450190,4270401071,8780224616,112702470,16680449473,109702683,16680449502,106698087
invert,getrf,20480,2048,23068672,2801000,10,85240032,9790014303,5578117298,8193559874,86211683,9790014104,86406033,9790013966,85527027
invert,gemm,20480,2048,23068672,2801000,285,2518738064,548454137758,37114712286,176343547145,2538588036,548454137464,2552389840,548454138041,2496273751
invert,trsm,20480,2048,23068672,2801000,45,165196120,53197481785,7483587676,21697226383,165637952,53197481246,168089090,53197481752,162831186
invert,getri,20480,2048,23068672,2801000,10,105149886,16680448824,7247568828,11757480759,104546517,16680448653,107596311,16680448191,109250860
invert,getrf,24576,512,23068672,1200000,48,12220790,1432038100,403609434,790948782,12704040,1432037593,13015042,1432037542,12643845
invert,gemm,24576,512,23068672,1200000,35720,7544440168,1100918813157,93315306473,375959620965,8200232557,1100918343037,8142018550,1100918178262,8034154384
invert,trsm,24576,512,23068672,1200000,1128,117395296,31391998654,7407929457,16420164923,124796435,31391952743,127236520,31391970623,124741219
invert,getri,24576,512,23068672,1200000,48,10334428,2261501714,563047184,1203088163,10844760,2261501114,10708761,2261501005,10636523
invert,getrf,24576,512,23068672,2801000,48,13129417,1432037828,814197033,1203257404,13581319,1432037200,13425480,1432036725,12858882
invert,gemm,24576,512,23068672,2801000,35720,7403710891,1100918069762,115419894343,398509596979,7849197135,1100918270816,7436865210,1100917399264,7894300932
invert,trsm,24576,512,23068672,2801000,1128,119153838,31391992250,8037426133,17048413937,122755545,31391980690,121432761,31391976348,124620881
invert,getri,24576,512,23068672,2801000,48,10854017,2261500857,1008199180,1648648258,10767839,2261500080,10737254,2261500251,10873327
invert,getrf,24576,1024,23068672,1200000,24,34669100,3932586518,1101000209,2144283035,35440441,3932586092,34713417,3932586221,34318522
invert,gemm,24576,1024,23068672,1200000,4324,6298722720,1048124958825,68685466575,335998331839,6510832630,1048124902089,6527332541,1048124905667,6393828364
invert,trsm,24576,1024,23068672,1200000,276,184172045,48185782135,8858105943,22187003687,187865063,48185777366,189453018,48185782324,186191027
invert,getri,24576,1024,23068672,1200000,24,28750550,6220378530,1634484916,3328921512,30063135,6220376037,29501134,6220376298,29441725
invert,getrf,24576,1024,23068672,2801000,24,34484853,3932586202,2248020452,3293695371,35266965,3932586069,35306813,3932585815,34738629
invert,gemm,24576,1024,23068672,2801000,4324,6174774717,1048124879770,82407649056,350019270158,6244168643,1048124780983,6324205761,1048124652183,6216403986
invert,trsm,24576,1024,23068672,2801000,276,181138360,48185782958,9635604628,22969652738,179581754,48185775049,186416878,48185772084,183003001
invert,getri,24576,1024,23068672,2801000,24,29922987,6220375939,2927166526,4626660234,29784717,6220375913,29752798,6220375923,29768413
invert,getrf,24576,2048,23068672,1200000,12,110620579,11748380727,3495182458,6635021070,111028038,11748380683,117507454,11748380717,114036341
invert,gemm,24576,2048,23068672,1200000,506,5458489629,973746690010,58399963457,305341035636,5566440173,973746685966,5484958884,973746654173,5556329579
invert,trsm,24576,2048,23068672,1200000,66,314047938,78022977173,10428338945,31271388143,322222188,78022976726,329020469,78022974427,325893262
invert,getri,24576,2048,23068672,1200000,12,140644319,20016589934,5343833611,10755023878,136396909,20016589580,161982252,20016589290,138539008
invert,getrf,24576,2048,23068672,2801000,12,112139170,11748379791,7446290990,10583003536,113024542,11748380085,112822738,11748379835,113564391
invert,gemm,24576,2048,23068672,2801000,506,5282228709,973746650045,67678699883,315038269984,5280946870,973746632865,5270696871,973746639425,5261466113
invert,trsm,24576,2048,23068672,2801000,66,311229412,78022972696,11411096960,32279335404,311582990,78022972031,315714616,78022971858,311992344
invert,getri,24576,2048,23068672,2801000,12,137281975,20016587839,9442700400,14856498005,141702686,20016588397,135661114,20016588175,140764812
invert,getrf,28672,512,23068672,1200000,56,13785065,1551413677,439861571,858957143,13898740,1551413034,14191821,1551412779,13444735
invert,gemm,28672,512,23068672,1200000,56980,10246885249,1756167878116,145176873103,596385034011,9862913657,1756168307439,9876780670,1756167049916,11206242013
invert,trsm,28672,512,23068672,1200000,1540,137477906,42857836533,9942585944,22246522610,136712198,42857852969,137446749,42857850468,142399322
invert,getri,28672,512,23068672,1200000,56,11248091,2450077648,612119898,1301794015,10893101,2450077023,11124052,2450077343,10939092
invert,getrf,28672,512,23068672,2801000,56,13792379,1551413520,838689430,1259506539,13596019,1551412430,13625310,1551412465,13538135
invert,gemm,28672,512,23068672,2801000,56980,10060732519,1756168364713,178829428592,630389757921,10912742594,1756168025437,10067747012,1756168001564,10874218977
invert,trsm,28672,512,23068672,2801000,1540,137720095,42857862704,10816518089,23126841798,140414408,42857846929,136867979,42857845490,139204729
invert,getri,28672,512,23068672,2801000,56,10866969,2450077331,1063318887,1756438353,10777254,2450077591,10951773,2450076505,10917862
invert,getrf,28672,1024,23068672,1200000,28,36342643,4588057203,1175283993,2391319683,37056484,4588056773,37053039,4588057020,36775655
invert,gemm,28672,1024,23068672,1200000,6930,7296939148,1679811734353,106862869323,535046590383,7397176139,1679811657382,7814567847,1679811636149,7401011508
invert,trsm,28672,1024,23068672,1200000,378,202520258,65993576009,11911890281,30164090666,206735437,65993569755,210989412,65993569317,208300853
invert,getri,28672,1024,23068672,1200000,28,29813345,7257132479,1809469537,3784897567,29976787,7257131714,30381412,7257131767,29818050
invert,getrf,28672,1024,23068672,2801000,28,36772261,4588057009,2280380471,3499547069,36389252,4588056754,36622084,4588056579,36689122
invert,gemm,28672,1024,23068672,2801000,6930,7654119894,1679811660498,127769249032,556515968385,7567397879,1679811554621,7793945711,1679811523378,7422422742
invert,trsm,28672,1024,23068672,2801000,378,208039426,65993572413,12913679914,31173835613,201081055,65993567893,207023076,65993566511,199243940
invert,getri,28672,1024,23068672,2801000,28,30057804,7257131287,3045173130,5023097029,29958305,7257131438,30233190,7257131187,29998930
invert,getrf,28672,2048,23068672,1200000,14,123489475,13705785683,3860659482,7523433667,123563625,13705785214,123652968,13705785475,121538337
invert,gemm,28672,2048,23068672,1200000,819,7263827487,1576084066010,92351308549,491903386213,7238248082,1576084030880,7262534684,1576084045230,6909954588
invert,trsm,28672,2048,23068672,1200000,91,341375409,107577135080,14110838795,42844870268,343394063,107577130429,349297954,107577132945,334513845
invert,getri,28672,2048,23068672,1200000,14,155788551,23352621934,6010042163,12323328142,154257951,23352621229,151081813,23352621660,165064898
invert,getrf,28672,2048,23068672,2801000,14,120424755,13705784962,7800959381,11455110025,121788642,13705784375,123644887,13705784589,122058764
invert,gemm,28672,2048,23068672,2801000,819,7341572899,1576083992749,107129450356,507365153883,7313256137,1576083994010,7364806696,1576083994431,7355862732
invert,trsm,28672,2048,23068672,2801000,91,343857217,107577126472,15195282936,43952458742,341685019,107577128050,351356372,107577128160,342735872
invert,getri,28672,2048,23068672,2801000,14,146414385,23352619967,10036912736,16349214327,152306390,23352619630,151621464,23352620447,149157113
