algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
qr,24576,512,1,5411408144,5864037906,842944994,734974759,43.001200
qr,24576,512,2,5330740198,5787903274,847869420,742247585,43.343200
qr,24576,512,3,5328289949,5730027384,909080452,755408583,46.556600
qr,24576,512,4,5389845333,5834098713,957775961,753343404,48.955600
qr,24576,512,5,4109549233,4117754778,813449149,727618520,41.551800
qr,24576,512,6,4590424466,4536147200,928330438,722618220,47.022000
qr,24576,512,7,4536501998,4578280089,708930855,996151007,48.648000
qr,24576,512,8,4390270927,4386934082,915663889,732208719,46.746600
qr,24576,512,9,5646842233,6052769661,893374681,739642744,45.478900
qr,24576,512,10,5646558787,6117113247,899497496,739349733,45.833600
qr,24576,512,11,5137723237,5674911010,907056553,759004098,46.326300
qr,24576,512,12,5247890130,5683736853,910638359,758456358,46.620700
qr,24576,512,13,4248085622,4258221399,835745777,724794385,42.687800
qr,24576,512,14,4512180892,4650845821,697833995,970343610,47.495900
qr,24576,512,15,4511804429,4465453229,948113139,739506207,48.730900
qr,24576,512,16,4314168094,4349000036,706170567,943636604,46.482100
qr,24576,1024,1,14220791048,13495902157,2170045971,1234005786,111.634000
qr,24576,1024,2,13689018606,13185856686,2119804106,1251071361,109.348000
qr,24576,1024,3,13233245114,12234002678,2331550507,1201385759,121.198000
qr,24576,1024,4,12372429997,11459849142,2195750323,1275359836,114.255000
qr,24576,1024,5,11157381776,10730890132,2102122279,1266048531,108.276000
qr,24576,1024,6,11052155483,10787057285,2106792083,1315549371,109.385000
qr,24576,1024,7,9236254248,9731812001,1283905483,2218130980,112.318000
qr,24576,1024,8,9532551341,8511466553,2091983642,1247388207,109.269000
qr,24576,1024,9,14053158177,13285352342,2150384170,1221383532,110.697000
qr,24576,1024,10,13385243322,13002592324,2092877070,1261052760,108.442000
qr,24576,1024,11,12724585712,11731320676,2256854376,1242017097,117.459000
qr,24576,1024,12,11817740681,11227638615,2127562797,1294501482,111.123000
qr,24576,1024,13,11191722203,10872531981,2150963720,1268104361,111.600000
qr,24576,1024,14,11892322400,11167384253,2310351071,1163985597,119.377000
qr,24576,1024,15,10038789059,9008093089,2212047041,1251880440,115.682000
qr,24576,1024,16,9631753419,8569703159,2152715890,1254807790,112.142000
qr,24576,2048,1,37344285990,36084708160,5265213572,2498356646,279.665000
qr,24576,2048,2,30641038624,32564083079,3116433101,4736007226,244.093000
qr,24576,2048,3,29755768307,32240562056,3312066276,4806268131,251.547000
qr,24576,2048,4,33461279573,31320474507,5293025392,2490414813,284.112000
qr,24576,2048,5,25721479135,24915986630,4996339129,2416680502,262.715000
qr,24576,2048,6,24621343280,23258377043,4984090928,2462179107,263.623000
qr,24576,2048,7,24757337073,22481857363,5245941432,2261120231,280.968000
qr,24576,2048,8,23397809486,20688011187,5208894073,2273677736,280.382000
qr,24576,2048,9,35814342519,34381983637,5129609702,2402890948,269.083000
qr,24576,2048,10,33003091903,32528370646,4972359775,2389798999,261.497000
qr,24576,2048,11,33403683224,31599343788,5185426657,2469880285,274.405000
qr,24576,2048,12,31914244471,30519214961,5202403247,2456077268,276.473000
qr,24576,2048,13,25897878281,25357470606,5115750213,2503781566,270.541000
qr,24576,2048,14,23667676715,22303431551,4866714056,2355863324,256.503000
qr,24576,2048,15,25232148906,22409325872,5324442595,2255627730,285.371000
qr,24576,2048,16,22963213370,20150357900,5173869818,2227744291,276.554000
