algorithm, matrix_size, tile_size, case, PKG1, PKG2, DRAM1, DRAM2, time
qr, 32768, 512, 1, 13516890140, 13586816719, 2461084591, 1558471127, 110.615000
qr, 32768, 512, 2, 13170072974, 13301985295, 2442756124, 1559562415, 109.742000
qr, 32768, 512, 3, 11907178624, 12292449367, 2339570369, 1580053430, 105.352000
qr, 32768, 512, 4, 12015794252, 12402954455, 2375800785, 1585985637, 107.357000
qr, 32768, 512, 5, 9980504113, 9567189192, 2256701193, 1514817397, 101.264000
qr, 32768, 512, 6, 10112782460, 9590007187, 2270707547, 1518601868, 101.863000
qr, 32768, 512, 7, 10208436940, 9574905908, 2424589944, 1558935712, 108.867000
qr, 32768, 512, 8, 9843994270, 9161821882, 2237910605, 1535570026, 101.201000
qr, 32768, 512, 9, 12993649658, 13071648238, 2360962447, 1550103817, 106.025000
qr, 32768, 512, 10, 12749510758, 12882077007, 2361818772, 1556391292, 106.031000
qr, 32768, 512, 11, 12247020162, 12388801903, 2435965203, 1589442198, 109.434000
qr, 32768, 512, 12, 12280322566, 12365274681, 2427957765, 1583031253, 109.366000
qr, 32768, 512, 13, 9848859369, 9433832295, 2234353218, 1516749909, 100.361000
qr, 32768, 512, 14, 10107545108, 9832948277, 1837262021, 1974659203, 105.348000
qr, 32768, 512, 15, 10147117029, 9625070086, 2409300012, 1559452485, 108.075000
qr, 32768, 512, 16, 9975466650, 9453634002, 2369360311, 1558205963, 106.560000 
qr, 32768, 1024, 1, 30737554979, 27069074319, 5565868655, 2046756720, 251.877000
qr, 32768, 1024, 2, 30416911391, 27438023386, 5593472578, 2089940006, 253.677000
qr, 32768, 1024, 3, 26271217352, 22476575639, 5602077252, 2077320061, 254.416000
qr, 32768, 1024, 4, 26028697038, 22415724842, 5613549804, 2070046823, 255.202000
qr, 32768, 1024, 5, 26157327018, 23278745032, 5575991318, 2074932833, 252.749000
qr, 32768, 1024, 6, 25725179322, 22929635636, 5528129568, 2118056633, 250.990000
qr, 32768, 1024, 7, 22032324823, 18621975887, 5631531787, 1910379772, 256.703000
qr, 32768, 1024, 8, 22055840448, 18427411688, 5605465315, 1899529440, 254.765000
qr, 32768, 1024, 9, 30637614011, 26915208929, 5566691550, 2062764421, 251.688000
qr, 32768, 1024, 10, 30449535453, 27349835868, 5558148473, 2062516577, 251.639000
qr, 32768, 1024, 11, 26429537870, 22646741035, 5631974599, 2062722422, 255.766000
qr, 32768, 1024, 12, 25971391643, 21948766077, 5623483620, 2042771620, 255.387000
qr, 32768, 1024, 13, 26074380820, 23091211577, 5557731074, 2070909253, 252.031000
qr, 32768, 1024, 14, 25558792114, 22910584293, 5580127015, 2059930096, 252.965000
qr, 32768, 1024, 15, 22172847351, 18387742233, 5635758305, 1865381126, 255.922000
qr, 32768, 1024, 16, 21841944634, 18009250954, 5678043603, 1918933329, 258.847000
qr, 32768, 2048, 1, 64620297279, 57709542571, 10640742531, 3904484295, 491.251000
qr, 32768, 2048, 2, 64335513645, 57319853261, 10813174434, 3894019662, 499.860000
qr, 32768, 2048, 3, 63428095741, 52373390704, 11105243324, 3959155067, 516.223000
qr, 32768, 2048, 4, 57994649019, 50039876903, 10737067108, 3833776753, 495.154000
qr, 32768, 2048, 5, 47833806683, 46027412687, 10912456469, 3952722274, 507.773000
qr, 32768, 2048, 6, 45389728894, 41323081957, 10420495649, 3811155306, 481.349000
qr, 32768, 2048, 7, 42065474648, 36491756678, 10535539409, 3408264062, 488.771000
qr, 32768, 2048, 8, 41694558361, 35171988573, 10723520274, 3366236461, 500.414000
qr, 32768, 2048, 9, 63827977103, 57115662743, 10652646466, 3807682710, 492.475000
qr, 32768, 2048, 10, 62679374880, 55862817013, 10655464573, 3825909814, 491.668000
qr, 32768, 2048, 11, 63327620595, 51913721593, 11205243405, 3954995945, 521.280000
qr, 32768, 2048, 12, 59881474083, 50252674636, 10990322529, 3859847326, 509.280000
qr, 32768, 2048, 13, 45699496474, 43953263577, 10529147023, 3971011464, 487.759000
qr, 32768, 2048, 14, 44471252121, 40094092611, 10302527677, 3788318786, 473.899000
qr, 32768, 2048, 15, 42420331956, 36591785109, 10812314436, 3369085092, 501.418000
qr, 32768, 2048, 16, 40624967228, 34803007278, 10632694638, 3406430204, 497.366000
