algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
cholesky,potrf,8192,512,20185088,1000000,16,2272288,48074,
cholesky,trsm,8192,512,20185088,1000000,120,22945894,1171181,
cholesky,syrk,8192,512,20185088,1000000,120,26432041,492573,
cholesky,gemm,8192,512,20185088,1000000,560,184512516,337803,
cholesky,potrf,8192,512,20185088,2601000,16,2231843,65639,
cholesky,trsm,8192,512,20185088,2601000,120,21817998,1988149,
cholesky,syrk,8192,512,20185088,2601000,120,25896675,775359,
cholesky,gemm,8192,512,20185088,2601000,560,183558084,674562,
cholesky,potrf,8192,1024,20185088,1000000,8,5437385,125132,
cholesky,trsm,8192,1024,20185088,1000000,28,34017707,911918,
cholesky,syrk,8192,1024,20185088,1000000,28,35703606,698567,
cholesky,gemm,8192,1024,20185088,1000000,56,114963071,374059,
cholesky,potrf,8192,1024,20185088,2601000,8,5244013,241308,
cholesky,trsm,8192,1024,20185088,2601000,28,32864384,1650715,
cholesky,syrk,8192,1024,20185088,2601000,28,34669198,1290883,
cholesky,gemm,8192,1024,20185088,2601000,56,114104119,740238,
cholesky,potrf,8192,2048,20185088,1000000,4,14118617,236345,
cholesky,trsm,8192,2048,20185088,1000000,6,48081623,676807,
cholesky,syrk,8192,2048,20185088,1000000,6,52967171,541264,
cholesky,gemm,8192,2048,20185088,1000000,4,60424043,62380,
cholesky,potrf,8192,2048,20185088,2601000,4,13930732,389967,
cholesky,trsm,8192,2048,20185088,2601000,6,47345977,1153728,
cholesky,syrk,8192,2048,20185088,2601000,6,52625893,867353,
cholesky,gemm,8192,2048,20185088,2601000,4,60017257,133145,
cholesky,potrf,12288,512,20185088,1000000,24,3459565,72511,
cholesky,trsm,12288,512,20185088,1000000,276,52735816,2744637,
cholesky,syrk,12288,512,20185088,1000000,276,61033644,1168749,
cholesky,gemm,12288,512,20185088,1000000,2024,668219511,1295334,
cholesky,potrf,12288,512,20185088,2601000,24,3331140,99165,
cholesky,trsm,12288,512,20185088,2601000,276,50288814,4476450,
cholesky,syrk,12288,512,20185088,2601000,276,59638437,1757178,
cholesky,gemm,12288,512,20185088,2601000,2024,662925409,2464093,
cholesky,potrf,12288,1024,20185088,1000000,12,8097960,192433,
cholesky,trsm,12288,1024,20185088,1000000,66,80049936,2134249,
cholesky,syrk,12288,1024,20185088,1000000,66,83828109,1681831,
cholesky,gemm,12288,1024,20185088,1000000,220,451480920,1428539,
cholesky,potrf,12288,1024,20185088,2601000,12,7836179,377573,
cholesky,trsm,12288,1024,20185088,2601000,66,77631443,3689955,
cholesky,syrk,12288,1024,20185088,2601000,66,81939518,3106318,
cholesky,gemm,12288,1024,20185088,2601000,220,447883440,2815587,
cholesky,potrf,12288,2048,20185088,1000000,6,21187767,377474,
cholesky,trsm,12288,2048,20185088,1000000,15,119630283,1676708,
cholesky,syrk,12288,2048,20185088,1000000,15,132493769,1416212,
cholesky,gemm,12288,2048,20185088,1000000,20,301251079,408719,
cholesky,potrf,12288,2048,20185088,2601000,6,20716375,604739,
cholesky,trsm,12288,2048,20185088,2601000,15,117656715,2816539,
cholesky,syrk,12288,2048,20185088,2601000,15,131180867,2209421,
cholesky,gemm,12288,2048,20185088,2601000,20,299505278,746169,
cholesky,potrf,16384,512,20185088,1000000,32,4601165,98351,
cholesky,trsm,16384,512,20185088,1000000,496,94755762,4998777,
cholesky,syrk,16384,512,20185088,1000000,496,109987403,2135062,
cholesky,gemm,16384,512,20185088,1000000,4960,1638293792,3393861,
cholesky,potrf,16384,512,20185088,2601000,32,4445956,129897,
cholesky,trsm,16384,512,20185088,2601000,496,90607593,7867245,
cholesky,syrk,16384,512,20185088,2601000,496,107055151,3105985,
cholesky,gemm,16384,512,20185088,2601000,4960,1627303590,6049412,
cholesky,potrf,16384,1024,20185088,1000000,16,10977453,271672,
cholesky,trsm,16384,1024,20185088,1000000,120,145621167,3991446,
cholesky,syrk,16384,1024,20185088,1000000,120,152448165,3093678,
cholesky,gemm,16384,1024,20185088,1000000,560,1148928126,3629447,
cholesky,potrf,16384,1024,20185088,2601000,16,10461546,487359,
cholesky,trsm,16384,1024,20185088,2601000,120,141050248,6929134,
cholesky,syrk,16384,1024,20185088,2601000,120,148526834,5570908,
cholesky,gemm,16384,1024,20185088,2601000,560,1138876221,7392924,
cholesky,potrf,16384,2048,20185088,1000000,8,28274670,508000,
cholesky,trsm,16384,2048,20185088,1000000,28,223851122,3127126,
cholesky,syrk,16384,2048,20185088,1000000,28,248391661,2580663,
cholesky,gemm,16384,2048,20185088,1000000,56,845016953,953682,
cholesky,potrf,16384,2048,20185088,2601000,8,27740165,799826,
cholesky,trsm,16384,2048,20185088,2601000,28,220438031,5238996,
cholesky,syrk,16384,2048,20185088,2601000,28,245070093,4095625,
cholesky,gemm,16384,2048,20185088,2601000,56,839865218,2027891,
cholesky,potrf,20480,512,20185088,1000000,40,5749752,124138,
cholesky,trsm,20480,512,20185088,1000000,780,148860876,7841476,
cholesky,syrk,20480,512,20185088,1000000,780,172034920,3292154,
cholesky,gemm,20480,512,20185088,1000000,9880,3260426501,5591039,
cholesky,potrf,20480,512,20185088,2601000,40,5559867,164835,
cholesky,trsm,20480,512,20185088,2601000,780,142403606,12373025,
cholesky,syrk,20480,512,20185088,2601000,780,168596491,4918127,
cholesky,gemm,20480,512,20185088,2601000,9880,3239239374,12140400,
cholesky,potrf,20480,1024,20185088,1000000,20,13649561,330736,
cholesky,trsm,20480,1024,20185088,1000000,190,230370227,6283651,
cholesky,syrk,20480,1024,20185088,1000000,190,241585410,4903869,
cholesky,gemm,20480,1024,20185088,1000000,1140,2340638131,7360298,
cholesky,potrf,20480,1024,20185088,2601000,20,13087431,608553,
cholesky,trsm,20480,1024,20185088,2601000,190,223476823,10595247,
cholesky,syrk,20480,1024,20185088,2601000,190,234989946,8891594,
cholesky,gemm,20480,1024,20185088,2601000,1140,2321904381,14909360,
cholesky,potrf,20480,2048,20185088,1000000,10,35282850,653118,
cholesky,trsm,20480,2048,20185088,1000000,45,359058466,4965031,
cholesky,syrk,20480,2048,20185088,1000000,45,398050448,4157894,
cholesky,gemm,20480,2048,20185088,1000000,120,1809258543,2244550,
cholesky,potrf,20480,2048,20185088,2601000,10,34712781,1015399,
cholesky,trsm,20480,2048,20185088,2601000,45,353730726,8219005,
cholesky,syrk,20480,2048,20185088,2601000,45,391899656,6598698,
cholesky,gemm,20480,2048,20185088,2601000,120,1794477986,4415459,
cholesky,potrf,24576,512,20185088,1000000,48,6905780,145844,
cholesky,trsm,24576,512,20185088,1000000,1128,215417212,11129566,
cholesky,syrk,24576,512,20185088,1000000,1128,249194643,4838236,
cholesky,gemm,24576,512,20185088,1000000,17296,5705809419,10541080,
cholesky,potrf,24576,512,20185088,2601000,48,6763929,198945,
cholesky,trsm,24576,512,20185088,2601000,1128,205593004,18070578,
cholesky,syrk,24576,512,20185088,2601000,1128,243325651,6996416,
cholesky,gemm,24576,512,20185088,2601000,17296,5667719864,19794116,
cholesky,potrf,24576,1024,20185088,1000000,24,16300460,397311,
cholesky,trsm,24576,1024,20185088,1000000,276,334248145,9246193,
cholesky,syrk,24576,1024,20185088,1000000,276,350870788,7183286,
cholesky,gemm,24576,1024,20185088,1000000,2024,4152797911,13469869,
cholesky,potrf,24576,1024,20185088,2601000,24,15790680,737890,
cholesky,trsm,24576,1024,20185088,2601000,276,324201250,16013490,
cholesky,syrk,24576,1024,20185088,2601000,276,341751834,12892314,
cholesky,gemm,24576,1024,20185088,2601000,2024,4117515992,27459056,
cholesky,potrf,24576,2048,20185088,1000000,12,42326038,787142,
cholesky,trsm,24576,2048,20185088,1000000,66,528308769,7288199,
cholesky,syrk,24576,2048,20185088,1000000,66,583181769,6038154,
cholesky,gemm,24576,2048,20185088,1000000,220,3317713683,3626896,
cholesky,potrf,24576,2048,20185088,2601000,12,41705316,1211025,
cholesky,trsm,24576,2048,20185088,2601000,66,519826982,12016451,
cholesky,syrk,24576,2048,20185088,2601000,66,575786184,9480931,
cholesky,gemm,24576,2048,20185088,2601000,220,3297019012,7588072,
cholesky,potrf,28672,512,20185088,1000000,56,8108753,170947,
cholesky,trsm,28672,512,20185088,1000000,1540,293883576,15568249,
cholesky,syrk,28672,512,20185088,1000000,1540,340379012,6530716,
cholesky,gemm,28672,512,20185088,1000000,27720,9147186093,15496650,
cholesky,potrf,28672,512,20185088,2601000,56,7831244,229749,
cholesky,trsm,28672,512,20185088,2601000,1540,281367829,24188034,
cholesky,syrk,28672,512,20185088,2601000,1540,332969870,9820141,
cholesky,gemm,28672,512,20185088,2601000,27720,9090141257,33520923,
cholesky,potrf,28672,1024,20185088,1000000,28,19092845,472718,
cholesky,trsm,28672,1024,20185088,1000000,378,458821338,12521474,
cholesky,syrk,28672,1024,20185088,1000000,378,480167506,9724513,
cholesky,gemm,28672,1024,20185088,1000000,3276,6732143397,21705680,
cholesky,potrf,28672,1024,20185088,2601000,28,18340167,886295,
cholesky,trsm,28672,1024,20185088,2601000,378,445236185,20769818,
cholesky,syrk,28672,1024,20185088,2601000,378,468086384,17609252,
cholesky,gemm,28672,1024,20185088,2601000,3276,6669245140,43352585,
cholesky,potrf,28672,2048,20185088,1000000,14,49640452,923988,
cholesky,trsm,28672,2048,20185088,1000000,91,727668138,10129242,
cholesky,syrk,28672,2048,20185088,1000000,91,805419161,8416913,
cholesky,gemm,28672,2048,20185088,1000000,364,5490101251,5885081,
cholesky,potrf,28672,2048,20185088,2601000,14,48741929,1404789,
cholesky,trsm,28672,2048,20185088,2601000,91,716135196,16497742,
cholesky,syrk,28672,2048,20185088,2601000,91,794537791,13294513,
cholesky,gemm,28672,2048,20185088,2601000,364,5452995084,12513250,
cholesky,potrf,32768,512,20185088,1000000,64,9280535,200291,
cholesky,trsm,32768,512,20185088,1000000,2016,384531164,20396037,
cholesky,syrk,32768,512,20185088,1000000,2016,445469363,8533538,
cholesky,gemm,32768,512,20185088,1000000,41664,13752160047,23780997,
cholesky,potrf,32768,512,20185088,2601000,64,9022388,262936,
cholesky,trsm,32768,512,20185088,2601000,2016,368101866,31778630,
