algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCR,PAPI_L3_TCW,
cholesky,potrf,8192,512,20185088,1000000,16,2328641,48714,
cholesky,trsm,8192,512,20185088,1000000,120,22969918,1175968,
cholesky,syrk,8192,512,20185088,1000000,120,26620276,491736,
cholesky,gemm,8192,512,20185088,1000000,560,185379524,370369,
cholesky,potrf,8192,512,20185088,2601000,16,2230108,63607,
cholesky,trsm,8192,512,20185088,2601000,120,21846277,1950208,
cholesky,syrk,8192,512,20185088,2601000,120,25967241,779182,
cholesky,gemm,8192,512,20185088,2601000,560,183672044,692644,
cholesky,potrf,8192,1024,20185088,1000000,8,5439091,125401,
cholesky,trsm,8192,1024,20185088,1000000,28,33932138,934897,
cholesky,syrk,8192,1024,20185088,1000000,28,35541065,703775,
cholesky,gemm,8192,1024,20185088,1000000,56,115317776,357024,
cholesky,potrf,8192,1024,20185088,2601000,8,5184029,242962,
cholesky,trsm,8192,1024,20185088,2601000,28,32901188,1597318,
cholesky,syrk,8192,1024,20185088,2601000,28,34744686,1317914,
cholesky,gemm,8192,1024,20185088,2601000,56,114084392,730161,
cholesky,potrf,8192,2048,20185088,1000000,4,14042038,236837,
cholesky,trsm,8192,2048,20185088,1000000,6,48308419,675677,
cholesky,syrk,8192,2048,20185088,1000000,6,53632173,547939,
cholesky,gemm,8192,2048,20185088,1000000,4,60198432,68622,
cholesky,potrf,8192,2048,20185088,2601000,4,13770359,398482,
cholesky,trsm,8192,2048,20185088,2601000,6,47632184,1170740,
cholesky,syrk,8192,2048,20185088,2601000,6,52362894,870404,
cholesky,gemm,8192,2048,20185088,2601000,4,59806871,140221,
cholesky,potrf,12288,512,20185088,1000000,24,3493533,74948,
cholesky,trsm,12288,512,20185088,1000000,276,52762848,2781304,
cholesky,syrk,12288,512,20185088,1000000,276,61050199,1166740,
cholesky,gemm,12288,512,20185088,1000000,2024,668068491,1377930,
cholesky,potrf,12288,512,20185088,2601000,24,3331863,99690,
cholesky,trsm,12288,512,20185088,2601000,276,50251070,4488224,
cholesky,syrk,12288,512,20185088,2601000,276,59608373,1731517,
cholesky,gemm,12288,512,20185088,2601000,2024,663938997,2430183,
cholesky,potrf,12288,1024,20185088,1000000,12,8134103,198703,
cholesky,trsm,12288,1024,20185088,1000000,66,80020858,2174969,
cholesky,syrk,12288,1024,20185088,1000000,66,84022852,1693183,
cholesky,gemm,12288,1024,20185088,1000000,220,451750119,1433411,
cholesky,potrf,12288,1024,20185088,2601000,12,7834018,376670,
cholesky,trsm,12288,1024,20185088,2601000,66,77623486,3726700,
cholesky,syrk,12288,1024,20185088,2601000,66,81677063,3066951,
cholesky,gemm,12288,1024,20185088,2601000,220,447640399,2842671,
cholesky,potrf,12288,2048,20185088,1000000,6,21129875,370717,
cholesky,trsm,12288,2048,20185088,1000000,15,119572977,1644388,
cholesky,syrk,12288,2048,20185088,1000000,15,132665916,1380542,
cholesky,gemm,12288,2048,20185088,1000000,20,301142393,365293,
cholesky,potrf,12288,2048,20185088,2601000,6,20681381,603243,
cholesky,trsm,12288,2048,20185088,2601000,15,117455220,2793558,
cholesky,syrk,12288,2048,20185088,2601000,15,130785706,2218131,
cholesky,gemm,12288,2048,20185088,2601000,20,299910302,758845,
cholesky,potrf,16384,512,20185088,1000000,32,4594621,99142,
