algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
cholesky,potrf,8192,512,20185088,1000000,16,6144631,1779860,
cholesky,trsm,8192,512,20185088,1000000,120,238472476,16778292,
cholesky,syrk,8192,512,20185088,1000000,120,24657409,17617164,
cholesky,gemm,8192,512,20185088,1000000,560,150570365,99060660,
cholesky,potrf,8192,512,20185088,2601000,16,6086158,1716512,
cholesky,trsm,8192,512,20185088,2601000,120,237777200,14984142,
cholesky,syrk,8192,512,20185088,2601000,120,24250381,16634081,
cholesky,gemm,8192,512,20185088,2601000,560,151081448,98613834,
cholesky,potrf,8192,1024,20185088,1000000,8,21848511,3080968,
cholesky,trsm,8192,1024,20185088,1000000,28,249529412,18466890,
cholesky,syrk,8192,1024,20185088,1000000,28,22613466,16854774,
cholesky,gemm,8192,1024,20185088,1000000,56,61056559,44522924,
cholesky,potrf,8192,1024,20185088,2601000,8,21815307,2719382,
cholesky,trsm,8192,1024,20185088,2601000,28,248827819,17461738,
cholesky,syrk,8192,1024,20185088,2601000,28,22350737,15349686,
cholesky,gemm,8192,1024,20185088,2601000,56,62086279,43665587,
cholesky,potrf,8192,2048,20185088,1000000,4,70276776,7150290,
cholesky,trsm,8192,2048,20185088,1000000,6,230358685,20385936,
cholesky,syrk,8192,2048,20185088,1000000,6,29931416,18288617,
cholesky,gemm,8192,2048,20185088,1000000,4,32166985,17837102,
cholesky,potrf,8192,2048,20185088,2601000,4,70292358,6961244,
cholesky,trsm,8192,2048,20185088,2601000,6,232332124,18239750,
cholesky,syrk,8192,2048,20185088,2601000,6,31215141,17232876,
cholesky,gemm,8192,2048,20185088,2601000,4,35922650,17524458,
cholesky,potrf,12288,512,20185088,1000000,24,9236710,2687630,
cholesky,trsm,12288,512,20185088,1000000,276,548619658,38669124,
cholesky,syrk,12288,512,20185088,1000000,276,56455739,40593240,
cholesky,gemm,12288,512,20185088,1000000,2024,535979110,358633304,
cholesky,potrf,12288,512,20185088,2601000,24,9126920,2553530,
cholesky,trsm,12288,512,20185088,2601000,276,545912401,36304062,
cholesky,syrk,12288,512,20185088,2601000,276,55688701,38415570,
cholesky,gemm,12288,512,20185088,2601000,2024,545890872,355746646,
cholesky,potrf,12288,1024,20185088,1000000,12,32810845,4686448,
cholesky,trsm,12288,1024,20185088,1000000,66,587889458,43643422,
cholesky,syrk,12288,1024,20185088,1000000,66,53201446,39703686,
cholesky,gemm,12288,1024,20185088,1000000,220,238967053,175145544,
cholesky,potrf,12288,1024,20185088,2601000,12,32802428,4209346,
cholesky,trsm,12288,1024,20185088,2601000,66,586451912,39883998,
cholesky,syrk,12288,1024,20185088,2601000,66,52348362,36332476,
cholesky,gemm,12288,1024,20185088,2601000,220,243115312,171847987,
cholesky,potrf,12288,2048,20185088,1000000,6,105296123,10761522,
cholesky,trsm,12288,2048,20185088,1000000,15,575816083,50967738,
cholesky,syrk,12288,2048,20185088,1000000,15,74671888,45341071,
cholesky,gemm,12288,2048,20185088,1000000,20,160305361,88327722,
cholesky,potrf,12288,2048,20185088,2601000,6,105274317,10408586,
cholesky,trsm,12288,2048,20185088,2601000,15,580922844,46299990,
cholesky,syrk,12288,2048,20185088,2601000,15,78081004,43150906,
cholesky,gemm,12288,2048,20185088,2601000,20,179923733,87641221,
cholesky,potrf,16384,512,20185088,1000000,32,12297579,3536956,
cholesky,trsm,16384,512,20185088,1000000,496,985500110,72031662,
cholesky,syrk,16384,512,20185088,1000000,496,101568396,72754381,
cholesky,gemm,16384,512,20185088,1000000,4960,1332116669,878515102,
cholesky,potrf,16384,512,20185088,2601000,32,12213026,3436188,
cholesky,trsm,16384,512,20185088,2601000,496,981674886,62118294,
cholesky,syrk,16384,512,20185088,2601000,496,100225561,68973168,
cholesky,gemm,16384,512,20185088,2601000,4960,1335439134,872728474,
cholesky,potrf,16384,1024,20185088,1000000,16,43747023,6238932,
cholesky,trsm,16384,1024,20185088,1000000,120,1067874891,79158678,
cholesky,syrk,16384,1024,20185088,1000000,120,97113732,72262310,
cholesky,gemm,16384,1024,20185088,1000000,560,610286424,445586374,
cholesky,potrf,16384,1024,20185088,2601000,16,43440028,5458466,
cholesky,trsm,16384,1024,20185088,2601000,120,1067194572,74976508,
cholesky,syrk,16384,1024,20185088,2601000,120,95700323,66048283,
cholesky,gemm,16384,1024,20185088,2601000,560,619649814,436346456,
cholesky,potrf,16384,2048,20185088,1000000,8,140672457,14409366,
cholesky,trsm,16384,2048,20185088,1000000,28,1073141071,91354736,
cholesky,syrk,16384,2048,20185088,1000000,28,138865480,84993852,
cholesky,gemm,16384,2048,20185088,1000000,56,447816281,248051963,
cholesky,potrf,16384,2048,20185088,2601000,8,140354495,13990994,
cholesky,trsm,16384,2048,20185088,2601000,28,1086194314,85831496,
cholesky,syrk,16384,2048,20185088,2601000,28,144869823,80226324,
cholesky,gemm,16384,2048,20185088,2601000,56,504763375,245276714,
cholesky,potrf,20480,512,20185088,1000000,40,15422716,4429408,
cholesky,trsm,20480,512,20185088,1000000,780,1550850589,109437791,
cholesky,syrk,20480,512,20185088,1000000,780,159193718,114802303,
cholesky,gemm,20480,512,20185088,1000000,9880,2654325971,1763993040,
cholesky,potrf,20480,512,20185088,2601000,40,15290300,4261956,
cholesky,trsm,20480,512,20185088,2601000,780,1543354590,98459134,
cholesky,syrk,20480,512,20185088,2601000,780,157565591,108520821,
cholesky,gemm,20480,512,20185088,2601000,9880,2662278493,1737182387,
cholesky,potrf,20480,1024,20185088,1000000,20,54528151,7769168,
cholesky,trsm,20480,1024,20185088,1000000,190,1692498409,124897158,
cholesky,syrk,20480,1024,20185088,1000000,190,153255279,114173717,
cholesky,gemm,20480,1024,20185088,1000000,1140,1234741295,906275686,
cholesky,potrf,20480,1024,20185088,2601000,20,54418961,6926730,
cholesky,trsm,20480,1024,20185088,2601000,190,1692548473,121834272,
cholesky,syrk,20480,1024,20185088,2601000,190,151620440,104429321,
cholesky,gemm,20480,1024,20185088,2601000,1140,1260373211,889811495,
cholesky,potrf,20480,2048,20185088,1000000,10,175811714,17961530,
cholesky,trsm,20480,2048,20185088,1000000,45,1727102785,147760278,
cholesky,syrk,20480,2048,20185088,1000000,45,222946030,136426506,
cholesky,gemm,20480,2048,20185088,1000000,120,961777305,531459058,
cholesky,potrf,20480,2048,20185088,2601000,10,175488647,16907352,
cholesky,trsm,20480,2048,20185088,2601000,45,1744778204,144703436,
cholesky,syrk,20480,2048,20185088,2601000,45,233531615,129085598,
cholesky,gemm,20480,2048,20185088,2601000,120,1086004079,525977164,
cholesky,potrf,24576,512,20185088,1000000,48,18451015,5382730,
cholesky,trsm,24576,512,20185088,1000000,1128,2243852949,160281754,
cholesky,syrk,24576,512,20185088,1000000,1128,229675468,165683353,
cholesky,gemm,24576,512,20185088,1000000,17296,4645975227,3064868214,
cholesky,potrf,24576,512,20185088,2601000,48,18316595,5179851,
cholesky,trsm,24576,512,20185088,2601000,1128,2235653648,148284692,
cholesky,syrk,24576,512,20185088,2601000,1128,228328715,157002786,
cholesky,gemm,24576,512,20185088,2601000,17296,4663333613,3045057652,
cholesky,potrf,24576,1024,20185088,1000000,24,65825450,9330440,
cholesky,trsm,24576,1024,20185088,1000000,276,2459163133,182392480,
cholesky,syrk,24576,1024,20185088,1000000,276,223065223,166312923,
cholesky,gemm,24576,1024,20185088,1000000,2024,2201087568,1607096180,
cholesky,potrf,24576,1024,20185088,2601000,24,65133671,8203828,
cholesky,trsm,24576,1024,20185088,2601000,276,2455079537,172846366,
cholesky,syrk,24576,1024,20185088,2601000,276,220373060,150971611,
cholesky,gemm,24576,1024,20185088,2601000,2024,2250737932,1576176654,
cholesky,potrf,24576,2048,20185088,1000000,12,210654871,21614676,
cholesky,trsm,24576,2048,20185088,1000000,66,2534584889,215434440,
cholesky,syrk,24576,2048,20185088,1000000,66,328803007,200616469,
cholesky,gemm,24576,2048,20185088,1000000,220,1774102218,976781102,
cholesky,potrf,24576,2048,20185088,2601000,12,210593095,20476592,
cholesky,trsm,24576,2048,20185088,2601000,66,2553686888,210576094,
cholesky,syrk,24576,2048,20185088,2601000,66,344322857,189670033,
cholesky,gemm,24576,2048,20185088,2601000,220,1983102710,963096316,
cholesky,potrf,28672,512,20185088,1000000,56,21593732,6300364,
cholesky,trsm,28672,512,20185088,1000000,1540,3064603757,216397520,
