algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dpotri,trsm,10000,500,31457280,1200000,380,2247445,13919051425,1250714777,4757673031,2616037,
dpotri,trtri,10000,500,31457280,1200000,20,3701,432780656,72132801,187983463,166871,
dpotri,gemm,10000,500,31457280,1200000,2280,52938136,139940527795,8196311407,43185817531,1641865,
dpotri,lauum,10000,500,31457280,1200000,20,224084,276999105,39546204,109895856,76963,
dpotri,syrk,10000,500,31457280,1200000,190,4791048,6827857233,738308254,2451009410,240525,
dpotri,trmm,10000,500,31457280,1200000,190,4378219,6489294491,707774387,2310007133,1459632,
dpotri,trsm,10000,500,31457280,2301000,380,2481643,13919050864,1583943122,5090717013,2621697,
dpotri,trtri,10000,500,31457280,2301000,20,4137,432780633,83611468,199694772,185397,
dpotri,gemm,10000,500,31457280,2301000,2280,53255817,139940522717,10929229162,45918647290,1599783,
dpotri,lauum,10000,500,31457280,2301000,20,229259,276999229,52551018,123150598,77069,
dpotri,syrk,10000,500,31457280,2301000,190,4811537,6827856948,903043294,2615892300,235441,
dpotri,trmm,10000,500,31457280,2301000,190,4401425,6489294245,972182588,2574695302,1463648,
dpotri,trsm,10000,600,31457280,1200000,272,2254333,15760996388,1275070237,5241805362,2418028,
dpotri,trtri,10000,600,31457280,1200000,17,6014,509956650,78794869,212965577,191615,
dpotri,gemm,10000,600,31457280,1200000,1360,47709825,135557368276,7567454478,41535933677,2694437,
dpotri,lauum,10000,600,31457280,1200000,17,278856,375694667,50565117,145576184,102141,
dpotri,syrk,10000,600,31457280,1200000,136,4576819,7999738865,831475214,2837114294,284720,
dpotri,trmm,10000,600,31457280,1200000,136,4509903,7406561568,709531195,2547696692,1409161,
dpotri,trsm,10000,600,31457280,2301000,272,2432523,15760995774,1566265344,5528618690,2341687,
dpotri,trtri,10000,600,31457280,2301000,17,5766,509956623,91465023,225916952,203502,
dpotri,gemm,10000,600,31457280,2301000,1360,48245812,135557363367,9947025667,43918967749,2712738,
dpotri,lauum,10000,600,31457280,2301000,17,278268,375694314,66281084,161470371,100818,
dpotri,syrk,10000,600,31457280,2301000,136,4604137,7999738526,1009737407,3015794904,326606,
dpotri,trmm,10000,600,31457280,2301000,136,4516810,7406561270,930343820,2768159531,1400372,
dpotri,trsm,10000,700,31457280,1200000,210,2068924,17823497346,1368248783,5845918345,2425841,
dpotri,trtri,10000,700,31457280,1200000,15,8955,641492719,89772332,257598283,277531,
dpotri,gemm,10000,700,31457280,1200000,910,41643450,130460896742,6959435018,39579197741,1873772,
dpotri,lauum,10000,700,31457280,1200000,15,314012,499067528,65996834,191540737,125407,
dpotri,syrk,10000,700,31457280,1200000,105,4683220,9163628053,943265717,3236564479,297620,
dpotri,trmm,10000,700,31457280,1200000,105,4875467,8350732909,751034119,2823052433,1451879,
dpotri,trsm,10000,700,31457280,2301000,210,2263918,17823496646,1668765295,6145141059,2464461,
dpotri,trtri,10000,700,31457280,2301000,15,8929,641492694,106063645,272872814,219569,
dpotri,gemm,10000,700,31457280,2301000,910,42401012,130460891978,8992615845,41608203171,1804941,
dpotri,lauum,10000,700,31457280,2301000,15,317976,499067504,85874090,211617943,126122,
dpotri,syrk,10000,700,31457280,2301000,105,4701535,9163627673,1138880151,3432412328,306190,
dpotri,trmm,10000,700,31457280,2301000,105,4881031,8350732543,1013001327,3084978943,1440375,
dpotri,trsm,10000,800,31457280,1200000,156,2076844,19681800409,1452779272,6395058219,2530178,
dpotri,trtri,10000,800,31457280,1200000,13,14272,772625480,110671522,310719780,293236,
dpotri,gemm,10000,800,31457280,1200000,572,35779392,126287897418,6457973045,38041746997,1744918,
dpotri,lauum,10000,800,31457280,1200000,13,313541,617131819,73016678,227512001,121956,
dpotri,syrk,10000,800,31457280,1200000,78,4493788,10283329530,1015273022,3589046702,252444,
dpotri,trmm,10000,800,31457280,1200000,78,4844612,9307735463,806286246,3117064555,1379843,
dpotri,trsm,10000,800,31457280,2301000,156,2227634,19681799646,1751180754,6692612404,2553641,
dpotri,trtri,10000,800,31457280,2301000,13,13322,772625444,129327080,328672194,254216,
dpotri,gemm,10000,800,31457280,2301000,572,36035846,126287892886,8099785950,39688855935,1868595,
dpotri,lauum,10000,800,31457280,2301000,13,315612,617132129,91727654,246411430,122079,
dpotri,syrk,10000,800,31457280,2301000,78,4501769,10283329103,1194548016,3768692488,280798,
dpotri,trmm,10000,800,31457280,2301000,78,4805093,9307735099,1050540209,3361523276,1398222,
dpotri,trsm,10000,900,31457280,1200000,132,2028283,21824984332,1542640726,7019739766,2407863,
dpotri,trtri,10000,900,31457280,1200000,12,13515,936416181,121342060,361336204,283434,
dpotri,gemm,10000,900,31457280,1200000,440,33242095,121345620849,6278454769,36601094163,1445346,
dpotri,lauum,10000,900,31457280,1200000,12,345692,790709449,92162994,290084048,172916,
dpotri,syrk,10000,900,31457280,1200000,66,4617347,11391959398,1110068521,3956727248,293564,
dpotri,trmm,10000,900,31457280,1200000,66,5047664,10398273587,829941343,3412048081,1397730,
dpotri,trsm,10000,900,31457280,2301000,132,2205802,21824983491,1888135303,7359851640,2356757,
dpotri,trtri,10000,900,31457280,2301000,12,13000,936416138,142803104,383102379,315068,
dpotri,gemm,10000,900,31457280,2301000,440,33732630,121345616412,8195481291,38510239213,1399285,
dpotri,lauum,10000,900,31457280,2301000,12,346886,790709418,116085120,314056141,168959,
dpotri,syrk,10000,900,31457280,2301000,66,4615355,11391958924,1289808407,4137245084,266637,
dpotri,trmm,10000,900,31457280,2301000,66,5071086,10398273190,1118214525,3700018952,1400638,
dpotri,trsm,10000,1000,31457280,1200000,90,1927172,23849442530,1588126205,7570374871,2579754,
dpotri,trtri,10000,1000,31457280,1200000,10,25473,1105969382,137221276,419798036,366865,
dpotri,gemm,10000,1000,31457280,1200000,240,30119851,115948940591,5707292392,34659121014,1093563,
dpotri,lauum,10000,1000,31457280,1200000,10,373376,970468125,108605595,350844462,190700,
dpotri,syrk,10000,1000,31457280,1200000,45,4631972,12402416511,1164119872,4259742871,241983,
dpotri,trmm,10000,1000,31457280,1200000,45,5267264,11500262833,870491740,3722965850,1362685,
dpotri,trsm,10000,1000,31457280,2301000,90,2079064,23849441632,1921847560,7899183224,2455630,
dpotri,trtri,10000,1000,31457280,2301000,10,18600,1105969336,161615389,443471414,331062,
dpotri,gemm,10000,1000,31457280,2301000,240,30481741,115948936452,7196656374,36148198959,1030098,
dpotri,lauum,10000,1000,31457280,2301000,10,384262,970467875,135972446,378337839,187889,
dpotri,syrk,10000,1000,31457280,2301000,45,4653697,12402416008,1356360829,4452475617,278386,
dpotri,trmm,10000,1000,31457280,2301000,45,5250391,11500262394,1138713490,3990673818,1351608,
dpotri,trsm,10000,1100,31457280,1200000,90,2231258,25574198939,1669489785,8079172905,2397086,
dpotri,trtri,10000,1100,31457280,1200000,10,25387,1297597562,156402899,486309034,378311,
dpotri,gemm,10000,1100,31457280,1200000,240,27450228,112957632935,5682330112,33978235747,5692330,
dpotri,lauum,10000,1100,31457280,1200000,10,391353,1137218366,120115594,403857796,182991,
dpotri,syrk,10000,1100,31457280,1200000,45,4543105,13344066793,1200498447,4533637292,300123,
dpotri,trmm,10000,1100,31457280,1200000,45,5082223,12288355391,899937847,3953911781,1398223,
dpotri,trsm,10000,1100,31457280,2301000,90,2397058,25574197976,1995564223,8402943474,2424823,
dpotri,trtri,10000,1100,31457280,2301000,10,24899,1297597506,183577140,512730396,344075,
dpotri,gemm,10000,1100,31457280,2301000,240,27854917,112957628874,7077530758,35370378381,5815595,
dpotri,lauum,10000,1100,31457280,2301000,10,390033,1137218380,148037319,431705975,177707,
dpotri,syrk,10000,1100,31457280,2301000,45,4549684,13344066248,1400341555,4734774293,273522,
dpotri,trmm,10000,1100,31457280,2301000,45,5089182,12288354927,1166729214,4220463911,1404117,
dpotri,trsm,12000,500,31457280,1200000,552,3677881,20219251659,1822643584,6925736303,4189033,
dpotri,trtri,12000,500,31457280,1200000,24,4418,519335946,85491560,224755474,209005,
dpotri,gemm,12000,500,31457280,1200000,4048,101043040,248455814361,14658838643,76779411156,3035112,
dpotri,lauum,12000,500,31457280,1200000,24,282248,332398383,47777793,132247145,94747,
dpotri,syrk,12000,500,31457280,1200000,276,7133850,9918361034,1073502678,3561230941,324635,
dpotri,trmm,12000,500,31457280,1200000,276,7019833,9426554129,1039167248,3366374837,2127870,
dpotri,trsm,12000,500,31457280,2301000,552,4020288,20219250859,2315574997,7412984253,3937209,
dpotri,trtri,12000,500,31457280,2301000,24,4518,519335919,98197438,237608357,222156,
dpotri,gemm,12000,500,31457280,2301000,4048,102187725,248455805299,19640982190,81771431926,2862598,
dpotri,lauum,12000,500,31457280,2301000,24,286694,332398201,63283340,148050596,94493,
dpotri,syrk,12000,500,31457280,2301000,276,7151079,9918360619,1314006933,3801896415,343029,
dpotri,trmm,12000,500,31457280,2301000,276,6954633,9426553729,1436890755,3765087319,2104586,
dpotri,trsm,12000,600,31457280,1200000,380,3394745,23185764340,1863981016,7732723966,5499309,
