tsmqr61317, 66.769000
tsmqr21819, 61.332000
ormqr63214, 64.780000
tsmqr212324, 21.754000
tsmqr02121, 62.207000
tsmqr71625, 57.651000
ormqr253229, 23.728000
tsmqr162931, 36.378000
tsmqr31524, 63.052000
tsmqr2829, 72.025000
tsmqr121625, 72.738000
tsmqr141624, 88.080000
tsmqr152317, 56.430000
tsmqr122829, 44.263000
tsmqr31420, 44.852000
tsmqr121630, 65.871000
ormqr33222, 53.020000
tsmqr32617, 51.015000
tsmqr41728, 40.576000
tsmqr5218, 45.219000
ormqr193220, 42.336000
tsmqr71723, 80.187000
tsmqr81410, 66.757000
tsmqr1725, 46.115000
tsmqr61025, 43.978000
tsmqr5278, 57.249000
tsmqr171820, 68.688000
tsmqr222430, 21.644000
tsqrt183032, 195.659000
tsmqr52924, 65.805000
tsmqr81230, 69.919000
tsmqr32418, 64.256000
tsmqr166, 62.479000
tsmqr32231, 84.633000
tsmqr02617, 57.688000
tsmqr11227, 59.153000
tsmqr61215, 41.516000
tsmqr01712, 71.619000
tsmqr192526, 27.696000
tsmqr192127, 27.627000
tsmqr82017, 57.872000
tsmqr0158, 52.980000
tsmqr0174, 34.181000
tsmqr167, 44.188000
tsmqr5267, 35.887000
tsmqr192427, 25.853000
tsmqr92216, 38.323000
tsmqr112615, 38.268000
tsmqr222424, 19.906000
tsmqr62319, 41.696000
tsmqr202629, 25.269000
ormqr53223, 50.824000
ormqr93213, 60.319000
tsmqr51028, 31.768000
tsmqr0914, 73.556000
tsmqr12421, 78.929000
tsmqr8169, 62.028000
tsmqr32311, 73.615000
tsmqr52131, 62.267000
tsmqr51525, 51.748000
tsmqr213028, 23.654000
tsqrt11732, 313.734000
tsmqr101131, 30.767000
tsmqr101826, 51.371000
tsmqr103125, 37.875000
tsmqr1222, 64.063000
tsmqr61127, 63.190000
tsmqr102820, 57.090000
tsmqr122229, 73.461000
tsmqr91823, 39.699000
tsmqr22330, 44.371000
tsmqr1109, 52.779000
tsmqr1256, 47.133000
tsmqr1306, 48.984000
tsmqr2224, 47.971000
tsqrt31332, 224.103000
tsmqr81915, 53.345000
tsmqr111614, 60.794000
tsmqr32213, 82.550000
tsqrt132032, 399.764000
tsmqr153122, 41.722000
tsmqr183021, 33.399000
tsmqr42931, 69.180000
tsmqr31028, 27.926000
ormqr93227, 102.124000
ormqr73219, 44.787000
tsmqr81730, 86.045000
tsmqr162623, 26.825000
tsmqr52417, 45.351000
tsmqr11819, 57.373000
tsmqr182825, 20.173000
tsmqr82830, 49.929000
tsmqr182230, 24.249000
tsmqr192927, 46.082000
tsmqr101720, 62.738000
tsmqr92719, 68.685000
tsmqr42513, 28.553000
ormqr173227, 32.465000
tsmqr192531, 20.045000
tsmqr12321, 82.744000
tsqrt21932, 292.534000
tsmqr42714, 56.014000
tsqrt71132, 244.455000
tsmqr101519, 74.062000
tsmqr121513, 41.958000
tsmqr0229, 87.438000
tsmqr93022, 52.039000
tsmqr01226, 68.435000
tsmqr92211, 58.458000
tsmqr72524, 51.924000
tsmqr61213, 24.776000
tsqrt72532, 397.138000
tsmqr4614, 76.056000
tsqrt42932, 327.158000
tsmqr51010, 60.147000
tsmqr141922, 46.622000
tsmqr172419, 27.990000
tsmqr172919, 25.772000
tsmqr385, 58.431000
tsmqr2916, 53.175000
tsmqr162122, 51.535000
tsmqr3830, 44.422000
tsmqr142323, 55.421000
tsmqr12224, 59.901000
tsmqr81816, 39.062000
tsmqr0304, 49.516000
tsmqr122029, 48.227000
tsmqr1816, 43.492000
tsmqr22425, 53.818000
tsmqr112418, 40.464000
tsmqr7159, 103.307000
tsmqr71823, 95.941000
tsmqr61626, 33.253000
tsmqr71210, 54.031000
tsmqr0730, 35.717000
tsmqr102923, 31.541000
tsmqr293, 55.252000
tsmqr12330, 82.821000
tsmqr41331, 25.197000
tsqrt222532, 193.441000
tsmqr102327, 63.670000
tsmqr22913, 80.170000
tsmqr6714, 53.498000
tsmqr61919, 83.518000
tsmqr32318, 60.069000
tsmqr81028, 85.406000
tsmqr151722, 34.009000
tsmqr0185, 59.920000
tsqrt6732, 173.169000
tsmqr6167, 24.932000
tsmqr101329, 78.437000
tsmqr91818, 27.633000
tsmqr61112, 65.698000
tsmqr111531, 47.463000
tsmqr72831, 54.076000
tsmqr92410, 56.856000
tsmqr12214, 68.492000
ormqr183225, 45.834000
tsmqr182224, 37.052000
tsmqr42125, 49.743000
tsqrt132732, 340.550000
tsmqr0172, 47.267000
tsmqr132119, 45.694000
tsmqr52624, 50.526000
tsmqr2812, 72.076000
tsmqr142128, 69.744000
tsmqr92511, 29.773000
tsmqr232726, 17.799000
ormqr0028, 39.234000
tsmqr12628, 86.031000
tsmqr4819, 66.089000
tsmqr63012, 44.151000
tsmqr122314, 21.940000
tsmqr4198, 53.184000
tsmqr02812, 63.150000
tsmqr112326, 51.141000
tsqrt72832, 552.795000
tsmqr0626, 32.297000
tsmqr367, 39.119000
tsmqr122131, 52.856000
tsmqr172028, 59.686000
tsmqr021, 41.228000
tsmqr111631, 35.487000
tsmqr61028, 48.061000
tsqrt32432, 321.998000
tsmqr2209, 63.846000
tsmqr21622, 53.401000
tsmqr02724, 31.300000
tsmqr5822, 51.672000
ormqr83220, 70.081000
tsmqr173131, 27.495000
tsmqr51915, 55.656000
tsmqr82619, 40.273000
tsmqr82029, 41.843000
tsmqr11725, 83.807000
tsmqr82623, 40.082000
tsmqr192329, 39.699000
tsmqr42126, 73.394000
tsmqr62130, 62.896000
tsmqr112024, 32.735000
tsmqr133014, 20.450000
tsmqr32218, 55.300000
tsmqr3126, 45.011000
tsmqr132319, 46.239000
tsmqr11619, 64.910000
tsqrt22732, 431.508000
tsmqr1108, 62.273000
tsmqr71321, 31.223000
tsmqr232827, 17.661000
tsmqr23018, 60.536000
tsmqr3831, 45.327000
tsmqr42515, 57.686000
tsmqr71827, 88.007000
tsmqr162128, 39.738000
tsmqr223128, 20.809000
tsmqr42310, 26.246000
tsmqr62514, 30.929000
tsmqr195, 47.716000
tsmqr499, 29.973000
tsmqr151725, 25.135000
ormqr193228, 45.488000
tsmqr82313, 39.073000
tsmqr0147, 62.454000
tsqrt03132, 407.797000
tsmqr52927, 59.426000
tsmqr133121, 38.121000
tsmqr192824, 28.808000
tsmqr32321, 61.558000
tsmqr81616, 53.816000
tsmqr2631, 35.538000
tsmqr193028, 34.757000
tsmqr31926, 61.097000
tsmqr7917, 58.694000
tsmqr202431, 26.051000
tsmqr142625, 23.805000
tsmqr12022, 56.753000
tsmqr42328, 37.858000
tsqrt82032, 387.741000
tsmqr0153, 64.642000
tsqrt163132, 191.681000
ormqr93224, 61.664000
tsmqr21530, 62.943000
tsmqr82521, 29.103000
tsmqr101116, 44.659000
tsmqr2525, 52.828000
tsmqr5257, 60.311000
tsmqr162123, 48.202000
tsmqr131929, 66.957000
tsmqr11821, 58.714000
tsmqr2103, 58.733000
tsmqr13011, 74.028000
tsmqr102627, 67.894000
tsmqr172726, 23.622000
tsmqr72422, 56.923000
tsmqr41918, 87.268000
tsmqr152925, 57.533000
tsmqr52512, 46.305000
tsmqr41410, 75.563000
tsmqr81421, 66.613000
tsmqr5198, 77.172000
tsqrt72732, 369.760000
tsmqr12825, 41.778000
tsqrt132432, 331.618000
tsmqr0148, 29.030000
ormqr133215, 55.803000
tsmqr8159, 58.264000
tsmqr31424, 58.122000
tsmqr21630, 56.905000
tsmqr1268, 94.979000
tsmqr101413, 45.153000
tsmqr102525, 64.403000
tsmqr43119, 30.804000
tsmqr01423, 65.405000
tsmqr03113, 50.809000
tsmqr192620, 20.021000
tsmqr11825, 57.717000
tsmqr182919, 39.904000
tsmqr132323, 68.256000
tsmqr12020, 65.309000
tsmqr01424, 42.060000
tsmqr132622, 25.543000
tsmqr62430, 49.615000
tsmqr13021, 52.101000
tsmqr3258, 36.947000
tsmqr0139, 75.219000
tsmqr21110, 26.073000
tsmqr42019, 69.102000
tsmqr0315, 32.616000
tsmqr42424, 85.481000
tsmqr223127, 21.537000
tsmqr083, 42.239000
tsmqr0219, 62.992000
tsmqr0204, 55.762000
ormqr1327, 24.475000
tsmqr6712, 68.662000
tsmqr41415, 52.148000
tsmqr02319, 37.881000
tsmqr212426, 41.049000
tsmqr121918, 42.242000
tsmqr112915, 28.923000
tsmqr2319, 54.999000
ormqr23227, 43.587000
ormqr93225, 51.716000
tsqrt103032, 233.173000
tsmqr41223, 35.391000
tsmqr122521, 24.097000
tsmqr131520, 34.390000
ormqr33211, 21.915000
tsmqr71726, 101.952000
tsmqr152424, 81.927000
tsmqr143116, 26.990000
tsmqr4138, 36.344000
tsmqr102531, 64.292000
ormqr153217, 47.945000
tsmqr222330, 27.050000
tsmqr233026, 18.640000
tsmqr101511, 71.243000
tsmqr192123, 21.105000
tsmqr102521, 54.612000
tsmqr82726, 73.266000
tsmqr73117, 24.745000
tsmqr61610, 33.946000
tsmqr142527, 52.641000
tsmqr03016, 81.327000
tsmqr22314, 27.265000
tsmqr2831, 51.444000
ormqr93212, 79.937000
tsmqr131631, 34.788000
tsmqr0265, 50.440000
ormqr0027, 44.879000
tsmqr121431, 60.271000
tsmqr12113, 82.371000
tsmqr32829, 54.939000
tsmqr152724, 29.218000
tsmqr192720, 18.532000
tsmqr192622, 20.068000
ormqr163231, 19.582000
tsmqr152531, 28.105000
tsmqr142331, 27.695000
tsmqr71917, 60.143000
tsmqr122827, 32.556000
tsmqr2415, 28.227000
tsmqr53111, 83.047000
tsmqr122518, 34.033000
tsmqr3511, 37.870000
tsmqr91422, 80.017000
tsmqr122423, 23.786000
tsmqr43016, 37.682000
tsmqr8921, 74.591000
tsmqr102624, 28.954000
ormqr133221, 73.277000
tsmqr51611, 76.823000
tsmqr365, 33.315000
tsmqr52919, 64.811000
tsmqr92222, 56.341000
tsmqr101230, 48.978000
tsmqr457, 31.551000
tsqrt62232, 440.955000
tsqrt162132, 298.512000
tsmqr71022, 54.975000
tsmqr53128, 62.794000
tsmqr212527, 18.152000
tsmqr1103, 82.539000
tsmqr202525, 20.692000
tsmqr112916, 53.320000
tsmqr73113, 24.962000
tsmqr82810, 47.336000
tsmqr42212, 45.181000
tsmqr152231, 52.510000
tsmqr1236, 85.657000
tsmqr1315, 43.683000
tsmqr22822, 49.415000
tsmqr31418, 51.503000
tsmqr0141, 27.519000
tsmqr112027, 23.384000
tsmqr62720, 25.256000
tsmqr131419, 24.781000
ormqr173218, 29.470000
tsmqr152217, 65.841000
ormqr143223, 36.021000
tsmqr101611, 35.777000
tsmqr5226, 57.976000
tsmqr0619, 37.949000
tsmqr51619, 31.607000
tsmqr123117, 31.521000
tsmqr2249, 46.427000
tsmqr22717, 58.086000
tsmqr232425, 22.080000
tsmqr143030, 37.789000
tsmqr122631, 33.386000
tsmqr3105, 48.787000
tsmqr02628, 67.586000
tsmqr72124, 45.591000
tsmqr82924, 62.600000
tsmqr133125, 55.322000
tsmqr111930, 43.930000
tsmqr3623, 30.554000
tsmqr21828, 76.217000
tsmqr82121, 87.372000
tsmqr193026, 33.883000
tsmqr202725, 21.537000
tsmqr0525, 32.620000
tsmqr121828, 63.142000
tsmqr088, 46.614000
tsmqr121420, 83.925000
tsmqr81718, 54.855000
ormqr113217, 60.031000
tsmqr0247, 45.670000
tsmqr1275, 63.824000
tsmqr01330, 75.196000
tsmqr22015, 57.074000
tsmqr91331, 38.287000
tsmqr82621, 40.110000
tsmqr31823, 52.627000
tsmqr142115, 52.062000
tsmqr12515, 48.403000
tsmqr21414, 61.740000
tsqrt111732, 404.787000
tsqrt113132, 285.369000
tsmqr0921, 54.533000
tsmqr102126, 67.291000
tsmqr112628, 52.201000
tsmqr3177, 29.685000
tsmqr22612, 53.857000
tsmqr2819, 49.909000
tsmqr21122, 30.367000
tsmqr21824, 58.700000
tsmqr113120, 39.608000
tsmqr122813, 37.580000
tsmqr6268, 71.211000
tsmqr71319, 82.845000
tsmqr1528, 42.679000
tsmqr71028, 68.999000
tsmqr112217, 31.740000
tsmqr72222, 25.019000
tsmqr62013, 44.665000
tsmqr0312, 54.397000
tsqrt12132, 337.300000
tsmqr11214, 72.866000
tsmqr094, 53.509000
