algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
invert,28672,512,1,2127840866,2102985705,351568281,159993569,16.792300
invert,28672,512,2,2137049827,2108362705,352763608,159702303,16.867700
invert,28672,512,3,2565552881,2281746295,474629393,191694067,26.944900
invert,28672,512,4,2564741726,2291491998,474914999,190612648,27.077100
invert,28672,512,5,2190156503,2099358823,357183121,160961064,17.380600
invert,28672,512,6,2191690556,2100921257,357079050,163164127,17.410100
invert,28672,512,7,2598848511,2332162914,484695539,195151669,28.151700
invert,28672,512,8,2598364014,2337327024,485272257,197277099,28.245600
invert,28672,512,9,2140395461,2116951917,354112396,161886500,16.830000
invert,28672,512,10,2153638713,2130016947,357268204,161746704,16.949000
invert,28672,512,11,2571501718,2299003026,475331908,196897093,27.027500
invert,28672,512,12,2574255251,2298313757,477347256,198778839,27.053500
invert,28672,512,13,2207635340,2115191851,360056430,164113645,17.479400
invert,28672,512,14,2211188065,2122849241,360929494,165363792,17.512800
invert,28672,512,15,2611772184,2350495509,485388614,205849872,28.170200
invert,28672,512,16,2605476668,2344948403,486212412,203268211,28.207700
invert,28672,1024,1,1948895646,1934687552,312321777,167093181,15.415100
invert,28672,1024,2,1997721326,1981876762,317443864,171165751,15.904500
invert,28672,1024,3,2380941963,2187118974,417028183,232714499,25.186200
invert,28672,1024,4,2407682924,2216826051,421903635,229708218,25.608100
invert,28672,1024,5,2085318514,2037041599,326881716,177645715,16.872900
invert,28672,1024,6,2086083405,2043701494,327186048,175102992,17.050600
invert,28672,1024,7,2446804222,2253102509,437640175,233065711,26.975700
invert,28672,1024,8,2467804107,2276230439,443180642,234974095,27.468600
invert,28672,1024,9,1974059461,1963535195,316942117,171157612,15.647700
invert,28672,1024,10,2001157841,1988344459,321151544,170184363,15.948200
invert,28672,1024,11,2396076629,2202380287,422197472,230627105,25.330100
invert,28672,1024,12,2413881882,2230768337,422804576,238294027,25.769300
invert,28672,1024,13,2029182244,2074956053,191997650,316364052,16.821700
invert,28672,1024,14,2109875153,2063128141,331655973,182946384,17.224800
invert,28672,1024,15,2454684634,2275373203,434165468,247642939,27.160200
invert,28672,1024,16,2470423424,2297166604,439988021,249690645,27.630200
invert,28672,2048,1,2208327110,2190169992,323116706,189427173,17.927800
invert,28672,2048,2,2445615504,2442739474,350950344,209858870,20.484900
invert,28672,2048,3,2617174757,2424505756,435094760,247087503,28.441200
invert,28672,2048,4,2668148443,2533078354,449750492,263380029,30.160200
invert,28672,2048,5,2452314278,2430215763,361490009,215404171,21.362100
invert,28672,2048,6,2687808000,2594485606,387332842,233814937,23.702400
invert,28672,2048,7,2724978803,2522372449,466822401,257645773,31.836700
invert,28672,2048,8,2812980348,2642412547,481310720,277120975,34.064400
invert,28672,2048,9,2232602133,2203646214,329714327,187376820,18.347100
invert,28672,2048,10,2497542129,2451369884,357926731,210418314,20.936500
invert,28672,2048,11,2580358201,2452893684,435022023,255591488,28.644300
invert,28672,2048,12,2775974034,2553693963,461930455,258833787,31.035300
invert,28672,2048,13,2451568431,2474722059,240120572,342097274,21.896700
invert,28672,2048,14,2642808237,2623894345,268977336,356780884,23.980500
invert,28672,2048,15,2562429537,2738128367,310485623,441671770,32.810800
invert,28672,2048,16,2640611953,2822625221,318134262,448890755,34.343900
