algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
invert,12288,512,1,202447602,182636434,29263637,14340308,1.477550
invert,12288,512,2,211613777,191419554,30340803,15128365,1.571740
invert,12288,512,3,220380661,198508464,39290721,17695505,2.339070
invert,12288,512,4,224067481,201820407,39925885,18086328,2.409340
invert,12288,512,5,212082465,188771429,31700116,15829105,1.731020
invert,12288,512,6,219544299,197357954,32988499,14035332,1.846450
invert,12288,512,7,228774561,207454242,41553117,18541305,2.591150
invert,12288,512,8,231850297,211454232,42027095,19088310,2.665230
invert,12288,512,9,207357562,188642706,30547108,14838093,1.519770
invert,12288,512,10,213838319,193423272,31335854,15318835,1.593530
invert,12288,512,11,222686930,200635412,39939074,17443820,2.356490
invert,12288,512,12,225935579,205117639,40325828,18206862,2.425920
invert,12288,512,13,213948854,193520013,32289028,16226568,1.757480
invert,12288,512,14,204283413,222422526,17419127,31803941,1.884330
invert,12288,512,15,231992509,210594859,42093421,19513238,2.622670
invert,12288,512,16,235908210,214545776,42776184,19526518,2.700570
invert,12288,1024,1,239803768,227250822,31958457,18954236,1.892960
invert,12288,1024,2,290338307,273926606,37991659,22890085,2.388140
invert,12288,1024,3,250186615,235481636,41698529,22768404,2.816540
invert,12288,1024,4,268477767,250236481,44466237,23945984,3.143940
invert,12288,1024,5,273289644,255879960,38864158,24212020,2.567900
invert,12288,1024,6,305724376,292323165,43671968,27738303,2.994020
invert,12288,1024,7,271523291,252587794,46751904,25851156,3.383790
invert,12288,1024,8,291466966,271093301,49790209,27041863,3.686990
invert,12288,1024,9,247328346,232892043,33194497,19405678,1.985140
invert,12288,1024,10,292160873,273449801,38729318,22850734,2.469210
invert,12288,1024,11,254625935,238992125,42845478,22658290,2.915820
invert,12288,1024,12,273936371,249264621,45368249,25039750,3.197570
invert,12288,1024,13,279742448,263244810,39589913,24893191,2.619990
invert,12288,1024,14,310043152,295085304,44001010,27585212,3.075050
invert,12288,1024,15,269041243,251058317,46745860,25728220,3.377300
invert,12288,1024,16,296885348,275116728,51680952,26910634,3.857600
invert,12288,2048,1,563162010,536418122,66170082,44329287,4.986280
invert,12288,2048,2,722051008,684857378,86045287,58296626,6.706490
invert,12288,2048,3,526191463,528788014,82166921,54275755,6.783940
invert,12288,2048,4,634879967,623515189,98658975,67043835,8.294900
invert,12288,2048,5,632954922,599568045,82747526,56522912,6.489870
invert,12288,2048,6,757573011,741646905,101348409,71243471,8.221700
invert,12288,2048,7,594817081,547135746,93632573,51107921,8.162400
invert,12288,2048,8,690218631,652289223,109415640,57070255,9.839560
invert,12288,2048,9,598705926,579737590,70859502,48731678,5.455420
invert,12288,2048,10,749022863,714288088,90213819,62339100,7.156530
invert,12288,2048,11,565158221,512005586,85220694,56228127,7.096220
invert,12288,2048,12,674594404,656844510,104800196,70912822,8.785810
invert,12288,2048,13,663572215,630408420,86291847,62240018,7.013660
invert,12288,2048,14,819390114,737039922,105012024,74969158,8.684420
invert,12288,2048,15,633431545,572166076,99020605,52638059,8.569400
invert,12288,2048,16,718124016,676202004,112624371,62024701,10.305500
