algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dgram,laset,10000,500,31457280,1200000,420,998,4430570,58839,1970159,496,
dgram,syssq,10000,500,31457280,1200000,20,41435,80348092,35880043,56088430,9972,
dgram,gessq,10000,500,31457280,1200000,380,290339,1666171544,394319996,824933825,192064,
dgram,gram,10000,500,31457280,1200000,210,292746,702509905,567357721,743674942,105431,
dgram,plssq,10000,500,31457280,1200000,419,3213,6497048,1202837,3126523,984,
dgram,plssq2,10000,500,31457280,1200000,21,51,118013,112410,153570,28,
dgram,laset,10000,500,31457280,2301000,420,1088,4430569,74972,1946904,517,
dgram,syssq,10000,500,31457280,2301000,20,39338,80348085,38666870,58877238,10049,
dgram,gessq,10000,500,31457280,2301000,380,298515,1666171464,415068936,845745739,192289,
dgram,gram,10000,500,31457280,2301000,210,366534,702509817,576013482,752443538,105492,
dgram,plssq,10000,500,31457280,2301000,419,3088,6497048,1337376,3227532,1019,
dgram,plssq2,10000,500,31457280,2301000,21,68,118012,113975,155196,35,
dgram,laset,10000,600,31457280,1200000,306,993,3738962,46967,1646387,392,
dgram,syssq,10000,600,31457280,1200000,17,40982,95066884,42422393,66317715,10058,
dgram,gessq,10000,600,31457280,1200000,272,278380,1649448098,391025433,816947834,158505,
dgram,gram,10000,600,31457280,1200000,153,266098,702117630,567975397,744086140,89070,
dgram,plssq,10000,600,31457280,1200000,305,2936,5491904,1052539,2662894,809,
dgram,plssq2,10000,600,31457280,1200000,18,62,116869,112600,151599,32,
dgram,laset,10000,600,31457280,2301000,306,952,3738963,47821,1733796,402,
dgram,syssq,10000,600,31457280,2301000,17,40462,95066876,45565936,69457988,10024,
dgram,gessq,10000,600,31457280,2301000,272,289381,1649448019,411381264,837267497,158218,
dgram,gram,10000,600,31457280,2301000,153,340085,702117545,574908626,751056080,88781,
dgram,plssq,10000,600,31457280,2301000,305,2785,5491903,1161337,2754960,752,
dgram,plssq2,10000,600,31457280,2301000,18,72,116869,115171,154527,25,
dgram,laset,10000,700,31457280,1200000,240,910,3283278,38681,1388829,311,
dgram,syssq,10000,700,31457280,1200000,15,42401,110746077,49283203,77097387,9979,
dgram,gessq,10000,700,31457280,1200000,210,268153,1631874082,387213193,808387594,134066,
dgram,gram,10000,700,31457280,1200000,120,252019,701840156,568401115,744381922,76811,
dgram,plssq,10000,700,31457280,1200000,239,3129,4825805,951330,2384132,616,
dgram,plssq2,10000,700,31457280,1200000,16,53,116107,113054,150405,28,
dgram,laset,10000,700,31457280,2301000,240,960,3283278,58879,1407533,368,
dgram,syssq,10000,700,31457280,2301000,15,39922,110746067,52111289,79923370,10053,
dgram,gessq,10000,700,31457280,2301000,210,280523,1631874008,407066967,828262933,134277,
dgram,gram,10000,700,31457280,2301000,120,325331,701840069,574887432,750905721,76756,
dgram,plssq,10000,700,31457280,2301000,239,3059,4825805,1057802,2527118,631,
dgram,plssq2,10000,700,31457280,2301000,16,66,116107,115079,153488,28,
dgram,laset,10000,800,31457280,1200000,182,863,2831907,34064,1240298,267,
dgram,syssq,10000,800,31457280,1200000,13,37982,125785270,55895883,87468328,10037,
dgram,gessq,10000,800,31457280,1200000,156,276829,1615048365,384635675,801275359,116139,
dgram,gram,10000,800,31457280,1200000,91,243462,701630582,569120920,744646903,67844,
dgram,plssq,10000,800,31457280,1200000,181,2796,4162877,853680,2015149,510,
dgram,plssq2,10000,800,31457280,1200000,14,65,115345,113586,149593,28,
dgram,laset,10000,800,31457280,2301000,182,952,2831908,45438,1224989,263,
dgram,syssq,10000,800,31457280,2301000,13,39282,125785265,58785820,90365340,10036,
dgram,gessq,10000,800,31457280,2301000,156,282188,1615048283,404628296,821239333,116312,
dgram,gram,10000,800,31457280,2301000,91,311021,701630493,575308070,750964265,67928,
dgram,plssq,10000,800,31457280,2301000,181,3274,4162876,976011,2184223,510,
dgram,plssq2,10000,800,31457280,2301000,14,99,115345,115508,152211,26,
dgram,laset,10000,900,31457280,1200000,156,1063,2607840,34829,1107543,292,
dgram,syssq,10000,900,31457280,1200000,12,43312,143064870,63538819,99436242,10001,
dgram,gessq,10000,900,31457280,1200000,132,274063,1595923483,380505402,792096378,101845,
dgram,gram,10000,900,31457280,1200000,78,233496,701470407,569406974,744823435,60757,
dgram,plssq,10000,900,31457280,1200000,155,3107,3832633,802704,1920829,428,
dgram,plssq2,10000,900,31457280,1200000,13,68,114964,113085,148723,25,
dgram,laset,10000,900,31457280,2301000,156,1021,2607840,40177,1155843,242,
dgram,syssq,10000,900,31457280,2301000,12,40085,143064859,66328929,102225810,10022,
dgram,gessq,10000,900,31457280,2301000,132,281102,1595923409,400544714,812122446,101954,
dgram,gram,10000,900,31457280,2301000,78,305159,701470319,574997699,750550250,60814,
dgram,plssq,10000,900,31457280,2301000,155,2861,3832632,895731,2033244,447,
dgram,plssq2,10000,900,31457280,2301000,13,75,114964,117099,152692,28,
