algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
qr,24576,512,1,3690382642,3776389319,420748470,589616636,30.127000
qr,24576,512,2,3711784687,3818780080,424027443,597578174,30.731800
qr,24576,512,3,3926737872,4079010248,459150292,639868001,33.952900
qr,24576,512,4,3851515958,4119693860,469726310,626212996,33.590200
qr,24576,512,5,4160164948,4436234614,614040147,776445914,49.500600
qr,24576,512,6,4164280416,4511981430,564222308,783760722,47.807400
qr,24576,512,7,4311457834,4672684144,606597233,827719550,52.008800
qr,24576,512,8,4354167808,4675497003,636394442,820386643,52.671200
qr,24576,512,9,3690321669,3772724473,429482735,584749506,30.199600
qr,24576,512,10,3702012617,3821453718,429973238,595643994,30.844100
qr,24576,512,11,3849561190,4114758510,460181480,636608367,33.846900
qr,24576,512,12,3862018617,4108172405,465920021,641942008,34.387100
qr,24576,512,13,4176609303,4457448855,628181510,781480777,50.473700
qr,24576,512,14,4211302085,4505825379,599594362,771916212,48.696200
qr,24576,512,15,4575500738,4454293895,828273012,621976640,52.469700
qr,24576,512,16,4366223380,4696621888,629521835,824453658,53.008300
qr,24576,1024,1,6809142114,7750479731,714474703,1300077996,65.209400
qr,24576,1024,2,6815744942,7786296779,722852294,1292788081,65.555000
qr,24576,1024,3,6659930399,7789216998,786159961,1349353971,70.769700
qr,24576,1024,4,6512261344,7512487909,776079189,1341028124,70.234200
qr,24576,1024,5,5454282423,6254945290,674132428,1164749205,62.574600
qr,24576,1024,6,5287523818,6040660256,698257958,1156469196,62.192100
qr,24576,1024,7,6361337291,5589732150,1364751386,637596028,71.344700
qr,24576,1024,8,5436052490,6293373965,697352136,1312331093,70.449400
qr,24576,1024,9,7705192799,6826074017,1356338681,661496571,65.984600
qr,24576,1024,10,6668748004,7454498861,731217891,1256818393,63.370300
qr,24576,1024,11,6598626906,7633166861,774712134,1360547436,70.775800
qr,24576,1024,12,6571755638,7519799780,771920986,1346473119,70.481400
qr,24576,1024,13,5286032183,6051383679,659553808,1142480330,60.732000
qr,24576,1024,14,5306356289,6066986056,671593332,1176575431,62.718800
qr,24576,1024,15,5675859677,6515446761,695962177,1299274913,72.373100
qr,24576,1024,16,5570417380,6426217619,736784964,1297859297,72.829800
qr,24576,2048,1,18227965665,20382812627,1888353188,2954051631,171.206000
qr,24576,2048,2,17455069634,19653269268,1844508131,2915508912,166.334000
qr,24576,2048,3,18614204728,21684769804,2151783310,3211635837,193.715000
qr,24576,2048,4,20791616390,18709829544,3466506389,1727525311,196.204000
qr,24576,2048,5,13352754208,15319645169,1660658405,2888538867,159.381000
qr,24576,2048,6,12764760718,14855206477,1674050066,2858042891,159.304000
qr,24576,2048,7,14092485285,16273224637,1816460844,3212727247,193.768000
qr,24576,2048,8,13518109010,15602354040,1758542113,3202281401,192.273000
qr,24576,2048,9,17331991336,19398015649,1822396203,2902034507,164.075000
qr,24576,2048,10,17408102774,19816382863,1852789379,2944267143,168.760000
qr,24576,2048,11,17880276798,20410910883,2084039377,3201683018,190.040000
qr,24576,2048,12,17957418201,20962982773,2106290611,3257380924,195.855000
qr,24576,2048,13,14126606719,16169456347,1898197116,3007388242,179.431000
qr,24576,2048,14,13561126355,15239381520,1778364931,2980697943,169.243000
qr,24576,2048,15,13584213027,15779504282,1755349018,3167152586,187.213000
qr,24576,2048,16,13795851584,15752198444,1854184815,3202881590,197.503000
