algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time
qr,12288,512,1,556760477,599061637,65931081,85545406,4.868740
qr,12288,512,2,561655605,573502133,65283937,79984943,4.576190
qr,12288,512,3,752990687,802090659,95056329,114852219,7.817150
qr,12288,512,4,619031985,651272686,76263294,92428310,5.716140
qr,12288,512,5,600326588,641482427,83032901,102665142,6.724440
qr,12288,512,6,598859306,640148996,83695360,107084195,6.950570
qr,12288,512,7,640289010,681847864,89458075,114973518,7.757590
qr,12288,512,8,641884954,678726168,93400349,111484597,7.688080
qr,12288,512,9,539153283,564488667,65036490,81889594,4.613170
qr,12288,512,10,571822144,565347368,86465945,60542406,4.657770
qr,12288,512,11,643083132,618368228,98091788,70000086,5.709850
qr,12288,512,12,649430406,633658900,99502112,70763112,5.839080
qr,12288,512,13,632620878,673848983,88436678,110900871,7.562560
qr,12288,512,14,612127095,639274608,83084141,103767921,6.810660
qr,12288,512,15,639628246,678335177,89311103,113703419,7.709480
qr,12288,512,16,654194797,692483396,95058380,116816112,8.166330
qr,12288,1024,1,1463815039,1601752918,159012808,215546017,13.404200
qr,12288,1024,2,1475758734,1594363533,158816463,220805606,13.855000
qr,12288,1024,3,1779128929,2012049780,213538428,271266109,18.822300
qr,12288,1024,4,1871583466,2009632673,218498734,273887595,19.483800
qr,12288,1024,5,1152635600,1272001139,147296145,210336903,13.383400
qr,12288,1024,6,1140497690,1246442976,144704065,221284374,13.489300
qr,12288,1024,7,1432420954,1566685076,188936824,267242270,19.221600
qr,12288,1024,8,1380342902,1492279749,189852957,266084779,19.035000
qr,12288,1024,9,1567199480,1682060025,170215820,230904479,14.957200
qr,12288,1024,10,1587607813,1700075299,176651750,227459807,14.995500
qr,12288,1024,11,1867004437,2003963497,220966073,277491372,19.397600
qr,12288,1024,12,1916518775,2053307000,222470766,290124781,20.245300
qr,12288,1024,13,1193041502,1269017748,152690711,216404241,13.553700
qr,12288,1024,14,1096426759,1256827044,143091046,217811442,13.376400
qr,12288,1024,15,1472427321,1589590352,207714620,264742785,19.517700
qr,12288,1024,16,1379772591,1517190941,188910982,265560050,19.181300
qr,12288,2048,1,6048929216,6447891636,648344844,813430635,57.352700
qr,12288,2048,2,5266358039,6236106349,627272582,796517112,56.861400
qr,12288,2048,3,7315061596,7079720524,1113394158,631965475,73.353000
qr,12288,2048,4,6370062855,6860938613,783843924,952318022,71.799200
qr,12288,2048,5,5106754078,5479623423,633754581,818846377,57.981300
qr,12288,2048,6,5466051071,5145008130,686889308,879819676,64.093500
qr,12288,2048,7,5848607403,6083783559,762351647,948097349,73.157000
qr,12288,2048,8,5487414541,5730789528,741350591,951694670,75.668500
qr,12288,2048,9,6051113355,6698119083,678965483,850190905,61.570900
qr,12288,2048,10,5256719209,5523612934,609555076,807183998,56.097900
qr,12288,2048,11,7610984727,7309518030,864772891,1029544864,79.262000
qr,12288,2048,12,6390129515,6744602485,812749051,985039367,75.404600
qr,12288,2048,13,4465275861,5589287327,604750952,804748268,56.153800
qr,12288,2048,14,5355124047,5402297815,719064718,902215006,67.227600
qr,12288,2048,15,7062118823,6368008112,1246692363,611897123,87.394500
qr,12288,2048,16,5708034826,6063115399,801642996,1038134422,82.152400
