algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,
invert,getrf,22528,256,37486592,1000000,88,3973923,374363073,170285938,64426881,
invert,gemm,22528,256,37486592,1000000,223300,7487790528,886648688804,314955759474,83825255375,
invert,trsm,22528,256,37486592,1000000,3828,67167127,17857764687,9894812843,4610567568,
invert,getri,22528,256,37486592,1000000,88,3196619,620975998,302703576,120302188,
invert,getrf,22528,256,37486592,4000000,88,4447619,374363650,225963988,116409644,
invert,gemm,22528,256,37486592,4000000,223300,7330866781,886646515033,341907190704,110873636060,
invert,trsm,22528,256,37486592,4000000,3828,67735547,17857773741,10174685085,4881845486,
invert,getri,22528,256,37486592,4000000,88,3376125,620976567,345114284,161941575,
invert,getrf,22528,512,37486592,1000000,44,12171921,1312660696,667027601,312013349,
invert,gemm,22528,512,37486592,1000000,27434,4465557891,845537590936,282821692667,64646599404,
invert,trsm,22528,512,37486592,1000000,946,67521734,26326959511,13544065538,5984161145,
invert,getri,22528,512,37486592,1000000,44,9987638,2073080506,1131135246,530616933,
invert,getrf,22528,512,37486592,4000000,44,11294278,1312660592,854395699,498115353,
invert,gemm,22528,512,37486592,4000000,27434,4300635037,845536981376,296815149679,78559629623,
invert,trsm,22528,512,37486592,4000000,946,67624109,26326942857,13891509432,6343229680,
invert,getri,22528,512,37486592,4000000,44,9958510,2073080202,1354610188,753426461,
invert,getrf,22528,1024,37486592,1000000,22,23664554,3604947330,1716084210,757784117,
invert,gemm,22528,1024,37486592,1000000,3311,2583439813,802576592421,251980307562,47796918270,
invert,trsm,22528,1024,37486592,1000000,231,100039382,40329402568,18269601497,7120542677,
invert,getri,22528,1024,37486592,1000000,22,16700892,5702031961,2892066270,1318585842,
invert,getrf,22528,1024,37486592,4000000,22,25611769,3604947130,2171213678,1213182983,
invert,gemm,22528,1024,37486592,4000000,3311,2447744363,802576460125,260631800168,56437604357,
invert,trsm,22528,1024,37486592,4000000,231,98437041,40329399474,18689749849,7549356026,
invert,getri,22528,1024,37486592,4000000,22,17111953,5702031955,3377001795,1803529951,
invert,getrf,22528,2048,37486592,1000000,11,69095065,10769136295,5559120917,2678369418,
invert,gemm,22528,2048,37486592,1000000,385,1871754466,740894237259,228662536526,40615046699,
invert,trsm,22528,2048,37486592,1000000,55,124338268,65019149666,25642779948,8274442486,
invert,getri,22528,2048,37486592,1000000,11,71140722,18348539073,9323909224,4355055201,
invert,getrf,22528,2048,37486592,4000000,11,69075396,10769135220,6790472480,3878089214,
invert,gemm,22528,2048,37486592,4000000,385,1794158709,740894191222,234531182312,46561275884,
invert,trsm,22528,2048,37486592,4000000,55,118968456,65019144386,26124864211,8773701255,
invert,getri,22528,2048,37486592,4000000,11,67670042,18348537975,10759858764,5796301191,
invert,getrf,24576,256,37486592,1000000,96,2490262,344188441,151371065,54058814,
invert,gemm,24576,256,37486592,1000000,290320,10721789901,1152760208360,412598280612,111891207776,
invert,trsm,24576,256,37486592,1000000,4560,96351271,21272553399,11811768179,5526000813,
invert,getri,24576,256,37486592,1000000,96,2310948,570090059,275765645,107917085,
invert,getrf,24576,256,37486592,4000000,96,2578319,344189203,178021019,80689395,
invert,gemm,24576,256,37486592,4000000,290320,10424288345,1152759430117,450808559092,149953270034,
invert,trsm,24576,256,37486592,4000000,4560,95964168,21272550851,12408078900,6127676817,
invert,getri,24576,256,37486592,4000000,96,2199526,570090794,297922664,130774522,
invert,getrf,24576,512,37486592,1000000,48,9609454,1432037553,714180087,326773086,
invert,gemm,24576,512,37486592,1000000,35720,7569295519,1100917624980,373831801863,88966501029,
invert,trsm,24576,512,37486592,1000000,1128,114362932,31391958803,16309325026,7293807266,
invert,getri,24576,512,37486592,1000000,48,7146375,2261501310,1232244016,575148060,
invert,getrf,24576,512,37486592,4000000,48,9500735,1432037374,893597580,504935922,
invert,gemm,24576,512,37486592,4000000,35720,7229082629,1100918403620,399313357714,114431319689,
invert,trsm,24576,512,37486592,4000000,1128,110262672,31391989321,16939323977,7931448531,
invert,getri,24576,512,37486592,4000000,48,7164816,2261500843,1424790737,767262433,
invert,getrf,24576,1024,37486592,1000000,24,29227829,3932586503,1893024870,848412811,
invert,gemm,24576,1024,37486592,1000000,4324,6037994160,1048124708535,333358752554,66187355012,
invert,trsm,24576,1024,37486592,1000000,276,165106058,48185779871,22108383657,8777088394,
invert,getri,24576,1024,37486592,1000000,24,25350399,6220376523,3193656649,1471691612,
invert,getrf,24576,1024,37486592,4000000,24,30768762,3932586032,2465273254,1418965021,
invert,gemm,24576,1024,37486592,4000000,4324,5740881575,1048124740482,348288485369,80744919070,
invert,trsm,24576,1024,37486592,4000000,276,159791698,48185778940,22744372843,9422401758,
invert,getri,24576,1024,37486592,4000000,24,25560920,6220377781,3851616098,2132943491,
invert,getrf,24576,2048,37486592,1000000,12,75695854,11748380941,6114129672,2967644693,
invert,gemm,24576,2048,37486592,1000000,506,5380408862,973746708294,304153971599,56789165666,
invert,trsm,24576,2048,37486592,1000000,66,291563763,78022978673,31148516854,10303064069,
invert,getri,24576,2048,37486592,1000000,12,71002830,20016590215,10208738412,4789365837,
invert,getrf,24576,2048,37486592,4000000,12,79915929,11748379998,7800930811,4658934247,
invert,gemm,24576,2048,37486592,4000000,506,5115549822,973746643880,314576612648,66794869003,
invert,trsm,24576,2048,37486592,4000000,66,280517281,78022972500,32117942177,11258214446,
invert,getri,24576,2048,37486592,4000000,12,73978442,20016588157,12076184633,6654942795,
