algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgesv_nopiv,16384,512,32,1,623457632,585519436,88661143,44973325,4.527300
dgesv_nopiv,16384,512,32,2,625405504,588027059,88420888,45931335,4.554000
dgesv_nopiv,16384,512,32,3,616837166,583234225,90058569,46945051,4.703100
dgesv_nopiv,16384,512,32,4,625793259,581360755,90531599,47295834,4.769200
dgesv_nopiv,16384,512,32,5,483938397,433598438,91958279,45739978,4.791200
dgesv_nopiv,16384,512,32,6,480913808,433555348,91546724,45666904,4.777300
dgesv_nopiv,16384,512,32,7,478075131,433727223,92922209,46984862,4.952800
dgesv_nopiv,16384,512,32,8,480338675,436601971,93622597,47283641,4.997400
dgesv_nopiv,16384,1024,32,1,566427017,538260829,78363555,48013573,4.193800
dgesv_nopiv,16384,1024,32,2,582428135,554798323,79944764,50414525,4.525000
dgesv_nopiv,16384,1024,32,3,574116206,545874762,81858473,52458988,4.730900
dgesv_nopiv,16384,1024,32,4,598367487,564900776,84403781,54623846,5.168300
dgesv_nopiv,16384,1024,32,5,450791753,417093415,81623985,48581065,4.534300
dgesv_nopiv,16384,1024,32,6,463419590,423290420,81917424,50898418,4.770300
dgesv_nopiv,16384,1024,32,7,461137735,427531620,84891377,52612294,5.034500
dgesv_nopiv,16384,1024,32,8,470735490,434894394,86159272,52841059,5.227500
dgesv_nopiv,16384,2048,32,1,601579758,567529187,83289956,49763893,5.246400
dgesv_nopiv,16384,2048,32,2,665023139,649131578,91843927,56619119,6.756500
dgesv_nopiv,16384,2048,32,3,665280890,635016624,96621505,61225352,7.300700
dgesv_nopiv,16384,2048,32,4,727374358,693922845,104816873,65461295,8.627700
dgesv_nopiv,16384,2048,32,5,556425516,510131140,93890163,56058787,6.719900
dgesv_nopiv,16384,2048,32,6,616259409,590261672,100309370,69334781,8.210600
dgesv_nopiv,16384,2048,32,7,613201005,553410510,104295204,63651718,8.208100
dgesv_nopiv,16384,2048,32,8,674340376,631120943,112549799,70938511,9.645300
