algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgesv_nopiv,16384,512,32,1,623407217,584796294,88379134,45383640,4.546100
dgesv_nopiv,16384,512,32,2,624258656,584920072,88358066,46156550,4.561400
dgesv_nopiv,16384,512,32,3,620112426,576532581,89834930,47497411,4.718400
dgesv_nopiv,16384,512,32,4,622513787,578342208,90124130,47706701,4.752400
dgesv_nopiv,16384,512,32,5,481266590,433455739,91884579,45716829,4.776500
dgesv_nopiv,16384,512,32,6,479578912,433639759,91590787,46536373,4.779200
dgesv_nopiv,16384,512,32,7,476859802,432357841,93096247,46603907,4.942100
dgesv_nopiv,16384,512,32,8,478245907,432961660,93244994,47203071,4.965800
dgesv_nopiv,16384,1024,32,1,570799748,547753298,79819885,47307707,4.274800
dgesv_nopiv,16384,1024,32,2,593888800,556032818,81242357,48783713,4.593700
dgesv_nopiv,16384,1024,32,3,584742461,549102903,84014611,50531876,4.807300
dgesv_nopiv,16384,1024,32,4,595295107,562618677,84655389,53437132,5.086000
dgesv_nopiv,16384,1024,32,5,445476643,414927893,79800746,49806748,4.484700
dgesv_nopiv,16384,1024,32,6,463689670,433930957,83514070,49798103,4.817600
dgesv_nopiv,16384,1024,32,7,465789457,428268129,86240959,50517326,5.090800
dgesv_nopiv,16384,1024,32,8,475417057,436304914,87265478,52388623,5.266200
dgesv_nopiv,16384,2048,32,1,605895238,586930199,85674813,49617533,5.470800
dgesv_nopiv,16384,2048,32,2,669734125,653218848,92644667,54743339,6.723100
dgesv_nopiv,16384,2048,32,3,658271936,644986386,96471090,61976123,7.265900
dgesv_nopiv,16384,2048,32,4,737898868,698682843,105625937,65308968,8.701500
dgesv_nopiv,16384,2048,32,5,560185272,505508838,94301719,54782783,6.710000
dgesv_nopiv,16384,2048,32,6,615961558,582566868,101723167,63957366,8.041900
dgesv_nopiv,16384,2048,32,7,629302527,587662375,105397431,70032123,8.659400
dgesv_nopiv,16384,2048,32,8,686668286,646151361,112669277,75733623,9.919600
