algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgesv_nopiv,12288,512,32,1,267548204,255440081,38488312,20118490,2.012400
dgesv_nopiv,12288,512,32,2,269315961,257043837,38737871,20515709,2.050700
dgesv_nopiv,12288,512,32,3,266961597,254911518,39684359,21253659,2.156600
dgesv_nopiv,12288,512,32,4,272178075,259020394,40490456,21393348,2.234200
dgesv_nopiv,12288,512,32,5,208039568,193815178,39894154,20496370,2.148400
dgesv_nopiv,12288,512,32,6,213023014,195068288,40230570,20740359,2.211300
dgesv_nopiv,12288,512,32,7,211781867,193452691,41134433,21255372,2.284200
dgesv_nopiv,12288,512,32,8,212306097,195465686,41166256,21286554,2.317500
dgesv_nopiv,12288,1024,32,1,257940014,239628598,36331870,20437235,2.065500
dgesv_nopiv,12288,1024,32,2,273195041,252397364,38083995,22133041,2.331300
dgesv_nopiv,12288,1024,32,3,268815596,254279439,39281541,24536595,2.509200
dgesv_nopiv,12288,1024,32,4,286919553,266538746,40986741,25500036,2.812500
dgesv_nopiv,12288,1024,32,5,211507393,195885057,37616641,21175705,2.282200
dgesv_nopiv,12288,1024,32,6,219546069,202088899,38041752,22503301,2.439300
dgesv_nopiv,12288,1024,32,7,227879726,210610667,40663682,24256528,2.746400
dgesv_nopiv,12288,1024,32,8,237454288,220702498,42136032,24942197,2.942900
dgesv_nopiv,12288,2048,32,1,332398990,251862148,43103635,25129255,3.199500
dgesv_nopiv,12288,2048,32,2,355789677,337308768,47971865,31010055,4.210500
dgesv_nopiv,12288,2048,32,3,336170954,338794116,49170008,35266684,4.434400
dgesv_nopiv,12288,2048,32,4,405666137,380035221,56128861,36361583,5.543700
dgesv_nopiv,12288,2048,32,5,316343124,307075386,52019082,31528587,4.428100
dgesv_nopiv,12288,2048,32,6,347516017,362745898,56026183,39004810,5.369700
dgesv_nopiv,12288,2048,32,7,364874371,359057491,58475697,41337172,5.727200
dgesv_nopiv,12288,2048,32,8,424353711,386353320,63854764,42987645,6.649800
