algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgetrs_nopiv,24576,512,32,1,23016116,22413334,3405520,1220680,0.234100
dgetrs_nopiv,24576,512,32,2,23916260,23019655,3229249,1658428,0.215600
dgetrs_nopiv,24576,512,32,3,16577411,14886132,3307187,1629725,0.220400
dgetrs_nopiv,24576,512,32,4,17074724,15475668,3331101,1488047,0.231300
dgetrs_nopiv,24576,1024,32,1,20883003,20389718,3388476,1509330,0.213800
dgetrs_nopiv,24576,1024,32,2,23598573,22789676,3431224,1892197,0.217300
dgetrs_nopiv,24576,1024,32,3,16739276,14491296,3476251,1403086,0.216100
dgetrs_nopiv,24576,1024,32,4,17525773,15906637,3642685,1356957,0.236400
dgetrs_nopiv,24576,2048,32,1,18312820,19926767,4039062,1963709,0.278100
dgetrs_nopiv,24576,2048,32,2,19445018,20703926,4226778,1909257,0.310100
dgetrs_nopiv,24576,2048,32,3,19262219,18005630,4417446,1702232,0.310600
dgetrs_nopiv,24576,2048,32,4,19739817,18477614,4403232,1778916,0.322700
