algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgram,24576,512,32,1,30906415,29532273,5430643,1574829,0.305700
dgram,24576,512,32,2,30253951,28570239,5350563,2256995,0.303100
dgram,24576,512,32,3,33111244,30464522,5153942,1967106,0.262100
dgram,24576,512,32,4,37012723,34069798,5444077,2269021,0.312700
dgram,24576,512,32,5,30849225,28029225,5341337,2210835,0.299100
dgram,24576,512,32,6,28156727,25746700,5377934,2150736,0.287400
dgram,24576,512,32,7,28577136,25998286,5428501,2170703,0.288300
dgram,24576,512,32,8,29091112,25787959,5585601,2242169,0.301100
dgram,24576,512,32,9,32730324,30169967,5447442,2187288,0.294600
dgram,24576,512,32,10,28101246,25702388,5513830,1704328,0.322600
dgram,24576,512,32,11,27772940,25666622,5289088,1552583,0.301400
dgram,24576,512,32,12,25999629,23719666,5260416,1526726,0.307800
dgram,24576,512,32,13,24012328,21150336,5359391,1559208,0.313800
dgram,24576,512,32,14,26119806,23127749,5683583,1785816,0.348100
dgram,24576,512,32,15,25325131,22261845,5462436,1663645,0.315300
dgram,24576,512,32,16,23561585,20432137,5387130,1601191,0.327400
dgram,24576,512,32,17,31156536,29305284,5601865,1551282,0.313400
dgram,24576,512,32,18,29495225,28110951,5362895,1544198,0.314300
dgram,24576,512,32,19,33888952,31191448,5062632,1964138,0.262500
dgram,24576,512,32,20,34239902,32189798,5366842,2072293,0.279100
dgram,24576,512,32,21,28687244,25726253,5313782,2080785,0.280000
dgram,24576,512,32,22,28902636,25339840,5493296,2169509,0.291400
dgram,24576,512,32,23,30808393,28127980,5345790,2176670,0.294700
dgram,24576,512,32,24,31244183,27926076,5582588,2362473,0.321000
dgram,24576,512,32,25,30226119,27244681,5394306,2169402,0.284800
dgram,24576,512,32,26,26692498,24714719,5358641,1534987,0.316600
dgram,24576,512,32,27,27441641,24993039,5393755,1542546,0.312300
dgram,24576,512,32,28,26077814,23373536,5238154,1541505,0.308400
dgram,24576,512,32,29,23832459,20876655,5404159,1533657,0.298500
dgram,24576,512,32,30,22333317,19231580,5396310,1496034,0.308300
dgram,24576,512,32,31,24654539,21710150,5384835,1562176,0.308200
dgram,24576,512,32,32,23568421,20311471,5327323,1601023,0.326100
dgram,24576,512,32,33,31203289,29322068,5421662,1594291,0.309000
dgram,24576,512,32,34,32606545,25972102,5350334,2057207,0.276800
dgram,24576,512,32,35,34880342,31795756,5290372,2029668,0.273300
dgram,24576,512,32,36,37104458,34493808,5438033,2173258,0.308400
dgram,24576,512,32,37,29182115,25533993,5367836,2101960,0.281800
dgram,24576,512,32,38,28433277,24973752,5582082,2251227,0.302300
dgram,24576,512,32,39,30860517,27212394,5376741,2239369,0.297700
dgram,24576,512,32,40,28013417,24501830,5437283,2130219,0.283700
dgram,24576,512,32,41,29016161,26686089,5106497,1993361,0.268700
dgram,24576,512,32,42,27353019,25203427,5413860,1561962,0.308300
dgram,24576,512,32,43,28175648,26065546,5401558,1588216,0.308300
dgram,24576,512,32,44,26943779,25038144,5385692,1628104,0.321200
dgram,24576,512,32,45,25857721,23041445,5506653,1658581,0.323200
dgram,24576,512,32,46,24154907,21177986,5451405,1645546,0.322700
dgram,24576,512,32,47,24797544,21899236,5475473,1579618,0.314700
dgram,24576,512,32,48,22917483,19666454,5353485,1545468,0.319200
dgram,24576,512,32,49,30889020,28950854,5359804,1592103,0.305600
dgram,24576,512,32,50,29765121,27590140,5418219,1566628,0.314400
dgram,24576,512,32,51,33605138,30560468,5173817,1995870,0.266900
dgram,24576,512,32,52,35599702,31489970,5447825,2104897,0.284000
dgram,24576,512,32,53,28501025,25431331,5383198,2110604,0.281100
dgram,24576,512,32,54,30110457,26429925,5492149,2361937,0.321100
dgram,24576,512,32,55,28895861,26166803,5388216,2137364,0.291900
dgram,24576,512,32,56,28953234,25607723,5481393,2195183,0.294500
dgram,24576,512,32,57,29069201,26224359,5293601,2063205,0.277700
dgram,24576,512,32,58,27516104,25416622,5526452,1609208,0.317900
dgram,24576,512,32,59,25866511,23427919,5125423,1478516,0.296600
dgram,24576,512,32,60,26818047,24374449,5317453,1562895,0.322000
dgram,24576,512,32,61,24620787,21625494,5367439,1585631,0.308600
dgram,24576,512,32,62,23750183,20588815,5424553,1622978,0.334500
dgram,24576,512,32,63,24054809,21059699,5453028,1555368,0.317700
dgram,24576,512,32,64,24546629,21313544,5532129,1643082,0.325300
dgram,24576,1024,32,1,27301810,24812925,5181177,1335354,0.266300
dgram,24576,1024,32,2,29747787,28834276,5364012,2021329,0.273600
dgram,24576,1024,32,3,35033602,32195108,5290954,1941325,0.267400
dgram,24576,1024,32,4,35741547,32970558,5320422,1971007,0.270200
dgram,24576,1024,32,5,28673388,26186639,5419811,2042458,0.277100
dgram,24576,1024,32,6,28470935,25913202,5398238,2026378,0.276100
dgram,24576,1024,32,7,28119008,25625911,5364089,2005417,0.273900
dgram,24576,1024,32,8,28626697,25881708,5430766,2052419,0.279100
dgram,24576,1024,32,9,28718555,25113949,5238414,1939137,0.266500
dgram,24576,1024,32,10,24487975,21315436,5161409,1313367,0.266300
dgram,24576,1024,32,11,24497923,21503668,5273451,1353178,0.269300
dgram,24576,1024,32,12,24098449,21135933,5211990,1350638,0.266200
dgram,24576,1024,32,13,22793032,19315320,5478486,1447808,0.290900
dgram,24576,1024,32,14,21472479,18137588,5300303,1389668,0.273900
dgram,24576,1024,32,15,21635931,18317580,5358565,1399858,0.276900
dgram,24576,1024,32,16,22316898,18960584,5417210,1441275,0.289300
dgram,24576,1024,32,17,26787712,24489561,5154800,1312556,0.263800
dgram,24576,1024,32,18,34630954,31817973,5228362,1942825,0.265200
dgram,24576,1024,32,19,34562717,32192606,5230320,1936934,0.266300
dgram,24576,1024,32,20,33869237,31550212,5158915,1915652,0.263500
dgram,24576,1024,32,21,27807790,25329586,5271569,1968407,0.269800
dgram,24576,1024,32,22,28218434,25677180,5370468,2015851,0.278300
dgram,24576,1024,32,23,28320118,25813960,5338385,1994492,0.273700
dgram,24576,1024,32,24,28172474,25428097,5356300,2027985,0.279300
dgram,24576,1024,32,25,28016286,24171081,5165907,1915193,0.262400
dgram,24576,1024,32,26,24175476,21257087,5196829,1348313,0.266000
