algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgetrs_nopiv,20480,512,32,1,16552570,16223469,2476290,875068,0.167800
dgetrs_nopiv,20480,512,32,2,19050123,18193130,2488055,1259649,0.171600
dgetrs_nopiv,20480,512,32,3,13435940,12139129,2543258,1369243,0.185000
dgetrs_nopiv,20480,512,32,4,12840848,11465424,2496133,900374,0.175800
dgetrs_nopiv,20480,1024,32,1,14713647,14469872,2428325,968413,0.153300
dgetrs_nopiv,20480,1024,32,2,17170061,16721087,2460898,1368646,0.160400
dgetrs_nopiv,20480,1024,32,3,13307156,12237639,2691545,1183975,0.179400
dgetrs_nopiv,20480,1024,32,4,11815155,10353001,2413881,1150468,0.158300
dgetrs_nopiv,20480,2048,32,1,13415004,16246784,3009479,1441536,0.224400
dgetrs_nopiv,20480,2048,32,2,15361044,14758752,3172379,1601512,0.239000
dgetrs_nopiv,20480,2048,32,3,13881434,12707059,3041961,1262923,0.221000
dgetrs_nopiv,20480,2048,32,4,15612692,14575951,3325471,1397257,0.257500
