algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dcesca,20480,512,32,1,45702886,43779856,7714275,2443793,0.479600
dcesca,20480,512,32,2,38741173,36327177,7248283,2063970,0.419900
dcesca,20480,512,32,3,34968539,32144815,7100760,1963021,0.392300
dcesca,20480,512,32,4,41842483,38289575,7844723,2490794,0.498900
dcesca,20480,512,32,5,41822098,38457543,7744401,2377467,0.470300
dcesca,20480,512,32,6,40756243,37365993,7877403,2485057,0.493000
dcesca,20480,512,32,7,41363480,37646510,7791739,2352191,0.474300
dcesca,20480,512,32,8,34910372,31536662,7414717,2073609,0.424200
dcesca,20480,512,32,9,45253546,42839124,7655141,2383205,0.464600
dcesca,20480,512,32,10,43163402,40706439,7794156,3332096,0.469600
dcesca,20480,512,32,11,42197402,38885703,7783768,3383258,0.465800
dcesca,20480,512,32,12,35901886,33002418,7317347,2969332,0.406000
dcesca,20480,512,32,13,42151565,38957847,7867489,3395835,0.474100
dcesca,20480,512,32,14,35888275,32458841,7415956,2433449,0.427600
dcesca,20480,512,32,15,33474829,30022323,7245697,2032391,0.400100
dcesca,20480,512,32,16,38978294,35419465,7848762,2439754,0.487000
dcesca,20480,512,32,17,41226274,38387902,7566768,2740598,0.457900
dcesca,20480,512,32,18,40351459,36953336,7852389,2568640,0.499400
dcesca,20480,512,32,19,39928060,36595915,7788787,2420506,0.487800
dcesca,20480,512,32,20,37433498,33406042,7827082,2543105,0.500300
dcesca,20480,512,32,21,39453635,35371918,7916296,2512581,0.493500
dcesca,20480,512,32,22,42862867,38416649,8408375,3042375,0.597600
dcesca,20480,512,32,23,37154629,33529028,7759303,2457532,0.485900
dcesca,20480,512,32,24,37506374,32799049,8061371,2605299,0.529300
dcesca,20480,512,32,25,41994460,39368674,7637454,2455115,0.488500
dcesca,20480,512,32,26,41754410,38662865,7917627,2703357,0.521200
dcesca,20480,512,32,27,38582359,35169770,7667029,2433618,0.477600
dcesca,20480,512,32,28,39305197,35078462,8010774,2632197,0.507000
dcesca,20480,512,32,29,39352927,35729217,7851517,2536143,0.493100
dcesca,20480,512,32,30,39626790,35402253,8197449,2761069,0.532600
