algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgesv_nopiv,20480,512,32,1,1203524262,1127700421,170071756,84451272,8.675800
dgesv_nopiv,20480,512,32,2,1208735980,1132209932,170039717,86862415,8.685500
dgesv_nopiv,20480,512,32,3,1190729007,1124767506,172460575,88203919,8.880700
dgesv_nopiv,20480,512,32,4,1201331885,1128493632,173373005,88583022,8.980600
dgesv_nopiv,20480,512,32,5,923217851,828394547,176759049,86413665,9.066200
dgesv_nopiv,20480,512,32,6,919306851,837576225,176606110,86749822,9.138400
dgesv_nopiv,20480,512,32,7,915545508,830276500,179011469,89334558,9.341400
dgesv_nopiv,20480,512,32,8,913265667,826392782,178280772,88941226,9.324900
dgesv_nopiv,20480,1024,32,1,1093691170,1039523034,151457561,89763952,7.899900
dgesv_nopiv,20480,1024,32,2,1116330150,1064486228,154831043,90401290,8.297900
dgesv_nopiv,20480,1024,32,3,1096082033,1024197696,155132101,95534730,8.419000
dgesv_nopiv,20480,1024,32,4,1108474945,1053432362,158914261,95350319,8.850300
dgesv_nopiv,20480,1024,32,5,835576231,787566405,155572297,91562697,8.289400
dgesv_nopiv,20480,1024,32,6,853321607,788055783,156749158,92818842,8.496400
dgesv_nopiv,20480,1024,32,7,843863685,780266802,159364219,94431646,8.836600
dgesv_nopiv,20480,1024,32,8,862212514,791818896,161393289,96808593,9.111300
dgesv_nopiv,20480,2048,32,1,1086524257,1022113290,149813179,88771992,8.787200
dgesv_nopiv,20480,2048,32,2,1170582757,1112952290,159524793,95099797,10.328200
dgesv_nopiv,20480,2048,32,3,1146540400,1080901224,164058610,106573772,10.996200
dgesv_nopiv,20480,2048,32,4,1233395768,1192898435,177739901,110094623,12.842500
dgesv_nopiv,20480,2048,32,5,952372134,875882646,161238821,103563925,10.761100
dgesv_nopiv,20480,2048,32,6,996458386,909261466,168459059,104409388,11.619800
dgesv_nopiv,20480,2048,32,7,975149115,911229540,170326317,112655185,12.011600
dgesv_nopiv,20480,2048,32,8,1027829583,955949701,174072093,121426599,13.167700
