algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dcesca,16384,512,32,1,29133104,27634024,4916104,1521876,0.307700
dcesca,16384,512,32,2,27893056,26461908,4938932,1538231,0.317400
dcesca,16384,512,32,3,27029533,25420955,4940156,1497794,0.304100
dcesca,16384,512,32,4,23103822,21333258,4742587,1335980,0.275500
dcesca,16384,512,32,5,25842890,23915832,4894700,1451159,0.299100
dcesca,16384,512,32,6,22918765,20936226,4761574,1342865,0.282400
dcesca,16384,512,32,7,26944999,24574339,4987280,1531178,0.312000
dcesca,16384,512,32,8,25804194,23171145,5002518,1565343,0.325800
dcesca,16384,512,32,9,27919118,26856498,4780378,1487084,0.295900
dcesca,16384,512,32,10,28262867,26461846,5105380,1591016,0.322700
dcesca,16384,512,32,11,26807853,24988461,4867251,1496722,0.309000
dcesca,16384,512,32,12,26394525,23867065,4951570,1543510,0.318300
dcesca,16384,512,32,13,26864433,24910459,4949045,1507983,0.308900
dcesca,16384,512,32,14,26633416,23803467,5055472,1603639,0.328300
dcesca,16384,512,32,15,26622673,24504454,4958103,1526068,0.295700
dcesca,16384,512,32,16,25766536,22809939,5055992,1588905,0.324000
dcesca,16384,512,32,17,25267208,23686768,4806862,1460048,0.297100
dcesca,16384,512,32,18,25873469,23599304,5027978,1600166,0.332100
dcesca,16384,512,32,19,24510069,22061833,4878359,1575915,0.309500
dcesca,16384,512,32,20,24407103,22203191,5080182,1701681,0.344400
dcesca,16384,512,32,21,24451475,22054448,4976968,1529082,0.312100
dcesca,16384,512,32,22,25020321,21951604,5206712,1705797,0.347800
dcesca,16384,512,32,23,23554444,21124457,4951722,1561992,0.316500
dcesca,16384,512,32,24,23125735,20143076,5050683,1583565,0.334200
dcesca,16384,512,32,25,27943898,25804743,5008975,1584100,0.320600
dcesca,16384,512,32,26,25934748,23882447,5068737,1630184,0.335500
dcesca,16384,512,32,27,25220272,23006289,4980823,1542867,0.317300
dcesca,16384,512,32,28,24760251,22065617,5060169,1752187,0.336900
dcesca,16384,512,32,29,24296996,21903325,4966548,1593219,0.309900
dcesca,16384,512,32,30,24529479,21775762,5151647,1696464,0.341200
dcesca,16384,512,32,31,24260375,21794683,5015585,1559406,0.317100
dcesca,16384,512,32,32,23675477,20837471,5129080,1661733,0.330400
dcesca,16384,512,32,33,28384815,27468313,4894745,1525685,0.301300
dcesca,16384,512,32,34,28437427,26941703,5045710,1582449,0.325400
dcesca,16384,512,32,35,26355706,24550963,4835565,1459972,0.294100
dcesca,16384,512,32,36,26096552,23751038,4940645,1552276,0.318500
dcesca,16384,512,32,37,27538686,25425228,4987555,1546111,0.299700
dcesca,16384,512,32,38,26161371,23990905,5002549,1635769,0.324500
dcesca,16384,512,32,39,25866267,23846314,4933883,1465296,0.310300
dcesca,16384,512,32,40,25627010,23158449,5064651,1590129,0.324900
dcesca,16384,512,32,41,27787100,26554864,4816639,1440801,0.298000
dcesca,16384,512,32,42,27919118,26370904,4953023,1555138,0.314800
dcesca,16384,512,32,43,26721551,24985104,4871596,1471049,0.304300
dcesca,16384,512,32,44,24953122,22912478,4835979,1470789,0.303100
dcesca,16384,512,32,45,22680911,20444772,4682167,1329310,0.273600
dcesca,16384,512,32,46,26279169,24093261,5027029,1572916,0.328100
dcesca,16384,512,32,47,25947321,23921386,4919669,1518708,0.307400
dcesca,16384,512,32,48,25297970,22700137,5046751,1559330,0.321400
dcesca,16384,512,32,49,25679866,23667237,4793781,1456377,0.292200
dcesca,16384,512,32,50,25869929,23895386,5022133,1610768,0.329200
dcesca,16384,512,32,51,24806822,22515018,4888350,1629082,0.315000
dcesca,16384,512,32,52,25055050,22023564,5045756,1708169,0.345800
dcesca,16384,512,32,53,23708497,21163581,4904507,1537099,0.309500
dcesca,16384,512,32,54,24122131,21350897,5069364,1677416,0.330500
dcesca,16384,512,32,55,24377317,21776372,5005028,1613155,0.319200
dcesca,16384,512,32,56,22862307,20277535,5081543,1681424,0.324600
dcesca,16384,512,32,57,25998164,24013427,4834157,1511870,0.305000
dcesca,16384,512,32,58,25357907,23511109,4926997,1566827,0.323000
dcesca,16384,512,32,59,24929685,22711794,4957522,1528057,0.314900
dcesca,16384,512,32,60,24094115,21456794,5052626,1615420,0.333000
dcesca,16384,512,32,61,24357177,21846807,4957322,1637865,0.321000
dcesca,16384,512,32,62,23655701,20827950,5023770,1605888,0.337800
dcesca,16384,512,32,63,23547730,21057319,4932200,1515527,0.311700
dcesca,16384,512,32,64,23935669,20964424,5181590,1702140,0.343900
dcesca,16384,512,32,65,24781003,23422853,4610930,1259772,0.253000
dcesca,16384,512,32,66,28301258,26709770,4957246,1606576,0.316500
dcesca,16384,512,32,67,26685906,25282223,4879721,1492576,0.300500
dcesca,16384,512,32,68,26284844,24411375,4949397,1546662,0.319300
dcesca,16384,512,32,69,26848931,24824461,4924259,1516169,0.314200
dcesca,16384,512,32,70,26378533,24008606,5025744,1564073,0.323200
dcesca,16384,512,32,71,26642327,24718565,4991732,1523696,0.314400
dcesca,16384,512,32,72,22413334,20074411,4744453,1341779,0.270500
dcesca,16384,512,32,73,28925647,27965992,4949734,1495024,0.305400
dcesca,16384,512,32,74,23872436,22681399,4603755,1278973,0.267900
dcesca,16384,512,32,75,27593741,25573299,4905761,1510967,0.310000
dcesca,16384,512,32,76,27194816,24720701,5016564,1617302,0.325900
dcesca,16384,512,32,77,26474176,24414488,4947132,1480122,0.301800
dcesca,16384,512,32,78,22358464,20402780,4714665,1336837,0.256400
dcesca,16384,512,32,79,21988103,19520519,4629183,1284083,0.264800
dcesca,16384,512,32,80,26190912,23144533,5029875,1601359,0.328200
dcesca,16384,512,32,81,26599053,24943722,4916731,1510646,0.305600
dcesca,16384,512,32,82,26127375,24226744,5057783,1622535,0.333500
dcesca,16384,512,32,83,25027585,22648258,4919011,1649065,0.319100
dcesca,16384,512,32,84,24577086,21932927,5042421,1636289,0.329500
dcesca,16384,512,32,85,23858215,21661260,4951111,1501465,0.315100
dcesca,16384,512,32,86,23588257,20806343,5032308,1622136,0.321400
dcesca,16384,512,32,87,23434388,20874824,4940431,1552002,0.313200
dcesca,16384,512,32,88,24265135,21155647,5152290,1681485,0.347800
dcesca,16384,512,32,89,25911982,23905761,4834968,1494060,0.307600
dcesca,16384,512,32,90,25980586,24071837,5043339,1601405,0.325300
dcesca,16384,512,32,91,23735473,21670721,4801921,1468279,0.308000
dcesca,16384,512,32,92,23619690,20975960,4957032,1623743,0.324800
