algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dcesca,28672,512,32,1,93540471,90983227,15500201,4869562,0.961600
dcesca,28672,512,32,2,90080885,82848787,15677497,5465298,0.971200
dcesca,28672,512,32,3,100712816,87314840,15114227,6542372,0.879500
dcesca,28672,512,32,4,87873554,78742352,16089556,5738219,1.013200
dcesca,28672,512,32,5,88698869,82035374,15560146,6151594,0.926800
dcesca,28672,512,32,6,73150325,66880566,14892179,4500663,0.838300
dcesca,28672,512,32,7,67667552,61173672,14287278,4597481,0.782000
dcesca,28672,512,32,8,83673248,74891959,16265246,5666340,1.013400
dcesca,28672,512,32,9,77684310,71887634,14049378,5124337,0.756400
dcesca,28672,512,32,10,91093822,84718899,16063699,5742350,1.009200
dcesca,28672,512,32,11,95522766,85545008,15003838,6469529,0.877600
dcesca,28672,512,32,12,85658167,77963119,16123523,5636979,1.019400
dcesca,28672,512,32,13,67942087,63009238,14263715,4036400,0.775400
dcesca,28672,512,32,14,81294409,74988699,15914218,6322205,0.981800
dcesca,28672,512,32,15,87164328,80112587,15776458,5767029,0.944800
dcesca,28672,512,32,16,79735758,72825924,15729165,6122004,0.971000
dcesca,28672,512,32,17,93323552,87621601,15301132,6382884,0.904700
dcesca,28672,512,32,18,82741488,76424181,15698519,5073909,1.014300
dcesca,28672,512,32,19,76566515,70337467,14989257,4703082,0.924100
dcesca,28672,512,32,20,76711047,68221322,15580755,5046858,1.008200
dcesca,28672,512,32,21,78860638,71640747,15620290,4960566,0.974000
dcesca,28672,512,32,22,66656933,58768710,14813781,4548124,0.894200
dcesca,28672,512,32,23,78872112,71887145,15737534,5333840,0.980100
dcesca,28672,512,32,24,74408012,65462418,15877743,5261272,1.021500
dcesca,28672,512,32,25,83540436,79420207,15288601,4929599,0.934000
dcesca,28672,512,32,26,84212125,77712386,15862092,5248420,1.033800
dcesca,28672,512,32,27,79180522,71974242,15526731,4902120,0.960400
dcesca,28672,512,32,28,79144145,71166322,16013026,5361564,1.058300
dcesca,28672,512,32,29,79302593,72430357,15714492,5018828,0.991800
dcesca,28672,512,32,30,77229599,68800300,16004290,5477339,1.060100
dcesca,28672,512,32,31,80801002,73055660,16050970,5208533,1.023400
dcesca,28672,512,32,32,76601610,67660105,16158865,5511611,1.072500
dcesca,28672,512,32,33,91247752,86865378,15343407,4918966,0.950900
dcesca,28672,512,32,34,82484103,72636106,14500101,5977465,0.819400
dcesca,28672,512,32,35,93786259,85035549,15040282,6419406,0.875200
dcesca,28672,512,32,36,87358602,78562970,16126200,5652631,1.014200
dcesca,28672,512,32,37,88235492,81126074,15619571,5942061,0.927000
dcesca,28672,512,32,38,79247111,73072872,15550247,6214707,0.966000
dcesca,28672,512,32,39,86578636,79954446,15873811,5867902,0.955800
dcesca,28672,512,32,40,84562894,75959156,16642131,5322518,1.049900
dcesca,28672,512,32,41,105504124,97832696,15058061,6402515,0.891800
dcesca,28672,512,32,42,90806774,84732388,16015504,5801500,1.029200
dcesca,28672,512,32,43,96005797,86662193,15442183,6280787,0.907400
dcesca,28672,512,32,44,80177712,74610893,15642567,6138222,0.952000
