algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgetrf_nopiv,24576,512,32,1,2004289669,1893902745,286597152,144504277,14.493300
dgetrf_nopiv,24576,512,32,2,2021292677,1906242618,287462351,145615685,14.595800
dgetrf_nopiv,24576,512,32,3,2004751765,1903647775,291646060,144797579,14.954900
dgetrf_nopiv,24576,512,32,4,2003230468,1907617492,290455108,148880612,14.925700
dgetrf_nopiv,24576,512,32,5,1539837793,1406281678,298394431,146782570,15.287500
dgetrf_nopiv,24576,512,32,6,1533995829,1414678508,299147436,144097450,15.333800
dgetrf_nopiv,24576,512,32,7,1529503836,1399989946,301712879,147911312,15.612400
dgetrf_nopiv,24576,512,32,8,1530801134,1396274502,301578116,146553850,15.614900
dgetrf_nopiv,24576,1024,32,1,1852233539,1738670049,254460573,150195327,13.109000
dgetrf_nopiv,24576,1024,32,2,1859082033,1759194838,255642544,151114122,13.320300
dgetrf_nopiv,24576,1024,32,3,1834078129,1729334257,258802942,153650342,13.736500
dgetrf_nopiv,24576,1024,32,4,1853094682,1765372434,262548199,157465902,14.207500
dgetrf_nopiv,24576,1024,32,5,1383795041,1305985243,259010824,153447051,13.578500
dgetrf_nopiv,24576,1024,32,6,1405826601,1309586979,260743075,155240042,13.848900
dgetrf_nopiv,24576,1024,32,7,1392616613,1289842767,264241557,158448514,14.273300
dgetrf_nopiv,24576,1024,32,8,1413680585,1307113048,267756258,159518764,14.616600
dgetrf_nopiv,24576,2048,32,1,1838543817,1733763628,251810934,141255001,13.929500
dgetrf_nopiv,24576,2048,32,2,1849344387,1784938912,254114686,153978756,15.260100
dgetrf_nopiv,24576,2048,32,3,1888517504,1764089661,267589472,158926777,16.352400
dgetrf_nopiv,24576,2048,32,4,1966375093,1866255293,280948805,165436039,18.222000
dgetrf_nopiv,24576,2048,32,5,1485285688,1360030393,262665443,151876781,15.598200
dgetrf_nopiv,24576,2048,32,6,1513127352,1405572757,267564197,156399048,16.586600
dgetrf_nopiv,24576,2048,32,7,1538458769,1418374298,279072290,164777389,17.772100
dgetrf_nopiv,24576,2048,32,8,1551986505,1446578755,273079418,180042490,18.469900
