algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgram,20480,512,32,1,21652532,20846748,3801270,1100315,0.212900
dgram,20480,512,32,2,20886848,19752940,3723821,1106113,0.218600
dgram,20480,512,32,3,26145502,23826050,3824756,1620009,0.216500
dgram,20480,512,32,4,24409117,22068303,3806212,1488139,0.198100
dgram,20480,512,32,5,22240116,20064036,3842656,1601742,0.215400
dgram,20480,512,32,6,19607738,17200517,3868024,1516460,0.203700
dgram,20480,512,32,7,19624950,17095110,3743848,1442087,0.195000
dgram,20480,512,32,8,20414010,17748551,3879774,1560707,0.208800
dgram,20480,512,32,9,23194093,21372381,3855936,1592118,0.207700
dgram,20480,512,32,10,18406142,16607379,3654558,1100039,0.208400
dgram,20480,512,32,11,19211499,17755387,3705798,1091502,0.215400
dgram,20480,512,32,12,19730357,17907791,3806992,1181558,0.244200
dgram,20480,512,32,13,16103657,14020655,3656761,1085168,0.225600
dgram,20480,512,32,14,16265217,14342981,3750153,1133424,0.226200
dgram,20480,512,32,15,16467548,14333215,3697245,1063197,0.220300
dgram,20480,512,32,16,16413166,14122034,3768007,1114590,0.227800
dgram,20480,512,32,17,21277167,20367013,3696893,1114988,0.217000
dgram,20480,512,32,18,21495977,20345224,3780431,1179477,0.227700
dgram,20480,512,32,19,21214546,18352248,3743741,1491888,0.194700
dgram,20480,512,32,20,24032837,21246283,3744981,1469442,0.194200
dgram,20480,512,32,21,20595162,18074233,3741431,1514715,0.201300
dgram,20480,512,32,22,20407114,18419570,3706853,1554266,0.216900
dgram,20480,512,32,23,21634222,19121106,3723362,1519917,0.207300
dgram,20480,512,32,24,19535899,17240922,3787637,1478209,0.197300
dgram,20480,512,32,25,20906136,19159680,3744139,1507050,0.201000
dgram,20480,512,32,26,20076914,18569289,3801560,1219180,0.250700
dgram,20480,512,32,27,18708753,17580766,3707267,1054889,0.222200
dgram,20480,512,32,28,18858167,17407304,3696419,1146781,0.221300
dgram,20480,512,32,29,17770890,15697714,3776728,1221291,0.225200
dgram,20480,512,32,30,16986529,14749291,3745914,1146475,0.236500
dgram,20480,512,32,31,17787430,15750448,3781931,1155854,0.227500
dgram,20480,512,32,32,16410725,14235071,3730844,1125575,0.233600
dgram,20480,512,32,33,19641185,18726087,3514211,991333,0.211100
dgram,20480,512,32,34,19907969,18092850,3793910,1024075,0.201500
dgram,20480,512,32,35,22233708,20607430,3708016,1426587,0.189800
dgram,20480,512,32,36,24641294,21633978,3775658,1527460,0.202000
dgram,20480,512,32,37,20140573,17050005,3806334,1497717,0.196000
dgram,20480,512,32,38,19576122,16785724,3891294,1569198,0.211000
dgram,20480,512,32,39,19661327,17394243,3781670,1462007,0.195900
dgram,20480,512,32,40,19701976,17313188,3846022,1518847,0.203300
dgram,20480,512,32,41,20362985,18283035,3752769,1424124,0.195100
dgram,20480,512,32,42,18971753,17506119,3752845,1108760,0.238600
dgram,20480,512,32,43,19441601,17663956,3720930,1075544,0.210900
dgram,20480,512,32,44,18842298,17249041,3738234,1126677,0.220600
dgram,20480,512,32,45,17238970,15050072,3739443,1108531,0.218300
dgram,20480,512,32,46,15580649,13389736,3695394,1029721,0.225600
dgram,20480,512,32,47,16293415,14300379,3705798,1062983,0.223200
dgram,20480,512,32,48,16216328,14053003,3753656,1095985,0.229600
dgram,20480,512,32,49,21784979,20213327,3784471,1126845,0.215900
dgram,20480,512,32,50,20225778,19035595,3663585,1079339,0.209000
dgram,20480,512,32,51,22310063,20366586,3819033,1537726,0.206000
dgram,20480,512,32,52,23604493,21506842,3753106,1478577,0.194800
dgram,20480,512,32,53,21276130,19232678,3701560,1525762,0.212400
dgram,20480,512,32,54,21273749,19170422,3830844,1608810,0.221700
dgram,20480,512,32,55,21672613,20517952,3829666,1602079,0.218000
dgram,20480,512,32,56,20940132,18524367,3825521,1642685,0.223800
dgram,20480,512,32,57,22192448,20835579,3752631,1511365,0.206000
dgram,20480,512,32,58,18052810,16279561,3737178,1032413,0.219800
dgram,20480,512,32,59,18597060,17386369,3714917,1051707,0.223700
dgram,20480,512,32,60,18156143,16372212,3710816,1043017,0.222400
dgram,20480,512,32,61,17281450,15264915,3769706,1188045,0.227700
dgram,20480,512,32,62,16234944,14144129,3747015,1083469,0.225000
dgram,20480,512,32,63,16597553,14569176,3697184,1069378,0.218900
dgram,20480,512,32,64,16038594,13917506,3709776,1150606,0.225300
dgram,20480,1024,32,1,18980542,17148211,3669430,942251,0.187000
dgram,20480,1024,32,2,18541578,16784137,3554664,921198,0.180900
dgram,20480,1024,32,3,23989929,21841863,3631684,1350317,0.185500
dgram,20480,1024,32,4,24038268,22335270,3635907,1347028,0.185000
dgram,20480,1024,32,5,19875987,18204848,3763510,1416627,0.192400
dgram,20480,1024,32,6,19772045,17967788,3763968,1418294,0.194700
dgram,20480,1024,32,7,19409130,17579728,3645608,1375118,0.187700
dgram,20480,1024,32,8,19512523,17622269,3712239,1409023,0.193200
dgram,20480,1024,32,9,19616832,17403520,3663998,1368768,0.186700
dgram,20480,1024,32,10,16713214,14558129,3600442,938717,0.184200
dgram,20480,1024,32,11,16783649,14522973,3637299,948891,0.186200
dgram,20480,1024,32,12,16698138,14652367,3618221,939649,0.185200
dgram,20480,1024,32,13,15316916,13037808,3755431,1004201,0.196800
dgram,20480,1024,32,14,15044212,12778959,3720225,999381,0.193400
dgram,20480,1024,32,15,15264915,12981046,3743588,980409,0.196300
dgram,20480,1024,32,16,15267723,12897550,3808966,993720,0.196700
dgram,20480,1024,32,17,18924207,17093096,3635372,942480,0.186600
dgram,20480,1024,32,18,18651747,17067156,3623775,930591,0.184600
dgram,20480,1024,32,19,23328188,22078312,3610249,1337832,0.183200
dgram,20480,1024,32,20,23066714,21618536,3600687,1355289,0.186600
dgram,20480,1024,32,21,19325817,17711747,3703579,1388704,0.190300
dgram,20480,1024,32,22,19416759,17494340,3704023,1402796,0.191900
dgram,20480,1024,32,23,19612193,17721940,3750902,1454556,0.198000
dgram,20480,1024,32,24,19524242,17871353,3720394,1408962,0.192800
dgram,20480,1024,32,25,19362622,17283769,3637896,1358380,0.185000
dgram,20480,1024,32,26,16662860,14650963,3596923,929016,0.185000
dgram,20480,1024,32,27,16644000,14864525,3604588,948186,0.189300
dgram,20480,1024,32,28,16909747,14763512,3685954,957092,0.189200
dgram,20480,1024,32,29,15376792,13058439,3750886,995280,0.198000
dgram,20480,1024,32,30,14929344,12663908,3712300,976630,0.192500
dgram,20480,1024,32,31,14971336,12697111,3707435,963885,0.192600
dgram,20480,1024,32,32,15303183,12929166,3766386,994194,0.198300
dgram,20480,1024,32,33,18567580,16872699,3595025,928557,0.183700
dgram,20480,1024,32,34,18879590,17228532,3664090,941378,0.187600
dgram,20480,1024,32,35,22987429,21202400,3557893,1309527,0.180900
dgram,20480,1024,32,36,23518006,21631597,3620241,1345222,0.184300
dgram,20480,1024,32,37,19483166,17767410,3677508,1399461,0.191000
dgram,20480,1024,32,38,19697765,17871841,3719186,1407478,0.193500
dgram,20480,1024,32,39,19612987,17747086,3713937,1398603,0.193100
dgram,20480,1024,32,40,19580760,17479448,3758873,1433717,0.194700
dgram,20480,1024,32,41,19329662,17152910,3572121,1339285,0.184700
dgram,20480,1024,32,42,18018325,15779500,3739916,1056220,0.207800
dgram,20480,1024,32,43,17034808,14953270,3712300,941072,0.190300
dgram,20480,1024,32,44,16853960,14731896,3660801,941302,0.187500
dgram,20480,1024,32,45,15163475,12870023,3722506,973386,0.194200
dgram,20480,1024,32,46,15264854,12940763,3763402,988503,0.195700
dgram,20480,1024,32,47,14824913,12561370,3687285,965430,0.190200
dgram,20480,1024,32,48,14929283,12675443,3728518,974886,0.193300
dgram,20480,1024,32,49,19162366,17624527,3735893,978419,0.191100
dgram,20480,1024,32,50,18570692,16671344,3575595,925329,0.182000
dgram,20480,1024,32,51,23572572,21447943,3606210,1337190,0.182700
dgram,20480,1024,32,52,23565553,21722723,3590038,1338613,0.182500
dgram,20480,1024,32,53,19638499,17951309,3732573,1426679,0.196800
dgram,20480,1024,32,54,19319896,17100298,3742120,1413980,0.193500
dgram,20480,1024,32,55,19414624,17674942,3727784,1413307,0.193000
dgram,20480,1024,32,56,19345775,17597794,3701897,1426067,0.193300
dgram,20480,1024,32,57,19356152,17215349,3648148,1362312,0.186600
dgram,20480,1024,32,58,16850909,14588403,3627538,945127,0.186700
dgram,20480,1024,32,59,16622455,14633507,3615864,924548,0.185800
dgram,20480,1024,32,60,16629535,14399255,3614793,943780,0.185600
dgram,20480,1024,32,61,14871055,12678251,3684301,983545,0.190900
dgram,20480,1024,32,62,15003928,12712431,3744216,975192,0.193400
dgram,20480,1024,32,63,14953209,12680693,3704023,975650,0.192900
dgram,20480,1024,32,64,15297568,12889005,3757298,996750,0.197700
dgram,20480,2048,32,1,18515761,17137102,3668588,921840,0.188200
dgram,20480,2048,32,2,20645760,18548719,3603211,1333166,0.183500
dgram,20480,2048,32,3,21222968,21068245,3472335,1283823,0.177000
dgram,20480,2048,32,4,22180302,21807684,3617379,1340938,0.185100
dgram,20480,2048,32,5,19985362,18785962,3831702,1489256,0.206200
dgram,20480,2048,32,6,19730113,18652479,3822614,1497625,0.206200
dgram,20480,2048,32,7,18343642,17179155,3642195,1400792,0.193100
dgram,20480,2048,32,8,19850291,18306532,3824801,1485584,0.205600
dgram,20480,2048,32,9,18717970,17171892,3503287,1298527,0.180000
dgram,20480,2048,32,10,16003254,14595055,3498284,910059,0.182000
dgram,20480,2048,32,11,16919513,15217735,3767702,970326,0.193500
dgram,20480,2048,32,12,16890215,14958091,3714457,966256,0.193200
dgram,20480,2048,32,13,15610190,13543911,3738433,1015813,0.203700
dgram,20480,2048,32,14,15472860,13156888,3737377,992281,0.198800
dgram,20480,2048,32,15,15959066,13684535,3828335,1032719,0.207000
dgram,20480,2048,32,16,15639731,13397854,3755140,1028084,0.205200
dgram,20480,2048,32,17,17617386,16687640,3525044,910028,0.181100
dgram,20480,2048,32,18,22380436,22046758,3623086,1332691,0.184700
