algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgetrf_nopiv,12288,320,32,1,240173762,236705998,34415300,19357330,1.755600
dgetrf_nopiv,12288,320,32,2,238543396,237811036,34074079,19686999,1.742900
dgetrf_nopiv,12288,320,32,3,236131842,233152662,34884902,20648773,1.846400
dgetrf_nopiv,12288,320,32,4,233615003,232032243,34662686,20507187,1.827300
dgetrf_nopiv,12288,320,32,5,181289331,172560349,34271296,18364682,1.801000
dgetrf_nopiv,12288,320,32,6,182402914,173501692,34615271,18317435,1.828200
dgetrf_nopiv,12288,320,32,7,181006556,171431752,34817583,18927783,1.880100
dgetrf_nopiv,12288,320,32,8,181554467,171341359,34910989,19019262,1.881200
dgetrf_nopiv,12288,640,32,1,249529024,239501340,36286735,20870486,1.908100
dgetrf_nopiv,12288,640,32,2,255694963,243216723,37107565,21648719,1.997200
dgetrf_nopiv,12288,640,32,3,252651697,242521169,38072260,22493678,2.103000
dgetrf_nopiv,12288,640,32,4,256895399,243810961,38607744,22954391,2.171300
dgetrf_nopiv,12288,640,32,5,200200965,184190202,37855429,21892326,2.031700
dgetrf_nopiv,12288,640,32,6,202329987,189826663,38150290,22309771,2.122600
dgetrf_nopiv,12288,640,32,7,202139680,186732249,38918962,22671449,2.205600
dgetrf_nopiv,12288,640,32,8,205227258,188788640,39268353,23042519,2.263100
dgetrf_nopiv,12288,960,32,1,243402209,236083013,35438105,19808665,1.954200
dgetrf_nopiv,12288,960,32,2,253203392,242206106,36112299,21977456,2.127400
dgetrf_nopiv,12288,960,32,3,255430254,235076303,37936320,22066808,2.307900
dgetrf_nopiv,12288,960,32,4,258606210,241725150,37881208,23912523,2.461500
dgetrf_nopiv,12288,960,32,5,200784032,186010082,36612456,20845914,2.146000
dgetrf_nopiv,12288,960,32,6,203402494,192380061,36807868,22057321,2.240200
dgetrf_nopiv,12288,960,32,7,212998600,197818219,39248661,23574378,2.528600
dgetrf_nopiv,12288,960,32,8,216619685,198037030,39141913,23696900,2.591500
dgetrf_nopiv,12288,1280,32,1,244337814,238220643,35191055,20265478,2.068800
dgetrf_nopiv,12288,1280,32,2,268134384,261691346,37733043,23781432,2.493500
dgetrf_nopiv,12288,1280,32,3,274148530,264096248,41199901,24487833,2.854400
dgetrf_nopiv,12288,1280,32,4,287503231,278180318,41915941,27060988,3.169900
dgetrf_nopiv,12288,1280,32,5,220416245,203925931,38777865,21867495,2.534100
dgetrf_nopiv,12288,1280,32,6,244584946,218199026,41704832,22070479,2.936500
dgetrf_nopiv,12288,1280,32,7,239835568,218994862,42722481,23936789,3.066500
dgetrf_nopiv,12288,1280,32,8,264127376,244034714,45584483,27217553,3.568400
