algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgetrf_nopiv,12288,512,32,1,263548947,251595242,37870407,19609766,1.979700
dgetrf_nopiv,12288,512,32,2,263462888,250692230,37721492,20170419,1.989300
dgetrf_nopiv,12288,512,32,3,261836854,249082980,38977683,20840681,2.106800
dgetrf_nopiv,12288,512,32,4,268369552,249526521,39455212,21335147,2.171800
dgetrf_nopiv,12288,512,32,5,206403158,188977177,39157718,20384313,2.086300
dgetrf_nopiv,12288,512,32,6,209919141,190808045,39695116,19952470,2.151000
dgetrf_nopiv,12288,512,32,7,208324967,190598939,40348181,20855628,2.235600
dgetrf_nopiv,12288,512,32,8,211780341,193778130,40793334,21198532,2.299000
dgetrf_nopiv,12288,1024,32,1,243811388,236141058,34031147,21747894,1.982600
dgetrf_nopiv,12288,1024,32,2,260625492,249719881,36047549,22869200,2.240500
dgetrf_nopiv,12288,1024,32,3,266444997,248592564,38588865,23561862,2.524500
dgetrf_nopiv,12288,1024,32,4,273528963,255024005,38920277,24985742,2.679700
dgetrf_nopiv,12288,1024,32,5,208048966,186166943,35520052,22215875,2.201100
dgetrf_nopiv,12288,1024,32,6,212730595,199636452,36747249,22964795,2.375100
dgetrf_nopiv,12288,1024,32,7,221998456,206890279,38649345,25139185,2.699800
dgetrf_nopiv,12288,1024,32,8,234361826,218577810,40946962,25661435,2.926900
dgetrf_nopiv,12288,2048,32,1,309686707,252897485,41358991,22326219,2.955100
dgetrf_nopiv,12288,2048,32,2,358328856,325138938,48816838,28417945,4.186900
dgetrf_nopiv,12288,2048,32,3,360739738,320449436,52563135,27573552,4.514700
dgetrf_nopiv,12288,2048,32,4,400030714,371704432,56405837,34176513,5.561600
dgetrf_nopiv,12288,2048,32,5,326670611,275917140,53036685,25004254,4.388600
dgetrf_nopiv,12288,2048,32,6,367179602,324813500,55239901,34632774,5.310600
dgetrf_nopiv,12288,2048,32,7,379502630,322946072,59526486,31648203,5.620100
dgetrf_nopiv,12288,2048,32,8,406031676,391643284,62142067,44978389,6.580200
