algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dcesca,20480,512,32,1,47168214,44825813,7879806,2426733,0.489600
dcesca,20480,512,32,2,44434152,41631730,7797629,2456308,0.493400
dcesca,20480,512,32,3,41882888,38920920,7576667,2303598,0.461300
dcesca,20480,512,32,4,43121899,39101645,7852481,2567753,0.504000
dcesca,20480,512,32,5,42122512,39038047,7776653,2421975,0.474000
dcesca,20480,512,32,6,42381239,38246240,7888328,2569405,0.507200
dcesca,20480,512,32,7,41758316,38502526,7737042,2380604,0.478600
dcesca,20480,512,32,8,39445029,36118438,7796039,2444909,0.476300
dcesca,20480,512,32,9,45940068,43819773,7683415,2846932,0.474800
dcesca,20480,512,32,10,37888636,35818817,7204372,2957673,0.412700
dcesca,20480,512,32,11,43330577,39321372,7725475,3348680,0.464800
dcesca,20480,512,32,12,39685933,35790679,7689245,2707258,0.464200
dcesca,20480,512,32,13,33774388,30493880,7129066,1945609,0.395100
dcesca,20480,512,32,14,39235129,35915558,7775093,2434567,0.476800
dcesca,20480,512,32,15,40787860,37469631,7770564,2432929,0.469200
dcesca,20480,512,32,16,41358354,37266201,8044649,2587429,0.519900
dcesca,20480,512,32,17,41520035,38924034,7602631,2325631,0.464200
dcesca,20480,512,32,18,41532060,38289575,7899971,2553983,0.519700
dcesca,20480,512,32,19,40764605,37307034,7851165,2504702,0.493800
dcesca,20480,512,32,20,37623012,33473608,7811125,2609783,0.509700
dcesca,20480,512,32,21,39255636,34929964,7816770,2451029,0.487200
dcesca,20480,512,32,22,33781285,29845077,7545624,2339508,0.440700
dcesca,20480,512,32,23,38980369,35066317,7905051,2501213,0.482800
dcesca,20480,512,32,24,37074979,32635964,8004027,2561541,0.512400
dcesca,20480,512,32,25,42078201,40199543,7872156,2466880,0.478200
dcesca,20480,512,32,26,41925918,38588036,7919402,2674670,0.519500
dcesca,20480,512,32,27,39049400,35646027,7671788,2418700,0.481300
dcesca,20480,512,32,28,38324792,34398105,7934243,2574056,0.513400
dcesca,20480,512,32,29,39154991,35510346,7884014,2533374,0.490400
dcesca,20480,512,32,30,38279809,33955418,8029960,2600893,0.529400
dcesca,20480,512,32,31,39141990,34732333,7952542,2476733,0.487600
dcesca,20480,512,32,32,37138332,32550942,8020689,2568212,0.522400
dcesca,20480,512,32,33,45463080,44395577,7805051,2478034,0.493800
dcesca,20480,512,32,34,41844864,38494469,7537851,2344970,0.456700
dcesca,20480,512,32,35,41168718,38542565,7566416,2289094,0.453600
dcesca,20480,512,32,36,39724263,36170684,7648654,2367216,0.474600
dcesca,20480,512,32,37,41883987,39097801,7732666,2367736,0.481500
dcesca,20480,512,32,38,41245255,37473903,7944739,2536480,0.503600
dcesca,20480,512,32,39,39340170,36310576,7666065,2331521,0.458800
dcesca,20480,512,32,40,40628619,36651640,7919265,2579091,0.500300
dcesca,20480,512,32,41,45261847,43631541,7652265,2304226,0.470000
dcesca,20480,512,32,42,37851161,35270418,7228118,2072844,0.416100
dcesca,20480,512,32,43,45628118,40183796,7918178,3317162,0.476700
dcesca,20480,512,32,44,39979146,36307219,7793132,2840048,0.469600
dcesca,20480,512,32,45,41524979,38039759,7770947,2375065,0.472000
dcesca,20480,512,32,46,34749362,31556438,7362590,2131779,0.422400
dcesca,20480,512,32,47,41060137,37466029,7799742,2446057,0.480000
dcesca,20480,512,32,48,40607867,36013457,7893209,2575785,0.505500
dcesca,20480,512,32,49,43092847,40265217,7784594,2470476,0.485400
dcesca,20480,512,32,50,41743484,38354394,7989323,2616682,0.521000
dcesca,20480,512,32,51,39706441,35959259,7790041,2477636,0.471100
dcesca,20480,512,32,52,38332665,34052830,7934687,2549041,0.514300
dcesca,20480,512,32,53,39006004,35287629,7833722,2461709,0.489100
dcesca,20480,512,32,54,38355126,33871556,8042231,2597695,0.519200
dcesca,20480,512,32,55,38270837,34581211,7891786,2549791,0.485900
dcesca,20480,512,32,56,38014246,33315344,8134122,2738807,0.533500
dcesca,20480,512,32,57,41584671,39002280,7716127,2365609,0.477300
dcesca,20480,512,32,58,41746048,38492211,7985973,2628510,0.526300
dcesca,20480,512,32,59,30938337,27045280,7138123,1984915,0.391900
dcesca,20480,512,32,60,31398662,27623648,7224844,2047645,0.422900
dcesca,20480,512,32,61,38268762,34635349,7825797,2436831,0.484900
dcesca,20480,512,32,62,37564906,33048317,7993623,2598690,0.513000
dcesca,20480,512,32,63,29751633,25767207,7258733,2064857,0.406900
dcesca,20480,512,32,64,38328332,33512060,8157685,2653188,0.540100
dcesca,20480,512,32,65,47005129,45485114,7843607,2433098,0.493700
dcesca,20480,512,32,66,38431847,35602570,7233029,2098870,0.412800
dcesca,20480,512,32,67,43029431,40025899,7706488,2325110,0.465300
dcesca,20480,512,32,68,41855910,37824000,7880265,2507058,0.498600
dcesca,20480,512,32,69,42714673,39695638,7726178,2432716,0.469800
dcesca,20480,512,32,70,35543916,32222940,7357846,2151349,0.423200
dcesca,20480,512,32,71,40694232,37313564,7720946,2358281,0.468000
dcesca,20480,512,32,72,39209128,35843109,7817305,2471639,0.480500
dcesca,20480,512,32,73,44870857,42362929,7569399,2365074,0.464900
dcesca,20480,512,32,74,43015454,39955098,7630125,2406553,0.486500
dcesca,20480,512,32,75,42272963,39739339,7640622,2410485,0.469000
dcesca,20480,512,32,76,40686724,37087246,7604269,2441804,0.469600
dcesca,20480,512,32,77,41693680,38614037,7752005,2424070,0.467300
dcesca,20480,512,32,78,41211443,37279812,7967766,2574974,0.512100
dcesca,20480,512,32,79,41924087,38398645,7870596,2430252,0.480000
dcesca,20480,512,32,80,39549581,35509431,7841204,2453967,0.483800
dcesca,20480,512,32,81,41557999,38897911,7574739,2327574,0.470500
dcesca,20480,512,32,82,41005693,37594447,7855280,2616545,0.511000
dcesca,20480,512,32,83,39083640,35730927,7729162,2401855,0.481300
dcesca,20480,512,32,84,36499968,32478738,7653198,2494466,0.491300
dcesca,20480,512,32,85,38638390,34928133,7817336,2441941,0.487000
dcesca,20480,512,32,86,38485070,33904820,8040609,2642999,0.528400
dcesca,20480,512,32,87,38144190,34705844,7762807,2507318,0.492200
dcesca,20480,512,32,88,37302700,32540200,8001012,2565014,0.524900
dcesca,20480,512,32,89,32725624,30020370,6973771,1948791,0.395900
dcesca,20480,512,32,90,40639789,37129421,7816510,2580514,0.508100
dcesca,20480,512,32,91,38877891,35126009,7669094,2443517,0.481900
dcesca,20480,512,32,92,38643883,34472262,7896560,2589097,0.519400
dcesca,20480,512,32,93,39062278,35188143,7811293,2460760,0.495100
dcesca,20480,512,32,94,37270168,33125220,7963635,2625679,0.512700
dcesca,20480,512,32,95,38521569,34564914,7906734,2475999,0.487200
dcesca,20480,512,32,96,37430080,32878822,8050844,2653020,0.523800
dcesca,20480,512,32,97,44709053,42949842,7666156,2358434,0.473900
dcesca,20480,512,32,98,38662377,36377958,7242240,2127954,0.425300
dcesca,20480,512,32,99,42558240,39524069,7624480,2446042,0.471700
dcesca,20480,512,32,100,39248190,35627960,7545455,2345704,0.465200
dcesca,20480,512,32,101,41664322,38395104,7762807,2371745,0.470400
dcesca,20480,512,32,102,39396201,35445954,7728061,2411203,0.480400
dcesca,20480,512,32,103,41564896,38055444,7834227,2428936,0.483000
dcesca,20480,512,32,104,39034202,34579135,7800674,2416497,0.480300
dcesca,20480,512,32,105,36885587,34984041,7123466,1976057,0.390000
dcesca,20480,512,32,106,44886970,41643570,7803306,2564616,0.500000
dcesca,20480,512,32,107,42292616,39517538,7593191,2405252,0.463800
dcesca,20480,512,32,108,42006301,38130518,7856687,2518289,0.502400
dcesca,20480,512,32,109,41735245,38403283,7698501,2363513,0.472800
dcesca,20480,512,32,110,40945330,36565275,7906367,2531523,0.503400
dcesca,20480,512,32,111,41433976,38306298,7888588,2411632,0.486300
dcesca,20480,512,32,112,39362571,35574067,7840883,2517385,0.478500
dcesca,20480,512,32,113,33908421,30777326,7066657,1959486,0.394200
dcesca,20480,512,32,114,35069063,31760112,7287574,2122783,0.432900
dcesca,20480,512,32,115,38125452,34806247,7624219,2373580,0.480400
dcesca,20480,512,32,116,37757289,33509436,7827098,2517738,0.511300
dcesca,20480,512,32,117,38768150,35058993,7818177,2484766,0.484500
dcesca,20480,512,32,118,39304526,34806979,8161816,2688715,0.540200
dcesca,20480,512,32,119,38766686,34638034,7869050,2445368,0.494200
dcesca,20480,512,32,120,36737699,32556557,7951563,2671747,0.519500
dcesca,20480,512,32,121,41205339,39152671,7697751,2376840,0.480500
dcesca,20480,512,32,122,41149370,38054346,7956198,2559384,0.521600
dcesca,20480,512,32,123,38827415,35319001,7745733,2389034,0.475900
dcesca,20480,512,32,124,31508831,27520499,7223191,2101455,0.426200
dcesca,20480,512,32,125,38387719,34961642,7861599,2448107,0.495500
dcesca,20480,512,32,126,37737879,33347449,7998228,2618411,0.523200
dcesca,20480,512,32,127,39391318,35525239,7996744,2519268,0.497900
dcesca,20480,512,32,128,37241421,32613564,8061570,2606171,0.527900
dcesca,20480,1024,32,1,37342556,34395969,7207677,1846986,0.365500
dcesca,20480,1024,32,2,38155359,36111602,7121415,1919706,0.378900
dcesca,20480,1024,32,3,36256499,33293677,7045313,1852188,0.373500
dcesca,20480,1024,32,4,36562773,33450354,7133182,2308617,0.375100
dcesca,20480,1024,32,5,36818204,32755898,7353792,2798462,0.388400
dcesca,20480,1024,32,6,36503324,32882668,7401406,2906296,0.392500
dcesca,20480,1024,32,7,34144688,30111373,7236518,2270581,0.388300
dcesca,20480,1024,32,8,34305942,31297771,7455032,2115500,0.391900
dcesca,20480,1024,32,9,36738615,36064421,6728664,2624348,0.354600
dcesca,20480,1024,32,10,38742149,37681361,7112343,2767020,0.374600
dcesca,20480,1024,32,11,41968398,39741475,7007033,2679214,0.363500
dcesca,20480,1024,32,12,41348222,38514550,7130351,2752700,0.377200
dcesca,20480,1024,32,13,40116597,37187832,7264624,2705116,0.369300
dcesca,20480,1024,32,14,40278156,36617216,7364823,2781953,0.376100
dcesca,20480,1024,32,15,36314299,31647135,7489870,2393853,0.390600
dcesca,20480,1024,32,16,35326814,31150921,7528365,2026653,0.399800
dcesca,20480,1024,32,17,33092628,29017382,7200655,1880660,0.364200
dcesca,20480,1024,32,18,33098609,29719223,6975714,1935924,0.376300
dcesca,20480,1024,32,19,31737834,27399100,7367272,1941707,0.375900
dcesca,20480,1024,32,20,30850446,27371939,6992972,1923394,0.372800
dcesca,20480,1024,32,21,30613264,26590141,7243311,1893926,0.397200
dcesca,20480,1024,32,22,30868451,26663201,7352553,1949893,0.377000
dcesca,20480,1024,32,23,31158733,26805961,7463830,2027571,0.399100
dcesca,20480,1024,32,24,30365523,25951166,7441155,2010344,0.398100
dcesca,20480,1024,32,25,33884862,30906110,6985705,1867595,0.372200
dcesca,20480,1024,32,26,33578649,30940839,7136731,1919645,0.390700
dcesca,20480,1024,32,27,31922953,28205738,7101388,1924388,0.374200
dcesca,20480,1024,32,28,31577067,28201405,7155397,1931564,0.383200
dcesca,20480,1024,32,29,32163919,28370105,7357632,2018284,0.403300
dcesca,20480,1024,32,30,30887555,26925773,7364885,1988205,0.383700
dcesca,20480,1024,32,31,29134935,24797300,7265939,1950383,0.375700
dcesca,20480,1024,32,32,30925886,26257867,7544920,2035038,0.405000
dcesca,20480,1024,32,33,37810694,35777984,6972134,1877800,0.367500
dcesca,20480,1024,32,34,38110742,36481046,7190587,1918942,0.382900
dcesca,20480,1024,32,35,36011687,33664709,7090616,1899878,0.372000
dcesca,20480,1024,32,36,36195769,33463477,7263124,1927111,0.391900
dcesca,20480,1024,32,37,36083282,33373144,7363890,1952831,0.393100
dcesca,20480,1024,32,38,36000519,32516580,7384009,1997981,0.392800
dcesca,20480,1024,32,39,33826390,30143173,7367471,1918161,0.377700
dcesca,20480,1024,32,40,35205538,31187298,7457847,2049665,0.400900
dcesca,20480,1024,32,41,37801478,34482090,7228271,1904130,0.368700
dcesca,20480,1024,32,42,38530236,37960596,7126006,2770157,0.374100
dcesca,20480,1024,32,43,38482873,40185627,7047807,2701338,0.367100
dcesca,20480,1024,32,44,37934412,38795921,7078912,2702302,0.377700
dcesca,20480,1024,32,45,37901209,37588955,7315986,2767907,0.372000
dcesca,20480,1024,32,46,37143826,36950711,7394199,2894623,0.393000
dcesca,20480,1024,32,47,35295442,31927958,7429160,2404930,0.391300
dcesca,20480,1024,32,48,35316499,31374614,7537346,2026944,0.402400
dcesca,20480,1024,32,49,34071751,30004684,7316935,1920287,0.376700
dcesca,20480,1024,32,50,33469214,29919724,7002014,1932329,0.376700
dcesca,20480,1024,32,51,31357891,27266654,7214455,1896221,0.371300
dcesca,20480,1024,32,52,31830485,28581043,7192775,1965055,0.386200
dcesca,20480,1024,32,53,31809123,27975087,7301757,1975016,0.390600
dcesca,20480,1024,32,54,32378396,28083546,7467731,2069677,0.405600
dcesca,20480,1024,32,55,30995160,26735344,7451850,2025154,0.400300
dcesca,20480,1024,32,56,30588057,26148797,7433918,2054775,0.401300
dcesca,20480,1024,32,57,33840978,31544536,7036409,1895242,0.372900
dcesca,20480,1024,32,58,34031102,30894697,7215235,1962562,0.385900
dcesca,20480,1024,32,59,31861491,28359790,7102137,1922598,0.376600
dcesca,20480,1024,32,60,31751444,28195485,7216352,1972063,0.385000
dcesca,20480,1024,32,61,31478191,27387076,7435494,1965055,0.391500
dcesca,20480,1024,32,62,32056497,27870290,7461290,2058233,0.401300
dcesca,20480,1024,32,63,29770675,25276669,7394811,1982834,0.383700
dcesca,20480,1024,32,64,29141100,24813901,7387344,1946160,0.379300
dcesca,20480,1024,32,65,37262661,35995391,6925500,1846465,0.364100
dcesca,20480,1024,32,66,38447167,36334074,7200425,1937255,0.381600
dcesca,20480,1024,32,67,36052642,34119541,7132325,1907497,0.374400
dcesca,20480,1024,32,68,36064177,33698400,7212252,1949143,0.386900
dcesca,20480,1024,32,69,36107818,32612709,7287895,1946833,0.383900
dcesca,20480,1024,32,70,35602081,32250894,7341231,1970043,0.392900
dcesca,20480,1024,32,71,34937471,31302471,7371754,1954254,0.387900
dcesca,20480,1024,32,72,33551550,30180831,7424677,1933858,0.378600
dcesca,20480,1024,32,73,37159512,35427888,6807751,1858644,0.358000
dcesca,20480,1024,32,74,38648278,37701075,6929125,2642647,0.370100
dcesca,20480,1024,32,75,42423841,41188371,7073664,2700955,0.366900
dcesca,20480,1024,32,76,43147716,40631000,7362023,2738042,0.374700
dcesca,20480,1024,32,77,41045244,38718712,7168325,2742648,0.375600
dcesca,20480,1024,32,78,40616900,39182762,7533857,2927747,0.397700
dcesca,20480,1024,32,79,34422702,30967145,7368923,2355787,0.384600
dcesca,20480,1024,32,80,35249666,31227703,7489992,2042061,0.400200
dcesca,20480,1024,32,81,33259986,29089952,7222182,1890529,0.366000
dcesca,20480,1024,32,82,34524936,31003278,7286778,1985297,0.386700
dcesca,20480,1024,32,83,31162396,28379810,6979033,1864045,0.368900
dcesca,20480,1024,32,84,32240213,28752795,7216215,2004713,0.391000
dcesca,20480,1024,32,85,32568947,28674854,7513509,2015989,0.398700
dcesca,20480,1024,32,86,30912031,27028801,7284713,1952066,0.396500
dcesca,20480,1024,32,87,29579454,25246640,7362605,1941662,0.380200
dcesca,20480,1024,32,88,30726483,26258295,7400763,2028459,0.402500
dcesca,20480,1024,32,89,33653600,31315593,6989224,1882374,0.372100
dcesca,20480,1024,32,90,33399877,30875897,7068768,1921557,0.378900
dcesca,20480,1024,32,91,31534404,28620776,7023144,1894247,0.372000
