algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dcesca,8192,512,32,1,6192978,5885239,1119608,322386,0.087300
dcesca,8192,512,32,2,6742048,6256576,1163917,363666,0.080300
dcesca,8192,512,32,3,5625474,5289049,1107689,310009,0.079500
dcesca,8192,512,32,4,5330431,4925280,1104492,316052,0.078600
dcesca,8192,512,32,5,5591600,5346300,1149199,322264,0.077800
dcesca,8192,512,32,6,5599595,5092394,1122668,326319,0.079500
dcesca,8192,512,32,7,5423143,4828723,1116808,304715,0.076700
dcesca,8192,512,32,8,7498394,6618575,1318462,472158,0.093100
dcesca,8192,512,32,9,6158858,5821213,1114284,315685,0.080000
dcesca,8192,512,32,10,5581895,5346299,1112586,298809,0.080200
dcesca,8192,512,32,11,5845139,5536363,1180977,336401,0.062200
dcesca,8192,512,32,12,5436876,4862964,1132751,307102,0.078300
dcesca,8192,512,32,13,5273058,4676319,1096153,285528,0.075900
dcesca,8192,512,32,14,6631636,5785203,1259174,415655,0.082000
dcesca,8192,512,32,15,5068530,4599232,1082031,282346,0.075200
dcesca,8192,512,32,16,5434862,4777149,1193156,337319,0.063400
dcesca,8192,512,32,17,5963486,5561448,1145312,348167,0.083800
dcesca,8192,512,32,18,6299362,6016403,1154890,368592,0.086300
dcesca,8192,512,32,19,6195724,5549607,1228407,377267,0.080400
dcesca,8192,512,32,20,5757187,5170824,1199872,383250,0.083700
dcesca,8192,512,32,21,5259020,4577075,1162831,332652,0.084100
dcesca,8192,512,32,22,5776047,5036425,1217865,396745,0.092400
dcesca,8192,512,32,23,4545032,3836782,1089896,282315,0.080600
dcesca,8192,512,32,24,5316271,4797168,1199443,381567,0.088400
dcesca,8192,512,32,25,5346910,4989245,1096505,301639,0.080200
dcesca,8192,512,32,26,5851059,5369188,1159312,358112,0.088700
dcesca,8192,512,32,27,6198532,5573838,1199061,386019,0.085900
dcesca,8192,512,32,28,5595261,4979785,1185719,359091,0.086800
dcesca,8192,512,32,29,5939621,5478685,1208547,394098,0.084800
dcesca,8192,512,32,30,5892563,5222277,1227978,393577,0.093900
dcesca,8192,512,32,31,6133102,5373338,1256956,412962,0.092000
dcesca,8192,512,32,32,5039721,4323841,1178437,340501,0.087800
dcesca,8192,512,32,33,6053818,5757920,1131191,306367,0.081400
dcesca,8192,512,32,34,5674973,5098132,1097163,307377,0.080700
dcesca,8192,512,32,35,5575486,5174486,1089620,304026,0.079800
dcesca,8192,512,32,36,6091232,5587144,1204875,376012,0.076700
dcesca,8192,512,32,37,5079089,4743701,1076753,284687,0.074900
dcesca,8192,512,32,38,5557175,4844531,1136545,308999,0.077800
dcesca,8192,512,32,39,5637559,5291063,1158960,346362,0.081600
dcesca,8192,512,32,40,6335555,5718369,1273113,405466,0.077600
dcesca,8192,512,32,41,7409466,7008893,1219135,405328,0.076900
dcesca,8192,512,32,42,5813096,5373766,1122546,315991,0.080800
dcesca,8192,512,32,43,5614915,5167528,1112539,315210,0.081800
dcesca,8192,512,32,44,5986495,5572739,1176800,358724,0.081600
dcesca,8192,512,32,45,5401658,4879748,1110107,306520,0.078400
dcesca,8192,512,32,46,5943649,5317797,1222118,347264,0.068100
dcesca,8192,512,32,47,5792954,5121080,1198985,342490,0.065500
dcesca,8192,512,32,48,5652390,5094470,1151080,325522,0.080500
dcesca,8192,512,32,49,6106002,5537401,1207063,345337,0.085200
dcesca,8192,512,32,50,5288865,4809436,1141487,317077,0.083500
