algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgesv_nopiv,28672,512,32,1,3273996135,3052780698,459020777,229275656,23.268500
dgesv_nopiv,28672,512,32,2,3262990732,3049114814,456174181,228454873,23.119100
dgesv_nopiv,28672,512,32,3,3218489807,3035008466,460349720,233152370,23.506000
dgesv_nopiv,28672,512,32,4,3205245335,3028243529,460972889,232955933,23.564400
dgesv_nopiv,28672,512,32,5,2432291320,2226621437,473948850,232254872,24.183100
dgesv_nopiv,28672,512,32,6,2446821800,2208581687,473117846,232882508,24.216100
dgesv_nopiv,28672,512,32,7,2428368784,2203757847,477448694,232757125,24.593500
dgesv_nopiv,28672,512,32,8,2444568205,2215361761,480569129,233555510,24.795400
dgesv_nopiv,28672,1024,32,1,2952452708,2773518107,406538718,236922244,20.812500
dgesv_nopiv,28672,1024,32,2,2967777314,2773636759,404493612,243182514,20.955200
dgesv_nopiv,28672,1024,32,3,2915825604,2753618988,410285305,243476335,21.503300
dgesv_nopiv,28672,1024,32,4,2925590655,2770755358,412422883,245882919,21.795800
dgesv_nopiv,28672,1024,32,5,2202804969,2026142824,411430127,243271208,21.348800
dgesv_nopiv,28672,1024,32,6,2222581285,2044344559,413642171,245267323,21.743800
dgesv_nopiv,28672,1024,32,7,2204014377,2020835342,418450257,251901204,22.294300
dgesv_nopiv,28672,1024,32,8,2200996868,2025759645,419287427,247243762,22.433700
dgesv_nopiv,28672,2048,32,1,2756018274,2594455028,380764093,224220001,20.515800
dgesv_nopiv,28672,2048,32,2,2856535290,2687573015,392253551,232186419,22.309900
dgesv_nopiv,28672,2048,32,3,2827927209,2706177826,411991714,237375063,23.581600
dgesv_nopiv,28672,2048,32,4,2937251697,2768403619,417346546,250022732,25.564700
dgesv_nopiv,28672,2048,32,5,2243868828,2033324751,406905229,228877428,22.856900
dgesv_nopiv,28672,2048,32,6,2281892047,2100205988,409163555,239641575,23.867400
dgesv_nopiv,28672,2048,32,7,2200761578,2061543917,405625521,258948690,24.090800
dgesv_nopiv,28672,2048,32,8,2309005380,2121372376,422382678,255679218,25.849400
