algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgetrs_nopiv,28672,512,32,1,29179551,28238209,4326412,2137854,0.287800
dgetrs_nopiv,28672,512,32,2,32593056,31331646,4533604,2286554,0.304800
dgetrs_nopiv,28672,512,32,3,22628971,20501717,4439631,2196743,0.311100
dgetrs_nopiv,28672,512,32,4,23207155,21596258,4580744,2016525,0.322900
dgetrs_nopiv,28672,1024,32,1,26512322,25672786,4411204,1827355,0.266800
dgetrs_nopiv,28672,1024,32,2,31741618,30532698,4815736,2415701,0.301100
dgetrs_nopiv,28672,1024,32,3,21049934,18852308,4344099,2135605,0.271400
dgetrs_nopiv,28672,1024,32,4,21865789,19971751,4564847,2007283,0.291000
dgetrs_nopiv,28672,2048,32,1,23072206,29514512,5342316,2751169,0.361400
dgetrs_nopiv,28672,2048,32,2,25935053,29848068,5817840,2701720,0.401100
dgetrs_nopiv,28672,2048,32,3,24132812,21407843,5468878,1914015,0.358900
dgetrs_nopiv,28672,2048,32,4,25607296,24019775,5678029,2244188,0.406100
