algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dcesca,12288,512,32,1,15351462,14557702,2686634,798599,0.172900
dcesca,12288,512,32,2,14119349,12891202,2730973,775725,0.147300
dcesca,12288,512,32,3,14094873,13149685,2622098,795906,0.172500
dcesca,12288,512,32,4,14419213,13539333,2737583,875053,0.169600
dcesca,12288,512,32,5,14680138,13645656,2734814,819514,0.177400
dcesca,12288,512,32,6,14775474,13444423,2813547,880897,0.185700
dcesca,12288,512,32,7,13913172,12603544,2709110,802669,0.170700
dcesca,12288,512,32,8,13001920,11817658,2693259,791790,0.170700
dcesca,12288,512,32,9,15507468,15183677,2714021,809814,0.172800
dcesca,12288,512,32,10,14809899,14013270,2734798,802561,0.175800
dcesca,12288,512,32,11,13627285,11955109,2720968,742953,0.160600
dcesca,12288,512,32,12,14503686,13342617,2744606,861160,0.182200
dcesca,12288,512,32,13,14169092,12982816,2697053,793305,0.172000
dcesca,12288,512,32,14,14022181,12612761,2742509,872865,0.178700
dcesca,12288,512,32,15,14340417,12863920,2766102,824318,0.175300
dcesca,12288,512,32,16,13791041,12478362,2789649,839924,0.180000
dcesca,12288,512,32,17,14681481,13762721,2765904,822375,0.176500
dcesca,12288,512,32,18,13248257,12322540,2671166,802669,0.181400
dcesca,12288,512,32,19,13292141,11941131,2744039,809829,0.177300
dcesca,12288,512,32,20,13407742,11910187,2758254,914083,0.191200
dcesca,12288,512,32,21,14003993,12592314,2812614,882719,0.188500
dcesca,12288,512,32,22,12980497,11392976,2789465,878541,0.198400
dcesca,12288,512,32,23,12570463,11267488,2723431,810288,0.180800
dcesca,12288,512,32,24,12566618,10858798,2795019,854260,0.188000
dcesca,12288,512,32,25,14879234,14270472,2796733,843627,0.183700
dcesca,12288,512,32,26,13692836,12532439,2747651,833559,0.185800
dcesca,12288,512,32,27,13441799,12049469,2755117,837200,0.178500
dcesca,12288,512,32,28,13029569,11527193,2739159,865078,0.186600
dcesca,12288,512,32,29,13849818,12565520,2816317,958637,0.179500
dcesca,12288,512,32,30,13085599,11478792,2778587,891745,0.192000
dcesca,12288,512,32,31,13469998,12050201,2820586,875129,0.180800
dcesca,12288,512,32,32,13132412,11488252,2847973,898385,0.195300
dcesca,12288,512,32,33,14090784,12922940,2684477,740673,0.156700
dcesca,12288,512,32,34,14791833,13612575,2760456,787215,0.177500
dcesca,12288,512,32,35,14435144,13377407,2678847,785426,0.171200
dcesca,12288,512,32,36,13693386,12041290,2747299,779413,0.173000
dcesca,12288,512,32,37,14064417,13204495,2744101,795233,0.178300
dcesca,12288,512,32,38,14516992,13114835,2785074,873355,0.186500
dcesca,12288,512,32,39,13863367,12813810,2696182,837369,0.175200
dcesca,12288,512,32,40,12433928,11191561,2759784,758773,0.167400
dcesca,12288,512,32,41,15079124,14288294,2653785,810211,0.170600
dcesca,12288,512,32,42,15072472,14170312,2669651,841516,0.175400
dcesca,12288,512,32,43,14190760,13253384,2658757,789220,0.171100
dcesca,12288,512,32,44,13750086,12176605,2759661,782641,0.171000
dcesca,12288,512,32,45,13948878,12758390,2689954,811298,0.171000
dcesca,12288,512,32,46,13698879,12537932,2693015,812491,0.176000
dcesca,12288,512,32,47,14114405,12925443,2718305,829550,0.176400
dcesca,12288,512,32,48,12974881,11433808,2783360,786450,0.173100
dcesca,12288,512,32,49,13991603,12915311,2653204,816944,0.165300
dcesca,12288,512,32,50,14460046,13302639,2770999,911972,0.187400
dcesca,12288,512,32,51,13304470,11968902,2713012,811390,0.174200
dcesca,12288,512,32,52,12628751,11167269,2679229,863930,0.180800
dcesca,12288,512,32,53,14302637,12954129,2850849,914175,0.189800
dcesca,12288,512,32,54,13545925,12056366,2844072,974426,0.195000
dcesca,12288,512,32,55,12456511,10995333,2738119,800419,0.179300
dcesca,12288,512,32,56,14018275,12358611,2896948,984203,0.214500
dcesca,12288,512,32,57,14270349,13495204,2720432,812262,0.175000
dcesca,12288,512,32,58,13719813,12417083,2763838,864603,0.182100
dcesca,12288,512,32,59,13379116,12172699,2685960,840291,0.175100
dcesca,12288,512,32,60,15213523,13572536,2958102,1018430,0.218400
dcesca,12288,512,32,61,14203027,12789152,2848111,893244,0.183800
dcesca,12288,512,32,62,12686490,11102266,2771182,848967,0.186300
