algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgetrs_nopiv,24576,512,32,1,22965457,23011659,3363047,1323190,0.237000
dgetrs_nopiv,24576,512,32,2,25059139,23668091,3315709,1764304,0.229200
dgetrs_nopiv,24576,512,32,3,17931656,16429768,3523835,1868711,0.244300
dgetrs_nopiv,24576,512,32,4,16616901,14969139,3271079,1173847,0.232100
dgetrs_nopiv,24576,1024,32,1,21200324,20894355,3508566,1452612,0.220400
dgetrs_nopiv,24576,1024,32,2,24534300,23424501,3651422,1929177,0.237400
dgetrs_nopiv,24576,1024,32,3,17279375,15483664,3561197,1529954,0.228900
dgetrs_nopiv,24576,1024,32,4,16721149,14700279,3471922,1509773,0.220500
dgetrs_nopiv,24576,2048,32,1,19279492,16687274,3986247,1542653,0.258200
dgetrs_nopiv,24576,2048,32,2,20461251,20450265,4326794,1861444,0.308300
dgetrs_nopiv,24576,2048,32,3,18353469,16643207,4202145,1845670,0.282000
dgetrs_nopiv,24576,2048,32,4,20226022,19415478,4545569,1754237,0.333000
