algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgetrs_nopiv,24576,512,32,1,23036745,22819521,3344962,1706654,0.231500
dgetrs_nopiv,24576,512,32,2,25792964,25157834,3560998,1855982,0.251600
dgetrs_nopiv,24576,512,32,3,16152973,14756432,3255916,1692961,0.220500
dgetrs_nopiv,24576,512,32,4,17409867,15644857,3416092,1469795,0.241300
dgetrs_nopiv,24576,1024,32,1,20619576,19288769,3372013,1302596,0.207600
dgetrs_nopiv,24576,1024,32,2,24131408,23860779,3640512,1802692,0.231800
dgetrs_nopiv,24576,1024,32,3,17651871,16126484,3698576,1680261,0.234300
dgetrs_nopiv,24576,1024,32,4,16818927,14705285,3507219,1578379,0.222400
dgetrs_nopiv,24576,2048,32,1,19766490,14820030,3813265,1473328,0.246900
dgetrs_nopiv,24576,2048,32,2,20952522,19167615,4196806,1770623,0.305900
dgetrs_nopiv,24576,2048,32,3,19799205,19272533,4321363,1825948,0.319100
dgetrs_nopiv,24576,2048,32,4,20358407,18920667,4306170,1835847,0.325600
