algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgram,28672,512,32,1,41116717,39653463,7142515,2096437,0.407900
dgram,28672,512,32,2,47456360,44582406,7177200,2781923,0.372800
dgram,28672,512,32,3,45010321,41690018,6930104,2617693,0.349700
dgram,28672,512,32,4,46272648,44054452,7145574,2719958,0.365300
dgram,28672,512,32,5,37707179,34737826,7070528,2770661,0.369800
dgram,28672,512,32,6,37994104,33095618,7515437,2775818,0.427800
dgram,28672,512,32,7,37387356,33459753,7048481,2699257,0.363600
dgram,28672,512,32,8,38249658,33673376,7158442,2876078,0.383900
dgram,28672,512,32,9,38467126,36211211,7000347,2687827,0.363400
dgram,28672,512,32,10,36494413,33248328,7330123,2119769,0.418800
dgram,28672,512,32,11,36583524,33503393,7257800,2088740,0.406900
dgram,28672,512,32,12,35623200,32873023,7178959,2154194,0.426600
dgram,28672,512,32,13,33693273,29874313,7433658,2193286,0.420800
dgram,28672,512,32,14,32030192,27981374,7342715,2178537,0.435600
dgram,28672,512,32,15,33555273,29474717,7404312,2166403,0.419500
dgram,28672,512,32,16,33162757,28724902,7481593,2233325,0.446600
dgram,28672,512,32,17,41987442,39668355,7377339,2080784,0.415500
dgram,28672,512,32,18,45905339,41946181,7029631,2699608,0.363000
dgram,28672,512,32,19,46620669,42962171,7031604,2722926,0.366300
dgram,28672,512,32,20,46930971,44307992,7134314,2851093,0.382400
dgram,28672,512,32,21,37821193,33057227,7114576,2736114,0.367900
dgram,28672,512,32,22,41155901,34794772,7550749,3143002,0.428300
dgram,28672,512,32,23,37572231,32843788,7047624,2706769,0.364900
dgram,28672,512,32,24,37803675,34312962,7128561,2793046,0.379400
dgram,28672,512,32,25,39163718,36866178,7081514,2754306,0.370100
dgram,28672,512,32,26,36207305,32959083,7219519,2104607,0.415800
dgram,28672,512,32,27,38649193,35438813,7451743,2138191,0.419500
dgram,28672,512,32,28,33266089,30545454,7081834,1927081,0.388800
dgram,28672,512,32,29,32930397,29061327,7331439,2104117,0.421300
dgram,28672,512,32,30,32723244,28513233,7464289,2173809,0.431700
dgram,28672,512,32,31,32708168,28892504,7326772,2076899,0.421600
dgram,28672,512,32,32,29358994,25314999,7079402,1979621,0.381900
dgram,28672,512,32,33,39975850,38623680,7191750,2058217,0.412000
dgram,28672,512,32,34,50359551,46937075,7443603,3079385,0.419800
dgram,28672,512,32,35,45716436,43180615,6975178,2643075,0.356900
dgram,28672,512,32,36,50434136,47329896,7507174,3170130,0.424000
dgram,28672,512,32,37,37751735,33676976,7036944,2756280,0.370100
dgram,28672,512,32,38,39315817,34033482,7599128,3197762,0.432900
dgram,28672,512,32,39,37874781,33481115,7006972,2757764,0.365700
dgram,28672,512,32,40,37809534,33997411,7052673,2810840,0.376000
dgram,28672,512,32,41,39459799,37005337,7169274,2663837,0.359400
dgram,28672,512,32,42,36818815,33585058,7353042,2107881,0.432600
dgram,28672,512,32,43,33303382,30153731,6950989,1888311,0.361800
dgram,28672,512,32,44,37982142,34561496,7528319,2197814,0.431600
dgram,28672,512,32,45,33502538,29341111,7440788,2137594,0.418600
dgram,28672,512,32,46,32173013,28053639,7417119,2207759,0.439700
dgram,28672,512,32,47,33049354,28971544,7373820,2135467,0.428400
dgram,28672,512,32,48,32473000,28170704,7420285,2199926,0.445000
dgram,28672,512,32,49,43905222,41156999,7459913,2241037,0.435000
dgram,28672,512,32,50,46480167,43607737,7106207,2766240,0.374900
dgram,28672,512,32,51,46085270,42890271,6981161,2671717,0.360500
dgram,28672,512,32,52,45900579,43421275,7094931,2782902,0.372000
dgram,28672,512,32,53,36891263,32486306,7009726,2709799,0.363300
dgram,28672,512,32,54,38146264,34417209,7209513,2819116,0.378200
dgram,28672,512,32,55,38570702,34166966,7110385,2780301,0.375200
dgram,28672,512,32,56,37690883,33516638,7024644,2748201,0.371300
dgram,28672,512,32,57,43868784,40977312,7358856,2969944,0.398900
dgram,28672,512,32,58,37510402,34416782,7513677,2183219,0.432400
dgram,28672,512,32,59,37591273,35050996,7307555,2071574,0.411200
dgram,28672,512,32,60,38383874,35610931,7612209,2256612,0.443900
dgram,28672,512,32,61,33191382,29315293,7374768,2127526,0.428800
dgram,28672,512,32,62,32731056,28325184,7463462,2219663,0.445400
dgram,28672,512,32,63,32588662,28505176,7271830,2155984,0.434500
dgram,28672,512,32,64,33631567,29141527,7543955,2251073,0.444300
dgram,28672,1024,32,1,37487635,34023961,7134665,1819093,0.362000
dgram,28672,1024,32,2,47305909,44324166,7102244,2620875,0.359700
dgram,28672,1024,32,3,48404783,45304755,7173772,2681325,0.367400
dgram,28672,1024,32,4,47703003,43896494,7091657,2649440,0.359700
dgram,28672,1024,32,5,38638146,35265779,7275609,2732075,0.373000
dgram,28672,1024,32,6,38226526,34946444,7269688,2731631,0.371300
dgram,28672,1024,32,7,38530114,34944551,7138291,2705636,0.368300
dgram,28672,1024,32,8,38476525,35091036,7268234,2734095,0.372900
dgram,28672,1024,32,9,39100120,34440342,7183625,2667632,0.363300
dgram,28672,1024,32,10,33459142,29275559,7155045,1840269,0.364700
dgram,28672,1024,32,11,33040138,29053759,7114194,1846802,0.360700
dgram,28672,1024,32,12,33471044,29243273,7220529,1855492,0.366700
dgram,28672,1024,32,13,29860946,25363094,7336411,1904499,0.379400
dgram,28672,1024,32,14,29409227,24901181,7313553,1861597,0.374900
dgram,28672,1024,32,15,29670151,25105770,7386075,1888066,0.379200
dgram,28672,1024,32,16,29407457,24994076,7303516,1922460,0.378200
dgram,28672,1024,32,17,36825833,33600561,7042835,1814810,0.360000
dgram,28672,1024,32,18,46909487,43756663,7043264,2604473,0.356200
dgram,28672,1024,32,19,45703069,42949353,6880027,2526336,0.346800
dgram,28672,1024,32,20,47797118,44674263,7172013,2694223,0.367700
dgram,28672,1024,32,21,38915367,35284822,7366445,2736573,0.375200
dgram,28672,1024,32,22,38553185,35060579,7291796,2754979,0.373200
dgram,28672,1024,32,23,38118005,34447299,7153730,2694728,0.365700
dgram,28672,1024,32,24,38208765,34569675,7324462,2732855,0.374000
dgram,28672,1024,32,25,39797323,35604523,7193662,2693901,0.367900
dgram,28672,1024,32,26,33667943,29442185,7232968,1851652,0.368400
dgram,28672,1024,32,27,33560583,29302538,7222472,1825320,0.366500
dgram,28672,1024,32,28,33580114,29539963,7228821,1865284,0.369700
dgram,28672,1024,32,29,29675889,25148922,7367225,1913571,0.377600
dgram,28672,1024,32,30,30369429,25960321,7448697,1963694,0.392000
dgram,28672,1024,32,31,29402757,24818235,7328975,1863570,0.375500
dgram,28672,1024,32,32,29426805,25065853,7380307,1880370,0.378800
dgram,28672,1024,32,33,37107388,33688024,7079892,1778686,0.358800
dgram,28672,1024,32,34,47377626,43297496,7058839,2580957,0.356900
dgram,28672,1024,32,35,47962462,44880684,7169963,2638883,0.363800
dgram,28672,1024,32,36,46761355,43420238,7056039,2599500,0.357400
dgram,28672,1024,32,37,38735069,34819430,7328502,2707993,0.373300
dgram,28672,1024,32,38,38410241,34907870,7324584,2743428,0.374100
dgram,28672,1024,32,39,38180933,34515415,7241735,2703770,0.369100
dgram,28672,1024,32,40,38781700,35097383,7403686,2810779,0.379600
dgram,28672,1024,32,41,39761617,35255098,7221738,2694820,0.368800
dgram,28672,1024,32,42,33496252,29217089,7190969,1852310,0.365000
dgram,28672,1024,32,43,33425207,29194811,7151923,1832098,0.363900
dgram,28672,1024,32,44,33639379,29318712,7183809,1833429,0.368600
dgram,28672,1024,32,45,29975997,25487118,7267760,1919676,0.381600
dgram,28672,1024,32,46,29321519,24831296,7275854,1876407,0.374600
dgram,28672,1024,32,47,30047164,25438533,7354939,1923301,0.382900
dgram,28672,1024,32,48,29326341,24791745,7354129,1890131,0.377000
dgram,28672,1024,32,49,37249660,33850621,7142851,1817380,0.362500
dgram,28672,1024,32,50,47576295,43706309,7113750,2639511,0.359600
dgram,28672,1024,32,51,48428281,45144294,7255612,2723629,0.373700
dgram,28672,1024,32,52,47845764,43915232,7270973,2710104,0.370000
dgram,28672,1024,32,53,38461327,34740512,7358979,2739388,0.373800
dgram,28672,1024,32,54,37980860,34373203,7270376,2725297,0.371700
dgram,28672,1024,32,55,37988184,34349461,7284131,2698568,0.370900
dgram,28672,1024,32,56,38353112,34722323,7367287,2752194,0.375900
dgram,28672,1024,32,57,38566979,34241367,7124904,2623996,0.360100
dgram,28672,1024,32,58,33478613,29378342,7209972,1824831,0.366200
dgram,28672,1024,32,59,32758522,28978137,7066520,1821908,0.357300
dgram,28672,1024,32,60,33135596,28962267,7176893,1825306,0.364200
dgram,28672,1024,32,61,29462937,24992672,7369628,1880340,0.375800
dgram,28672,1024,32,62,29446397,24903195,7341093,1912011,0.376000
dgram,28672,1024,32,63,29554917,25030759,7419903,1931778,0.378600
dgram,28672,1024,32,64,29367967,24788145,7375274,1892243,0.377100
dgram,28672,2048,32,1,37264553,33686376,7146217,1787881,0.362700
dgram,28672,2048,32,2,46050114,43102002,6927212,2533849,0.349500
dgram,28672,2048,32,3,45502020,42696546,6972914,2565703,0.355000
dgram,28672,2048,32,4,46106205,42873913,7100026,2602790,0.358300
dgram,28672,2048,32,5,37181301,29592148,7030732,2615382,0.363900
dgram,28672,2048,32,6,39325034,31888529,7459178,2827027,0.389100
dgram,28672,2048,32,7,37876612,30939435,7398590,2756005,0.381100
dgram,28672,2048,32,8,37506618,31008465,7110951,2720630,0.374900
