algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgetrs_nopiv,20480,512,32,1,16918902,16417866,2442018,941822,0.172100
dgetrs_nopiv,20480,512,32,2,20778450,19301709,2660547,1385705,0.186600
dgetrs_nopiv,20480,512,32,3,12332427,11247652,2405695,1274735,0.166500
dgetrs_nopiv,20480,512,32,4,12436431,11142672,2434214,883621,0.168700
dgetrs_nopiv,20480,1024,32,1,15796041,15303916,2650250,1035367,0.170100
dgetrs_nopiv,20480,1024,32,2,18238662,17689652,2787752,1411700,0.184100
dgetrs_nopiv,20480,1024,32,3,13128201,11524995,2617722,1229049,0.174500
dgetrs_nopiv,20480,1024,32,4,12833341,12000580,2612139,1172853,0.179800
dgetrs_nopiv,20480,2048,32,1,13383754,12393584,2802119,1177656,0.188500
dgetrs_nopiv,20480,2048,32,2,15380087,14591027,3188290,1522901,0.239100
dgetrs_nopiv,20480,2048,32,3,15207664,14978477,3421692,1432508,0.255600
dgetrs_nopiv,20480,2048,32,4,15740011,14865502,3418158,1388506,0.262300
