algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgetrf_nopiv,24576,512,32,1,2035179909,1915168864,287681096,145164854,14.548700
dgetrf_nopiv,24576,512,32,2,2035689735,1916267372,286488782,146776771,14.513000
dgetrf_nopiv,24576,512,32,3,2013163608,1909807122,289583131,148206204,14.831100
dgetrf_nopiv,24576,512,32,4,2026547974,1893952426,288007154,149630404,14.846800
dgetrf_nopiv,24576,512,32,5,1536646640,1416181006,298416387,143695335,15.252600
dgetrf_nopiv,24576,512,32,6,1548109806,1404381170,298401255,146850165,15.301600
dgetrf_nopiv,24576,512,32,7,1534560586,1397869163,301190843,147931860,15.585700
dgetrf_nopiv,24576,512,32,8,1540236840,1402235119,302067747,147446253,15.678100
dgetrf_nopiv,24576,1024,32,1,1836911557,1749289223,254276544,149238618,13.080500
dgetrf_nopiv,24576,1024,32,2,1857609686,1752097077,254417136,154094011,13.304600
dgetrf_nopiv,24576,1024,32,3,1827790364,1732977925,259130485,154989046,13.682000
dgetrf_nopiv,24576,1024,32,4,1861368953,1739172305,261107857,158175423,14.146900
dgetrf_nopiv,24576,1024,32,5,1404318915,1279667866,258425171,154444733,13.559700
dgetrf_nopiv,24576,1024,32,6,1407927426,1302862143,260680130,157560899,13.875600
dgetrf_nopiv,24576,1024,32,7,1404638189,1289769037,265833400,159697284,14.383800
dgetrf_nopiv,24576,1024,32,8,1407774900,1293941756,266165777,159704797,14.463200
dgetrf_nopiv,24576,2048,32,1,1768563038,1699791303,242109510,146100205,13.507000
dgetrf_nopiv,24576,2048,32,2,1856315377,1760985543,251316714,153538147,15.214600
dgetrf_nopiv,24576,2048,32,3,1820019145,1728949004,260356321,164764843,16.071700
dgetrf_nopiv,24576,2048,32,4,1900472796,1835318178,275025915,163023566,17.650900
dgetrf_nopiv,24576,2048,32,5,1448289383,1335847045,260726413,146915756,15.319500
dgetrf_nopiv,24576,2048,32,6,1453161196,1362751150,255402472,161889209,15.888100
dgetrf_nopiv,24576,2048,32,7,1540920372,1395042205,280855460,164576179,18.014900
dgetrf_nopiv,24576,2048,32,8,1609446625,1459827806,279850739,184013146,19.518800
