algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dcesca,12288,512,32,1,15931539,15258506,2736527,859692,0.173700
dcesca,12288,512,32,2,15640463,14572656,2787079,870004,0.183500
dcesca,12288,512,32,3,13461025,12124542,2689511,723675,0.164100
dcesca,12288,512,32,4,13166653,11838959,2701016,742218,0.163000
dcesca,12288,512,32,5,14780541,13709620,2745310,821656,0.176200
dcesca,12288,512,32,6,13634853,12337310,2705866,834844,0.175900
dcesca,12288,512,32,7,13788356,12799833,2727332,826169,0.169100
dcesca,12288,512,32,8,13501003,12078643,2708727,808636,0.175800
dcesca,12288,512,32,9,15572409,14867149,2734677,802011,0.169900
dcesca,12288,512,32,10,14349084,12941678,2745478,775389,0.167500
dcesca,12288,512,32,11,14418786,13540188,2677163,807442,0.169500
dcesca,12288,512,32,12,15243736,13874354,2764924,901935,0.187000
dcesca,12288,512,32,13,13668850,12577422,2673338,791117,0.166500
dcesca,12288,512,32,14,15066429,14020106,2833437,937232,0.186900
dcesca,12288,512,32,15,12432219,11147066,2731631,732319,0.163200
dcesca,12288,512,32,16,14422265,13130826,2824839,892648,0.190800
dcesca,12288,512,32,17,14733055,13845179,2823554,840919,0.177500
dcesca,12288,512,32,18,13780177,12624968,2740551,855316,0.186200
dcesca,12288,512,32,19,13501797,12224761,2748829,898432,0.173900
dcesca,12288,512,32,20,12843717,11406648,2763532,888746,0.180700
dcesca,12288,512,32,21,13092130,11725678,2760227,878985,0.175900
dcesca,12288,512,32,22,12988737,11566559,2817801,899915,0.186700
dcesca,12288,512,32,23,12800993,11451875,2753388,866761,0.178200
dcesca,12288,512,32,24,12909512,11374910,2839267,935029,0.181300
dcesca,12288,512,32,25,14522973,13898829,2743075,847131,0.176700
dcesca,12288,512,32,26,14691064,13351345,2835519,918122,0.186100
dcesca,12288,512,32,27,13337368,12086883,2691729,827562,0.177300
dcesca,12288,512,32,28,12954312,11769318,2764909,907091,0.183000
dcesca,12288,512,32,29,14600853,13301418,2848508,907474,0.193800
dcesca,12288,512,32,30,13357693,11767121,2859019,894683,0.190400
dcesca,12288,512,32,31,11500642,10368015,2745524,784753,0.159900
dcesca,12288,512,32,32,13069669,11436006,2842495,897115,0.194100
dcesca,12288,512,32,33,15378867,14868920,2678999,789939,0.176000
dcesca,12288,512,32,34,14741784,14413293,2772116,834584,0.180500
dcesca,12288,512,32,35,13380642,12151153,2724777,736603,0.163700
dcesca,12288,512,32,36,15150657,14046656,2876950,901032,0.175500
dcesca,12288,512,32,37,13162869,11925201,2742157,747022,0.166100
dcesca,12288,512,32,38,13469814,12366180,2695845,811894,0.170100
dcesca,12288,512,32,39,14001246,12844144,2725588,837201,0.170000
dcesca,12288,512,32,40,14203089,12835599,2787798,884524,0.188900
dcesca,12288,512,32,41,13616970,12639189,2666178,712567,0.163000
dcesca,12288,512,32,42,14599877,13880031,2659278,798813,0.171600
dcesca,12288,512,32,43,15813741,14626367,2819882,891195,0.173100
dcesca,12288,512,32,44,14246911,13189907,2766178,836206,0.181800
dcesca,12288,512,32,45,14975242,14356531,2801720,873676,0.164900
dcesca,12288,512,32,46,12894559,11744354,2750420,752225,0.165000
dcesca,12288,512,32,47,13095121,11929657,2805331,783161,0.152500
dcesca,12288,512,32,48,13437954,11854035,2809295,832075,0.160100
dcesca,12288,512,32,49,14831322,13833888,2776338,872513,0.175500
dcesca,12288,512,32,50,14201379,12886563,2740001,912492,0.185500
dcesca,12288,512,32,51,13324612,12043731,2722283,817020,0.172800
dcesca,12288,512,32,52,12705351,11286104,2743107,845508,0.182400
dcesca,12288,512,32,53,11424287,9859167,2689021,733650,0.171200
dcesca,12288,512,32,54,13370815,11620637,2807306,922024,0.186800
dcesca,12288,512,32,55,13556850,12094024,2826032,879735,0.191500
