algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dcesca,24576,512,32,1,53843124,50089716,10250020,2863196,0.563300
dcesca,24576,512,32,2,65772720,61648951,11314779,3670424,0.717200
dcesca,24576,512,32,3,69497136,63105490,11189701,4655637,0.669600
dcesca,24576,512,32,4,58444492,55501200,11308735,4992053,0.673100
dcesca,24576,512,32,5,50472405,45729924,10460442,3395927,0.569500
dcesca,24576,512,32,6,61271877,55528727,11543422,3803427,0.733900
dcesca,24576,512,32,7,59062898,54623822,11134438,3447014,0.672700
dcesca,24576,512,32,8,60963894,54792280,11713650,3778075,0.748000
dcesca,24576,512,32,9,71406312,69003363,11175702,4248259,0.676900
dcesca,24576,512,32,10,65068986,61019558,11516906,5187144,0.715300
dcesca,24576,512,32,11,63890827,64449298,11138048,4821535,0.664300
dcesca,24576,512,32,12,52637072,48840451,10710597,3990638,0.602300
dcesca,24576,512,32,13,62332055,55912881,11345471,4751078,0.674200
dcesca,24576,512,32,14,54164046,48787534,11030458,3801224,0.642700
dcesca,24576,512,32,15,61449428,56740638,11486979,4064475,0.698000
dcesca,24576,512,32,16,50389702,45204657,10657950,3095588,0.609900
dcesca,24576,512,32,17,63929402,59031831,11057861,4392660,0.670700
dcesca,24576,512,32,18,59160309,53900863,11366141,3656639,0.728100
dcesca,24576,512,32,19,57207312,52280323,11240252,3480291,0.685400
dcesca,24576,512,32,20,57065345,50839958,11581105,3848470,0.759900
dcesca,24576,512,32,21,56959815,51543996,11421297,3547963,0.706800
dcesca,24576,512,32,22,55352824,49024654,11677129,3812255,0.744100
dcesca,24576,512,32,23,56794044,51268911,11580876,3612819,0.719400
dcesca,24576,512,32,24,55848063,49126461,11765088,3847690,0.765900
dcesca,24576,512,32,25,61125943,56622292,11201818,3553425,0.688100
dcesca,24576,512,32,26,59780669,55207317,11429881,3751315,0.738500
dcesca,24576,512,32,27,56984657,51695241,11244491,3487834,0.696700
dcesca,24576,512,32,28,54747113,48382261,11389565,3694246,0.721700
dcesca,24576,512,32,29,56065042,50255731,11353442,3638248,0.697100
dcesca,24576,512,32,30,55699442,49116696,11733264,3898470,0.752200
dcesca,24576,512,32,31,56808876,51493582,11518238,3688173,0.706400
dcesca,24576,512,32,32,56496986,49463924,11872249,3908768,0.786400
dcesca,24576,512,32,33,67867136,64989396,11416645,3505199,0.701700
dcesca,24576,512,32,34,56380471,51632192,10430424,3029079,0.598600
dcesca,24576,512,32,35,70669802,63165426,11082693,4765888,0.661300
dcesca,24576,512,32,36,60910244,54653852,11487637,4014445,0.711000
