algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dcesca,24576,512,32,1,66280897,64298541,11158412,3425869,0.689300
dcesca,24576,512,32,2,64939287,60060515,11105765,3588600,0.714200
dcesca,24576,512,32,3,67547984,58891329,11142409,4458206,0.662500
dcesca,24576,512,32,4,61806177,56291909,11682100,3969156,0.721900
dcesca,24576,512,32,5,61561854,56908668,11374846,3487176,0.678100
dcesca,24576,512,32,6,53640610,48866452,10907172,3241841,0.623300
dcesca,24576,512,32,7,61698085,57444189,11431135,3526022,0.704100
dcesca,24576,512,32,8,59651215,54501264,11500306,3614625,0.732000
dcesca,24576,512,32,9,72083556,67871469,11208704,4347357,0.678100
dcesca,24576,512,32,10,65379227,59198029,10449931,4287810,0.588500
dcesca,24576,512,32,11,55888712,48350706,10221930,3954239,0.547100
dcesca,24576,512,32,12,60378569,55113446,11485144,4034916,0.714700
dcesca,24576,512,32,13,63462667,59012483,11381823,3543877,0.713100
dcesca,24576,512,32,14,56749428,52588977,11195744,3504756,0.686500
dcesca,24576,512,32,15,60048125,55658427,11382527,3618970,0.696800
dcesca,24576,512,32,16,58830293,53272263,11556090,3625809,0.729300
dcesca,24576,512,32,17,63606832,58130833,11133168,4327743,0.667200
dcesca,24576,512,32,18,59572662,54325666,11447996,3717946,0.736700
dcesca,24576,512,32,19,55626994,50688530,11141964,3419351,0.684100
dcesca,24576,512,32,20,56808266,51046195,11419706,3838954,0.755200
dcesca,24576,512,32,21,56911353,51267935,11434914,3565528,0.700700
dcesca,24576,512,32,22,54307478,48311888,11524450,3677049,0.736100
dcesca,24576,512,32,23,57243323,51895070,11563357,3657847,0.726300
dcesca,24576,512,32,24,54301558,48062132,11605891,3803642,0.750800
dcesca,24576,512,32,25,60233427,56492104,11060646,3531424,0.683700
dcesca,24576,512,32,26,59633149,55090923,11480707,3798806,0.746000
dcesca,24576,512,32,27,58422702,54341292,11284010,3590635,0.714900
dcesca,24576,512,32,28,55124005,49743891,11383430,3726989,0.732600
dcesca,24576,512,32,29,58195774,53313157,11568544,3653334,0.729500
dcesca,24576,512,32,30,56250345,49964960,11766175,3762729,0.770000
dcesca,24576,512,32,31,43602550,37890589,10552425,2898631,0.582300
dcesca,24576,512,32,32,55442852,49123104,11821515,3881962,0.783100
dcesca,24576,512,32,33,67278026,64731523,11370562,3550426,0.703100
dcesca,24576,512,32,34,62084924,60259977,11233107,4824503,0.692000
dcesca,24576,512,32,35,50146600,46253178,10280192,3652141,0.569200
dcesca,24576,512,32,36,63231101,57776891,11716740,3817580,0.757300
dcesca,24576,512,32,37,62354454,58300876,11498823,3572963,0.709900
dcesca,24576,512,32,38,58125156,53503586,11415728,3618894,0.709000
dcesca,24576,512,32,39,58969271,54160079,11324142,3536244,0.687000
dcesca,24576,512,32,40,56383034,51069144,11325152,3540512,0.695800
dcesca,24576,512,32,41,71742065,66189284,11189839,4255894,0.673200
dcesca,24576,512,32,42,65491776,59576752,11554178,4047523,0.713900
dcesca,24576,512,32,43,51579030,45917241,10414527,2930027,0.574200
dcesca,24576,512,32,44,58113071,53558213,11337345,3536641,0.685600
dcesca,24576,512,32,45,59839385,55562053,11308337,3461181,0.681700
dcesca,24576,512,32,46,58155125,54099410,11407297,3576298,0.702100
dcesca,24576,512,32,47,59007295,54071638,11305231,3468296,0.686100
dcesca,24576,512,32,48,57590124,52073170,11442396,3672643,0.715100
dcesca,24576,512,32,49,62555687,57475927,11053515,4308235,0.675500
dcesca,24576,512,32,50,52292468,48250120,10729232,3284160,0.629900
dcesca,24576,512,32,51,57126929,52871691,11190083,3589900,0.705200
dcesca,24576,512,32,52,52837390,47483521,11191812,3603823,0.707700
dcesca,24576,512,32,53,56808204,51774404,11484516,3608780,0.719100
dcesca,24576,512,32,54,54992352,49114010,11528076,3815529,0.749100
dcesca,24576,512,32,55,57584631,52454822,11577373,3689503,0.742000
dcesca,24576,512,32,56,54669477,48280699,11729072,3882911,0.764800
dcesca,24576,512,32,57,63308127,59774078,11456808,3739427,0.726800
dcesca,24576,512,32,58,59201691,54508894,11510144,3676880,0.738900
dcesca,24576,512,32,59,56379250,51941518,11257112,3509055,0.700700
dcesca,24576,512,32,60,54260482,48471556,11375963,3641752,0.725000
dcesca,24576,512,32,61,56846290,51959645,11500398,3625060,0.716100
dcesca,24576,512,32,62,56067178,49649043,11685405,3842856,0.763700
dcesca,24576,512,32,63,55923807,50256769,11519400,3755645,0.713800
dcesca,24576,512,32,64,54347457,47881408,11674589,3848165,0.758400
dcesca,24576,512,32,65,66698316,64552752,11242455,3416214,0.688600
dcesca,24576,512,32,66,65419510,61244961,11407160,3590925,0.734200
dcesca,24576,512,32,67,50394524,46316166,10322390,2803205,0.557000
dcesca,24576,512,32,68,60826321,55728861,11455492,3627722,0.717800
dcesca,24576,512,32,69,61704981,56812111,11366386,3500181,0.685900
dcesca,24576,512,32,70,57697423,53413864,11469599,3509407,0.694000
dcesca,24576,512,32,71,59619721,55669962,11285892,3406239,0.687200
dcesca,24576,512,32,72,60572233,54180220,11660482,3716630,0.750700
dcesca,24576,512,32,73,71605712,66147840,11121861,4158769,0.665500
dcesca,24576,512,32,74,66149367,60215849,11389549,5047883,0.694100
dcesca,24576,512,32,75,70231083,63766621,11248193,4923632,0.675100
dcesca,24576,512,32,76,61844996,56401894,11717980,4077175,0.721200
dcesca,24576,512,32,77,59812835,56018289,11220837,3481974,0.688000
dcesca,24576,512,32,78,59695465,54519087,11477800,3697888,0.731900
dcesca,24576,512,32,79,60252836,55989114,11365605,3524829,0.702600
dcesca,24576,512,32,80,61176784,55425029,11676394,3737300,0.763300
dcesca,24576,512,32,81,63707662,59998870,11239426,4385347,0.688100
dcesca,24576,512,32,82,63114951,58416111,11642597,3957207,0.791900
dcesca,24576,512,32,83,56218911,51667226,11136028,3436120,0.686100
dcesca,24576,512,32,84,57331335,51795217,11628888,3818390,0.775900
dcesca,24576,512,32,85,57212683,52168201,11465590,3739947,0.713900
dcesca,24576,512,32,86,55252178,49294613,11617550,3727814,0.757800
dcesca,24576,512,32,87,58078708,53090562,11563924,3649157,0.735100
dcesca,24576,512,32,88,54944439,48645017,11685666,3790009,0.766600
dcesca,24576,512,32,89,60420134,57705724,11145760,3445713,0.686000
dcesca,24576,512,32,90,60349516,56240762,11461888,3719062,0.751300
dcesca,24576,512,32,91,56344216,51748585,11124477,3441689,0.691000
dcesca,24576,512,32,92,55384440,49810237,11465774,3815790,0.736100
dcesca,24576,512,32,93,56907936,51872304,11380553,3709821,0.708500
dcesca,24576,512,32,94,56569069,50469536,11813635,3912715,0.776200
dcesca,24576,512,32,95,55025494,49742427,11422078,3490465,0.705400
dcesca,24576,512,32,96,53481492,47398011,11687685,3894493,0.756400
dcesca,24576,512,32,97,66618176,63089071,11169367,3519811,0.694900
dcesca,24576,512,32,98,54399947,51541616,10430301,2963411,0.591500
dcesca,24576,512,32,99,51445669,45675909,10312246,2863517,0.565000
dcesca,24576,512,32,100,58797457,54569990,11370118,4317859,0.696700
dcesca,24576,512,32,101,62038843,57454931,11398638,3622688,0.701600
dcesca,24576,512,32,102,50668388,45866276,10593537,3052564,0.605900
dcesca,24576,512,32,103,60597074,56067361,11377003,3619322,0.701500
dcesca,24576,512,32,104,60652066,54802350,11752924,3840117,0.759500
dcesca,24576,512,32,105,72423826,70947329,11249478,4339065,0.685100
dcesca,24576,512,32,106,64805925,63617818,10532306,4220413,0.587700
dcesca,24576,512,32,107,67827952,65062333,10981085,4610319,0.644700
dcesca,24576,512,32,108,53838729,48560056,10630378,3914459,0.594700
dcesca,24576,512,32,109,60364592,55273051,11418206,4220061,0.680900
dcesca,24576,512,32,110,60614103,55839456,11658830,3824710,0.749700
dcesca,24576,512,32,111,57949986,53640305,11233428,3429388,0.679300
dcesca,24576,512,32,112,59273225,53755538,11556350,3808246,0.740400
dcesca,24576,512,32,113,62998252,59053072,11061640,4279808,0.682200
dcesca,24576,512,32,114,60943447,56005289,11723579,3838234,0.752600
dcesca,24576,512,32,115,57167151,52946641,11266476,3541323,0.706000
dcesca,24576,512,32,116,53763473,48079100,11276926,3613982,0.713200
dcesca,24576,512,32,117,58702853,54073959,11585909,3684378,0.734400
dcesca,24576,512,32,118,56177651,49957575,11732759,3814213,0.768000
dcesca,24576,512,32,119,57059119,51890797,11637838,3666630,0.728400
dcesca,24576,512,32,120,54271773,47936889,11661966,3775214,0.757600
dcesca,24576,512,32,121,62067957,58742037,11181913,3579267,0.709500
dcesca,24576,512,32,122,58987520,54343000,11353717,3731609,0.729400
dcesca,24576,512,32,123,57608190,52674181,11182021,3562758,0.700100
dcesca,24576,512,32,124,54171614,48409605,11335342,3688983,0.723400
dcesca,24576,512,32,125,58069492,53051744,11571910,3636167,0.724900
dcesca,24576,512,32,126,47166322,41624650,10866962,3188504,0.632800
dcesca,24576,512,32,127,56026834,50821281,11545717,3614089,0.717700
dcesca,24576,512,32,128,54515791,48190429,11716174,3802616,0.766200
dcesca,24576,1024,32,1,54983319,52152454,10061005,2731616,0.531700
dcesca,24576,1024,32,2,61282131,56481300,10477975,3276434,0.537500
dcesca,24576,1024,32,3,61939966,59183137,10254702,3841983,0.522700
dcesca,24576,1024,32,4,61829187,58608981,10223919,3838173,0.520200
dcesca,24576,1024,32,5,61435024,58017125,10656863,4085927,0.553600
dcesca,24576,1024,32,6,55107098,54471418,10659663,4105204,0.558700
dcesca,24576,1024,32,7,51463491,46317569,10803958,3460248,0.564000
dcesca,24576,1024,32,8,49619624,45708623,10715447,3188489,0.564500
dcesca,24576,1024,32,9,59006563,57016150,9992093,3815988,0.523200
dcesca,24576,1024,32,10,70286503,65980239,10390781,4018392,0.544600
dcesca,24576,1024,32,11,63032615,59507782,10404933,3902234,0.531000
dcesca,24576,1024,32,12,63438009,59384614,10475236,3943147,0.533700
dcesca,24576,1024,32,13,58426608,56026102,10548004,3949114,0.539200
dcesca,24576,1024,32,14,57505651,55722086,10536085,3953505,0.539900
dcesca,24576,1024,32,15,51192557,45450873,10611881,3354265,0.558100
dcesca,24576,1024,32,16,50401055,45592351,10855946,2918658,0.570900
dcesca,24576,1024,32,17,50727348,46817202,10376491,3592960,0.546200
dcesca,24576,1024,32,18,48529661,43921946,10150907,2790016,0.543300
dcesca,24576,1024,32,19,45816350,39119284,10454199,2698859,0.535300
dcesca,24576,1024,32,20,46248417,41508988,10402761,2823095,0.557700
dcesca,24576,1024,32,21,47752014,42100540,10826142,2963289,0.578700
dcesca,24576,1024,32,22,45651129,39971089,10618521,2935535,0.570500
dcesca,24576,1024,32,23,42656446,36100921,10624366,2801599,0.547200
dcesca,24576,1024,32,24,44234445,37939539,10819777,2933469,0.588700
dcesca,24576,1024,32,25,48534116,43935862,10104074,2675097,0.541100
dcesca,24576,1024,32,26,49185971,45108039,10372574,2844637,0.557800
dcesca,24576,1024,32,27,46570926,42720106,10361206,2788669,0.548900
dcesca,24576,1024,32,28,46431156,41542923,10454659,2874411,0.561500
dcesca,24576,1024,32,29,44912788,38874229,10486191,2787445,0.546300
