algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgesv_nopiv,28672,512,32,1,3256404261,3032401233,457222094,227712378,23.066800
dgesv_nopiv,28672,512,32,2,3276763340,3056499133,459356750,229265864,23.227300
dgesv_nopiv,28672,512,32,3,3220439876,3046438734,462552324,232426247,23.647800
dgesv_nopiv,28672,512,32,4,3199976976,3032595935,459711603,233573227,23.546400
dgesv_nopiv,28672,512,32,5,2411820608,2226463477,471196028,236858168,24.002800
dgesv_nopiv,28672,512,32,6,2430585818,2228910187,473701158,231199631,24.205100
dgesv_nopiv,28672,512,32,7,2433030881,2201862100,477835310,235595719,24.599800
dgesv_nopiv,28672,512,32,8,2431286317,2207914330,477703301,232736639,24.657400
dgesv_nopiv,28672,1024,32,1,2931483950,2761136181,402786454,236336621,20.667200
dgesv_nopiv,28672,1024,32,2,2974408828,2804234215,407682224,240573620,21.128900
dgesv_nopiv,28672,1024,32,3,2917409829,2748013900,411696791,242618649,21.548300
dgesv_nopiv,28672,1024,32,4,2921167083,2765054323,413662413,246000530,21.796100
dgesv_nopiv,28672,1024,32,5,2202394631,2030922963,412069866,246536488,21.373000
dgesv_nopiv,28672,1024,32,6,2220032891,2032985702,413663805,244660127,21.666900
dgesv_nopiv,28672,1024,32,7,2200974285,2022196789,421158923,245928038,22.267800
dgesv_nopiv,28672,1024,32,8,2211379593,2029827812,421435593,248956153,22.428300
dgesv_nopiv,28672,2048,32,1,2753856475,2681114475,384861280,221608566,20.573100
dgesv_nopiv,28672,2048,32,2,2901037923,2728378880,397716064,229624558,22.429000
dgesv_nopiv,28672,2048,32,3,2893501626,2690531748,414711045,231468054,23.780800
dgesv_nopiv,28672,2048,32,4,2872784638,2768479852,411828126,254212422,25.434100
dgesv_nopiv,28672,2048,32,5,2204024997,2047144418,400589832,234998376,22.715700
dgesv_nopiv,28672,2048,32,6,2247393722,2124765556,407547293,244963465,24.108500
dgesv_nopiv,28672,2048,32,7,2255241419,2088004970,419252925,250836049,25.154700
dgesv_nopiv,28672,2048,32,8,2338395320,2166992682,431579416,252378151,26.677500
