algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dcesca,8192,512,32,1,6636641,6322860,1181604,335131,0.087300
dcesca,8192,512,32,2,6414107,5889572,1219762,341420,0.067500
dcesca,8192,512,32,3,5634080,5149950,1100330,308295,0.079200
dcesca,8192,512,32,4,5114123,4713977,1089972,298105,0.074600
dcesca,8192,512,32,5,5512620,5404650,1146842,321331,0.080000
dcesca,8192,512,32,6,6644697,6057723,1255671,411049,0.080200
dcesca,8192,512,32,7,6839948,6059555,1253330,387488,0.076600
dcesca,8192,512,32,8,5753647,5123766,1232247,357469,0.069400
dcesca,8192,512,32,9,5822373,5428941,1073984,291924,0.077000
dcesca,8192,512,32,10,6065170,5581590,1169609,322953,0.062600
dcesca,8192,512,32,11,6317733,5809250,1163442,353690,0.078800
dcesca,8192,512,32,12,6054672,5422289,1143966,335881,0.078600
dcesca,8192,512,32,13,6603194,6126998,1223051,372815,0.079600
dcesca,8192,512,32,14,5185167,5143908,1159510,331061,0.077000
dcesca,8192,512,32,15,5677415,5164415,1223923,344234,0.064200
dcesca,8192,512,32,16,5788132,5117479,1179263,348442,0.081200
dcesca,8192,512,32,17,6456587,6012802,1196154,367475,0.080000
dcesca,8192,512,32,18,5997055,5625291,1203820,359305,0.087200
dcesca,8192,512,32,19,6113693,5339036,1206665,388146,0.092500
dcesca,8192,512,32,20,5984055,5318468,1240478,397325,0.082700
dcesca,8192,512,32,21,5320604,5241747,1255655,376380,0.063900
dcesca,8192,512,32,22,5266832,4626209,1158898,371040,0.085600
dcesca,8192,512,32,23,5161791,4649402,1166166,358310,0.091900
dcesca,8192,512,32,24,6142806,5347948,1292482,414951,0.084700
dcesca,8192,512,32,25,5029956,4495777,1090370,289782,0.083200
dcesca,8192,512,32,26,5765061,5226976,1171368,366435,0.088000
dcesca,8192,512,32,27,5350633,4858447,1129263,321775,0.078500
dcesca,8192,512,32,28,5531053,4915819,1193354,364140,0.088600
dcesca,8192,512,32,29,5523423,5315050,1226570,392828,0.082900
dcesca,8192,512,32,30,5103259,4503895,1131374,331016,0.085400
dcesca,8192,512,32,31,4634815,4027577,1112264,300783,0.084400
dcesca,8192,512,32,32,5115953,4495228,1163381,361340,0.088800
dcesca,8192,512,32,33,6544112,6203902,1163596,329807,0.084100
dcesca,8192,512,32,34,6267745,5750291,1204998,343500,0.066700
dcesca,8192,512,32,35,6043441,5279528,1180747,323763,0.063600
dcesca,8192,512,32,36,5268297,4647266,1106879,293653,0.079100
dcesca,8192,512,32,37,6145309,5771836,1166090,347754,0.079800
dcesca,8192,512,32,38,5759201,5183092,1202656,348029,0.064300
dcesca,8192,512,32,39,5148790,4716968,1097423,295183,0.075700
dcesca,8192,512,32,40,5904953,5336961,1242804,349069,0.066500
dcesca,8192,512,32,41,6255233,5798631,1147378,329256,0.078400
dcesca,8192,512,32,42,5639146,5241869,1127365,310346,0.080100
dcesca,8192,512,32,43,5894089,5235033,1177855,326518,0.061200
dcesca,8192,512,32,44,7670939,7084272,1335170,475432,0.094300
dcesca,8192,512,32,45,7051435,6530500,1261684,391252,0.078700
dcesca,8192,512,32,46,5496629,4996447,1133944,314965,0.080200
dcesca,8192,512,32,47,5620713,4830127,1148082,309029,0.080500
dcesca,8192,512,32,48,5702622,5207872,1144624,332500,0.086600
dcesca,8192,512,32,49,5881759,5329698,1197042,355083,0.066600
dcesca,8192,512,32,50,5768479,5300462,1160490,350768,0.087000
dcesca,8192,512,32,51,4888293,4278493,1111896,306597,0.083000
dcesca,8192,512,32,52,4693530,4062916,1117114,302971,0.081300
dcesca,8192,512,32,53,5433824,4855273,1166931,341557,0.080100
dcesca,8192,512,32,54,5200732,4554432,1174352,372968,0.083000
dcesca,8192,512,32,55,5325914,4612415,1182767,348319,0.092000
dcesca,8192,512,32,56,5204271,4514209,1197684,342323,0.084000
dcesca,8192,512,32,57,4961169,4741870,1067970,280969,0.081000
dcesca,8192,512,32,58,5278490,4747973,1123617,333081,0.085200
dcesca,8192,512,32,59,5443407,4972033,1185506,340441,0.083400
dcesca,8192,512,32,60,5166368,4585743,1159664,361921,0.086600
dcesca,8192,512,32,61,5190294,4491688,1155150,346025,0.087700
dcesca,8192,512,32,62,5575486,5350816,1244685,407760,0.086600
