algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgetrf_nopiv,24576,512,32,1,2041240869,1917940646,287545247,144549566,14.560700
dgetrf_nopiv,24576,512,32,2,2049618533,1922166832,288117834,145996562,14.580400
dgetrf_nopiv,24576,512,32,3,2031982774,1924192461,291759969,148363227,14.961600
dgetrf_nopiv,24576,512,32,4,2017291589,1920720608,290504803,147940137,14.937200
dgetrf_nopiv,24576,512,32,5,1550279906,1407495786,299307428,146819320,15.320300
dgetrf_nopiv,24576,512,32,6,1547927617,1408193661,299777199,142996477,15.389800
dgetrf_nopiv,24576,512,32,7,1526626219,1400363297,301377656,145029694,15.588000
dgetrf_nopiv,24576,512,32,8,1536261875,1408717646,302573213,148597272,15.716300
dgetrf_nopiv,24576,1024,32,1,1858535525,1759482312,257506894,148461484,13.258400
dgetrf_nopiv,24576,1024,32,2,1856258249,1750510594,254110478,154811076,13.243900
dgetrf_nopiv,24576,1024,32,3,1847424470,1723413679,259784116,156676529,13.766700
dgetrf_nopiv,24576,1024,32,4,1848922879,1752259492,262670752,156897583,14.124100
dgetrf_nopiv,24576,1024,32,5,1405440189,1291781117,259168965,157198534,13.667200
dgetrf_nopiv,24576,1024,32,6,1413411726,1301018337,261398786,155101776,13.889100
dgetrf_nopiv,24576,1024,32,7,1396036710,1282673596,264628815,160473820,14.220500
dgetrf_nopiv,24576,1024,32,8,1400045122,1293392990,266323688,160180336,14.389600
dgetrf_nopiv,24576,2048,32,1,1752162995,1665922859,241718412,147971670,13.533300
dgetrf_nopiv,24576,2048,32,2,1852748675,1745000904,251446626,156884257,15.330400
dgetrf_nopiv,24576,2048,32,3,1840864489,1735956920,263562742,160831779,16.273100
dgetrf_nopiv,24576,2048,32,4,2008479600,1842982953,287614357,158136302,18.819500
dgetrf_nopiv,24576,2048,32,5,1420447657,1317731367,253673602,156234451,14.865900
dgetrf_nopiv,24576,2048,32,6,1527184628,1399899431,271177705,153238665,16.896000
dgetrf_nopiv,24576,2048,32,7,1501206484,1407854306,270113131,177036805,17.679500
dgetrf_nopiv,24576,2048,32,8,1521739329,1430200745,267809533,184295859,18.215900
