algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgram,8192,512,32,1,3848806,3618033,611051,215714,0.042100
dgram,8192,512,32,2,2629204,2413690,566834,155876,0.030100
dgram,8192,512,32,3,3749929,3611136,614968,201149,0.037600
dgram,8192,512,32,4,3465628,3327933,614280,194111,0.035100
dgram,8192,512,32,5,3676565,3313834,656753,227679,0.043000
dgram,8192,512,32,6,3442862,3118644,635363,223686,0.040400
dgram,8192,512,32,7,2545831,2251398,567768,162455,0.030900
dgram,8192,512,32,8,2662469,2458856,525876,160741,0.041500
dgram,8192,512,32,9,3669913,3392997,639876,226027,0.039900
dgram,8192,512,32,10,2152765,1841914,501855,127280,0.035600
dgram,8192,512,32,11,1732784,1543331,366573,121957,0.041300
dgram,8192,512,32,12,3179313,3408927,663928,244142,0.039100
dgram,8192,512,32,13,3026970,2729668,653111,222783,0.043100
dgram,8192,512,32,14,2522699,2243891,564356,176791,0.045100
dgram,8192,512,32,15,1279172,1145322,217183,93407,0.044600
dgram,8192,512,32,16,2765313,2440241,601856,200002,0.038300
dgram,8192,512,32,17,1736446,1614681,334887,104591,0.039800
dgram,8192,512,32,18,3199577,3024467,616545,191694,0.029800
dgram,8192,512,32,19,3473930,3326408,610761,189567,0.038400
dgram,8192,512,32,20,3588370,3361990,636281,202236,0.036700
dgram,8192,512,32,21,2979729,2740838,603050,190363,0.037000
dgram,8192,512,32,22,2620111,2317743,547128,156381,0.036200
dgram,8192,512,32,23,3270316,3220329,640534,218469,0.040800
dgram,8192,512,32,24,2917535,2523370,619910,187409,0.033700
dgram,8192,512,32,25,3274711,2924615,616743,195565,0.038600
dgram,8192,512,32,26,3091361,2791374,622174,201516,0.039300
dgram,8192,512,32,27,3031730,2765252,594787,181948,0.036400
dgram,8192,512,32,28,2442437,2221552,554028,162762,0.037400
dgram,8192,512,32,29,1543453,1412228,315011,114613,0.044000
dgram,8192,512,32,30,1894099,1715144,413758,134120,0.042400
