algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgetrf_nopiv,20480,512,32,1,1173990464,1102661728,167080131,84375537,8.483400
dgetrf_nopiv,20480,512,32,2,1185462907,1111567833,168563635,85391718,8.598100
dgetrf_nopiv,20480,512,32,3,1174775496,1094551763,169748665,87524491,8.763600
dgetrf_nopiv,20480,512,32,4,1176851724,1109617399,171115781,88205020,8.857800
dgetrf_nopiv,20480,512,32,5,895935451,823580778,173124503,88395199,8.893200
dgetrf_nopiv,20480,512,32,6,899954728,826223349,174058216,86042855,8.977400
dgetrf_nopiv,20480,512,32,7,900266128,817595746,176350524,88141219,9.203000
dgetrf_nopiv,20480,512,32,8,907527279,821469882,177919676,86593808,9.291700
dgetrf_nopiv,20480,1024,32,1,1093835945,1021786264,150340967,88203735,7.808400
dgetrf_nopiv,20480,1024,32,2,1107860811,1042646195,151732624,91026463,8.122800
dgetrf_nopiv,20480,1024,32,3,1085932706,1031739364,155325875,92328126,8.409200
dgetrf_nopiv,20480,1024,32,4,1110627284,1037983061,157640061,93597260,8.728800
dgetrf_nopiv,20480,1024,32,5,844089453,768599901,153379578,92249529,8.262500
dgetrf_nopiv,20480,1024,32,6,847641751,779177998,154446998,92741393,8.400000
dgetrf_nopiv,20480,1024,32,7,830337352,766140190,156038304,94205328,8.613100
dgetrf_nopiv,20480,1024,32,8,855694769,784909306,160243295,93687821,9.036500
dgetrf_nopiv,20480,2048,32,1,1099284417,1047475773,152053312,83970852,8.756700
dgetrf_nopiv,20480,2048,32,2,1155835237,1117334786,161144511,92490137,10.312600
dgetrf_nopiv,20480,2048,32,3,1151458478,1080125653,164836554,97626561,10.906600
dgetrf_nopiv,20480,2048,32,4,1221839524,1174798140,173512725,110216503,12.733400
dgetrf_nopiv,20480,2048,32,5,916314182,836926812,157300003,96839315,10.029300
dgetrf_nopiv,20480,2048,32,6,995852187,903792669,166554806,102225833,11.567700
dgetrf_nopiv,20480,2048,32,7,1011036719,943132412,180996476,104187277,12.737000
dgetrf_nopiv,20480,2048,32,8,1122702693,1005547047,195864908,102635766,14.441100
