algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgetrf_nopiv,8192,512,32,1,82173800,78581159,11783556,6302223,0.662700
dgetrf_nopiv,8192,512,32,2,84751615,80938147,12102024,6710611,0.718400
dgetrf_nopiv,8192,512,32,3,83947845,80854896,12497851,7258717,0.775400
dgetrf_nopiv,8192,512,32,4,86770041,83485137,13015175,7174721,0.829900
dgetrf_nopiv,8192,512,32,5,67965890,64063434,12544118,6653679,0.733400
dgetrf_nopiv,8192,512,32,6,67988412,64035358,12481602,6772392,0.737200
dgetrf_nopiv,8192,512,32,7,71328614,66990002,13336260,7383505,0.836500
dgetrf_nopiv,8192,512,32,8,72225950,67250865,13309087,7495516,0.857300
dgetrf_nopiv,8192,1024,32,1,82496859,78680646,11381089,7674556,0.836000
dgetrf_nopiv,8192,1024,32,2,91244762,91696420,12662908,9063123,1.033300
dgetrf_nopiv,8192,1024,32,3,98207696,94199344,14297055,9416569,1.190000
dgetrf_nopiv,8192,1024,32,4,107955290,103472636,14846584,10528343,1.392200
dgetrf_nopiv,8192,1024,32,5,74356499,79108867,12717529,8729675,0.993300
dgetrf_nopiv,8192,1024,32,6,84568815,84444974,13797295,9096493,1.155600
dgetrf_nopiv,8192,1024,32,7,90112745,84030852,14708257,9604269,1.278700
dgetrf_nopiv,8192,1024,32,8,102080305,94030216,16310855,9845917,1.494500
dgetrf_nopiv,8192,2048,32,1,130522310,119377135,18579555,10666946,1.744400
dgetrf_nopiv,8192,2048,32,2,164793340,140680182,21071894,13524114,2.327900
dgetrf_nopiv,8192,2048,32,3,155076812,159498676,22577812,14756942,2.511700
dgetrf_nopiv,8192,2048,32,4,199947425,178091341,25290319,18771952,3.205500
dgetrf_nopiv,8192,2048,32,5,166564210,151711099,24168997,15681321,2.662000
dgetrf_nopiv,8192,2048,32,6,196799667,176715124,27401153,17555985,3.260400
dgetrf_nopiv,8192,2048,32,7,205967551,174540935,28606961,16850180,3.397100
dgetrf_nopiv,8192,2048,32,8,226674408,213451847,31819884,21524086,4.025100
