algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgram,8192,512,32,1,3685903,3481620,599576,199879,0.038300
dgram,8192,512,32,2,3778921,3577262,617554,219019,0.040100
dgram,8192,512,32,3,3814626,2972283,611296,167199,0.037200
dgram,8192,512,32,4,3972524,3673392,651152,228093,0.043600
dgram,8192,512,32,5,2322809,2163568,502223,143177,0.035200
dgram,8192,512,32,6,3456290,3203971,647374,219034,0.039000
dgram,8192,512,32,7,4242054,3902517,689480,255387,0.049700
dgram,8192,512,32,8,2990044,3006035,646808,209427,0.038000
dgram,8192,512,32,9,2851128,2810052,575892,178215,0.031900
dgram,8192,512,32,10,3271415,2964714,639020,186583,0.037100
dgram,8192,512,32,11,3308402,3103264,596960,202679,0.039700
dgram,8192,512,32,12,2876824,2624627,578738,172660,0.039600
dgram,8192,512,32,13,2905022,2613092,650693,201363,0.037200
dgram,8192,512,32,14,3361015,3062248,691361,240822,0.048900
dgram,8192,512,32,15,2911858,2555719,631477,197186,0.038200
dgram,8192,512,32,16,2135370,1935725,421347,162822,0.049700
dgram,8192,512,32,17,3287528,3075249,613086,181871,0.036200
dgram,8192,512,32,18,3222709,2943902,563040,180111,0.035100
dgram,8192,512,32,19,3101859,2863579,569098,170855,0.032600
dgram,8192,512,32,20,2401544,2283930,453278,140622,0.038200
dgram,8192,512,32,21,3340323,3010124,617937,215577,0.041600
dgram,8192,512,32,22,3293388,3108757,635838,225859,0.041600
dgram,8192,512,32,23,2847161,2555597,605053,185758,0.035700
dgram,8192,512,32,24,3245963,3035027,656340,217291,0.041800
dgram,8192,512,32,25,2037715,1834834,434429,126393,0.034200
dgram,8192,512,32,26,3116875,2835259,609369,207835,0.037500
dgram,8192,512,32,27,3020500,2785820,588346,195687,0.041900
dgram,8192,512,32,28,3236381,2887566,639051,206321,0.039800
dgram,8192,512,32,29,2799309,2504144,601443,198518,0.039800
dgram,8192,512,32,30,3202385,2839348,650449,235589,0.039300
dgram,8192,512,32,31,2663140,2355890,591988,182713,0.037400
dgram,8192,512,32,32,2736321,2425592,612948,198043,0.039000
dgram,8192,512,32,33,1059140,959165,238221,58078,0.036200
dgram,8192,512,32,34,2664666,2498224,515992,146620,0.037200
dgram,8192,512,32,35,2622613,2529656,474928,143331,0.037500
dgram,8192,512,32,36,3334952,3105461,622160,200598,0.036300
dgram,8192,512,32,37,3055107,2710625,614066,192581,0.037500
dgram,8192,512,32,38,2557854,2197260,565626,158691,0.030100
dgram,8192,512,32,39,3531180,3177299,634169,212012,0.039700
dgram,8192,512,32,40,3274223,2891350,652882,209503,0.038300
dgram,8192,512,32,41,3327994,3172477,605972,209487,0.037500
dgram,8192,512,32,42,3023918,2708550,583267,198074,0.046900
dgram,8192,512,32,43,2598443,2345880,542217,152801,0.036300
dgram,8192,512,32,44,3300467,3041740,619666,211782,0.041700
dgram,8192,512,32,45,2597528,2245661,609996,186828,0.036100
dgram,8192,512,32,46,3585685,3300040,682992,273840,0.048800
dgram,8192,512,32,47,1221249,1132687,207101,91387,0.042700
dgram,8192,512,32,48,2354181,1973750,590748,160482,0.043100
dgram,8192,512,32,49,3461173,3241996,606049,198105,0.038400
dgram,8192,512,32,50,2535272,2339106,469374,150460,0.039900
dgram,8192,512,32,51,3900441,3601126,636358,222294,0.041000
dgram,8192,512,32,52,3349234,3173698,605972,200354,0.040700
dgram,8192,512,32,53,3279960,2951225,618334,202480,0.037800
dgram,8192,512,32,54,3146049,2791436,613790,203750,0.040600
dgram,8192,512,32,55,3464225,3141349,634048,232575,0.040500
dgram,8192,512,32,56,2720391,2403009,560989,162501,0.039000
dgram,8192,512,32,57,3122001,2897087,599240,187854,0.036900
dgram,8192,512,32,58,3873952,3593497,684920,258157,0.053400
dgram,8192,512,32,59,3021781,2809136,613928,186660,0.034700
dgram,8192,512,32,60,2579705,2287287,563591,157621,0.035600
dgram,8192,512,32,61,1681026,1484555,357424,125154,0.044500
dgram,8192,512,32,62,2021357,1998897,379868,169692,0.051400
dgram,8192,512,32,63,1097165,987608,271024,80692,0.037800
dgram,8192,512,32,64,2808892,2528130,625724,207499,0.040900
dgram,8192,1024,32,1,2842034,2627618,592920,153031,0.031300
dgram,8192,1024,32,2,2759698,2573663,563545,154928,0.030300
dgram,8192,1024,32,3,3021416,2354059,567844,135176,0.033600
dgram,8192,1024,32,4,2734917,2420037,549775,148395,0.030300
dgram,8192,1024,32,5,2770989,2425836,576137,163343,0.033000
dgram,8192,1024,32,6,2723077,2445611,590213,167489,0.033900
dgram,8192,1024,32,7,2719720,2463861,589004,161996,0.032600
dgram,8192,1024,32,8,3072868,2764519,627744,194080,0.038300
dgram,8192,1024,32,9,2437921,2204218,557853,149711,0.029800
dgram,8192,1024,32,10,2367913,2107905,538116,141862,0.029500
dgram,8192,1024,32,11,2878044,2571954,589004,177190,0.036000
dgram,8192,1024,32,12,2290338,2190058,534765,142657,0.029500
dgram,8192,1024,32,13,2415826,2093196,588025,162119,0.033200
dgram,8192,1024,32,14,2508905,2200129,610470,172874,0.034200
dgram,8192,1024,32,15,2359980,2003291,564463,156427,0.032000
dgram,8192,1024,32,16,2452569,2178583,597205,174665,0.034600
dgram,8192,1024,32,17,2628473,2395563,543487,150644,0.029600
dgram,8192,1024,32,18,2767449,2665826,596777,159151,0.031700
dgram,8192,1024,32,19,2705193,2433832,562398,152021,0.030900
dgram,8192,1024,32,20,2662285,2426202,529839,153933,0.030200
dgram,8192,1024,32,21,2575860,2323481,578126,158508,0.031400
dgram,8192,1024,32,22,2602044,2318415,580283,166081,0.032500
dgram,8192,1024,32,23,2610161,2244562,583160,158936,0.032000
dgram,8192,1024,32,24,2551934,2297968,567905,161002,0.031500
dgram,8192,1024,32,25,2651299,2229059,575984,159456,0.030900
dgram,8192,1024,32,26,2362115,1974116,538560,136384,0.028700
dgram,8192,1024,32,27,2612664,2359247,589417,165271,0.032500
dgram,8192,1024,32,28,2411126,2135004,549713,148823,0.029700
dgram,8192,1024,32,29,2442560,2175349,591926,169815,0.033800
dgram,8192,1024,32,30,2460138,2069269,581292,162700,0.033100
dgram,8192,1024,32,31,2447382,2075312,609155,163067,0.033400
dgram,8192,1024,32,32,2419306,2113337,581507,164184,0.034000
dgram,8192,1024,32,33,2706903,2447992,573965,148395,0.030200
dgram,8192,1024,32,34,2887749,2628655,582839,158538,0.031300
dgram,8192,1024,32,35,2724236,2358148,539325,148899,0.029800
dgram,8192,1024,32,36,2949578,2577264,566498,160466,0.031900
dgram,8192,1024,32,37,2726433,2465753,566589,164047,0.032400
dgram,8192,1024,32,38,2751458,2423883,605008,163694,0.032800
dgram,8192,1024,32,39,2574395,2286615,561081,155525,0.030900
dgram,8192,1024,32,40,2550652,2263850,557578,159105,0.031200
dgram,8192,1024,32,41,2701226,2377923,545063,164215,0.032100
dgram,8192,1024,32,42,2650079,2425409,594160,167642,0.032400
dgram,8192,1024,32,43,2506768,2221247,561617,163434,0.029600
dgram,8192,1024,32,44,2817375,2502496,578447,178643,0.036200
dgram,8192,1024,32,45,2516839,2139032,611679,167642,0.034300
dgram,8192,1024,32,46,2546441,2160456,602269,170472,0.034400
dgram,8192,1024,32,47,2385187,2058955,585990,162272,0.033300
dgram,8192,1024,32,48,2583245,2226069,619681,179576,0.035900
dgram,8192,1024,32,49,2752007,2560968,557502,156626,0.032300
dgram,8192,1024,32,50,2748955,2440850,560393,146482,0.030400
dgram,8192,1024,32,51,2674248,2542168,560148,147997,0.030200
dgram,8192,1024,32,52,2812493,2474175,576183,159258,0.031300
dgram,8192,1024,32,53,2511651,2240900,553936,153306,0.031300
dgram,8192,1024,32,54,2580926,2316889,566024,156473,0.031700
dgram,8192,1024,32,55,3076652,2669671,641988,192841,0.038700
dgram,8192,1024,32,56,2902886,2443719,631798,182529,0.036400
dgram,8192,1024,32,57,2624505,2441949,566284,160986,0.032600
dgram,8192,1024,32,58,2572320,2312922,572801,157987,0.032000
dgram,8192,1024,32,59,2746942,2409356,594971,173058,0.034500
dgram,8192,1024,32,60,2836113,2620110,622389,181534,0.036900
dgram,8192,1024,32,61,2408625,2055231,587183,162210,0.033000
dgram,8192,1024,32,62,2549004,2176020,614723,173028,0.034600
dgram,8192,1024,32,63,2695611,2255060,608955,181963,0.037000
dgram,8192,1024,32,64,2388788,2073298,587398,167841,0.033300
dgram,8192,2048,32,1,2921929,2681389,653570,195901,0.039900
dgram,8192,2048,32,2,3192741,3629324,750802,262701,0.052100
dgram,8192,2048,32,3,2782647,2864250,658925,193438,0.038400
dgram,8192,2048,32,4,2585015,2740410,624118,184977,0.036800
dgram,8192,2048,32,5,3126273,3290702,734660,249650,0.049000
dgram,8192,2048,32,6,3378531,3058647,728494,255265,0.050600
dgram,8192,2048,32,7,3220268,3224662,752500,252450,0.050800
dgram,8192,2048,32,8,3421928,2995110,771059,251288,0.049800
dgram,8192,2048,32,9,3634390,3398002,765642,266679,0.053300
dgram,8192,2048,32,10,3090202,2499871,643564,195580,0.040100
dgram,8192,2048,32,11,3120109,3587698,736848,248717,0.050400
dgram,8192,2048,32,12,2992180,2988395,706004,223212,0.045200
dgram,8192,2048,32,13,3218193,3149772,736021,257621,0.052100
dgram,8192,2048,32,14,3315665,3132316,778938,263221,0.052600
dgram,8192,2048,32,15,3469656,3281120,778174,280067,0.055400
dgram,8192,2048,32,16,3310111,3204093,800893,268224,0.053800
dgram,8192,2048,32,17,2491693,2747186,607548,186905,0.036800
dgram,8192,2048,32,18,2559747,2813530,604396,179851,0.034400
dgram,8192,2048,32,19,2799797,2443536,605589,178780,0.035900
dgram,8192,2048,32,20,2904350,2914238,669161,209748,0.040900
dgram,8192,2048,32,21,3116752,3245047,742157,248365,0.049500
dgram,8192,2048,32,22,3285209,3063285,735486,248181,0.049700
dgram,8192,2048,32,23,3110343,2965812,730116,238481,0.048200
dgram,8192,2048,32,24,3018792,2992058,697971,239751,0.047800
dgram,8192,2048,32,25,3018913,2592218,659185,209763,0.041800
dgram,8192,2048,32,26,2741570,2612542,630941,199053,0.039500
dgram,8192,2048,32,27,3009270,3470756,738944,255036,0.050200
dgram,8192,2048,32,28,3050285,3027214,709614,233784,0.045500
dgram,8192,2048,32,29,3380484,3204704,781509,263451,0.053400
dgram,8192,2048,32,30,3481985,2936943,763317,263298,0.052500
dgram,8192,2048,32,31,3369742,3116508,766912,268882,0.053300
dgram,8192,2048,32,32,3371085,3284537,785058,280831,0.055000
dgram,8192,2048,32,33,2825921,2568536,625724,181902,0.036800
dgram,8192,2048,32,34,3188286,2971062,705239,218438,0.042900
dgram,8192,2048,32,35,2697563,2521173,626673,184793,0.037300
dgram,8192,2048,32,36,2835198,2878838,625142,195105,0.038600
dgram,8192,2048,32,37,3099663,3177116,720094,243622,0.048500
dgram,8192,2048,32,38,3395561,3045585,784064,251119,0.049600
dgram,8192,2048,32,39,3272331,3151664,765566,255403,0.050500
dgram,8192,2048,32,40,3135795,3101006,751383,249558,0.049800
dgram,8192,2048,32,41,3023735,2795647,683864,217566,0.042800
dgram,8192,2048,32,42,3069328,3053398,728234,222431,0.044900
dgram,8192,2048,32,43,2940972,3004386,695415,224895,0.044000
dgram,8192,2048,32,44,3508719,3734427,794407,295183,0.058100
dgram,8192,2048,32,45,3420340,2996208,782182,257086,0.052400
dgram,8192,2048,32,46,3353751,3251579,773369,271346,0.053500
dgram,8192,2048,32,47,3432181,3076164,793382,268852,0.053300
dgram,8192,2048,32,48,3255851,3247794,785762,269968,0.053200
dgram,8192,2048,32,49,2662652,2910759,629519,191464,0.038700
dgram,8192,2048,32,50,2720697,3206230,654656,207422,0.041400
dgram,8192,2048,32,51,2911431,2914056,663714,207193,0.041400
dgram,8192,2048,32,52,2964348,3462332,704733,242138,0.048400
dgram,8192,2048,32,53,3078544,3404288,759461,253169,0.050100
dgram,8192,2048,32,54,3860830,4210195,872483,331903,0.066300
dgram,8192,2048,32,55,3311087,3238883,758008,257224,0.051200
dgram,8192,2048,32,56,3177421,3224968,787292,253766,0.050300
dgram,8192,2048,32,57,2890740,2693963,660226,208111,0.041400
dgram,8192,2048,32,58,3202079,3317740,744070,240899,0.048900
dgram,8192,2048,32,59,2945122,3008842,706186,224130,0.045600
dgram,8192,2048,32,60,3964650,4177052,848568,336172,0.067900
dgram,8192,2048,32,61,4019338,4046925,885319,348870,0.068600
dgram,8192,2048,32,62,3452322,3127433,803189,263910,0.053400
dgram,8192,2048,32,63,4005544,3861135,899426,332866,0.067300
dgram,8192,2048,32,64,3388908,3013176,798385,263925,0.052400
