algorithm,matrix_size,tile_size,threads,case,PKG1,PKG2,DRAM1,DRAM2,time
dgetrs_nopiv,28672,512,32,1,29083788,28833911,4392217,1612528,0.292800
dgetrs_nopiv,28672,512,32,2,32629921,32325967,4456660,2290762,0.298700
dgetrs_nopiv,28672,512,32,3,23588807,21426153,4538164,2137456,0.321100
dgetrs_nopiv,28672,512,32,4,20995979,18884840,4220414,1755063,0.280700
dgetrs_nopiv,28672,1024,32,1,28519520,27774465,4668428,1733352,0.289600
dgetrs_nopiv,28672,1024,32,2,31893534,31673808,4921581,2443027,0.310200
dgetrs_nopiv,28672,1024,32,3,21849126,19198071,4604474,1944982,0.279400
dgetrs_nopiv,28672,1024,32,4,22838259,20995185,4819225,1886093,0.307600
dgetrs_nopiv,28672,2048,32,1,23200380,29943527,5515069,2703601,0.368100
dgetrs_nopiv,28672,2048,32,2,24402037,22197026,5043614,2489065,0.329800
dgetrs_nopiv,28672,2048,32,3,23719666,21382941,5433030,2550755,0.356200
dgetrs_nopiv,28672,2048,32,4,25746943,23916626,5635464,2326564,0.407200
